year,event,award,team,qual_rank,n_teams,rank_pct
2025,2025mrcmp,Team Spirit Award,222,42,60,70.0
2025,2025mrcmp,Team Sustainability Award sponsored by Dow,75,55,60,91.7
2025,2025mslr,Regional FIRST Impact Award,4013,15,37,40.5
2025,2025mslr,Regional Engineering Inspiration Award,1466,10,37,27.0
2025,2025mslr,Rookie All Star Award,10309,21,37,56.8
2025,2025mslr,Woodie Flowers Finalist Award,364,9,37,24.3
2025,2025mslr,FIRST Dean's List Finalist Award,4013,15,37,40.5
2025,2025mslr,FIRST Dean's List Finalist Award,3616,16,37,43.2
2025,2025mslr,Regional Winners,456,2,37,5.4
2025,2025mslr,Regional Winners,2992,4,37,10.8
2025,2025mslr,Regional Winners,3753,27,37,73.0
2025,2025mslr,Regional Finalists,8808,1,37,2.7
2025,2025mslr,Regional Finalists,8044,3,37,8.1
2025,2025mslr,Regional Finalists,7094,23,37,62.2
2025,2025mslr,Autonomous Award,8808,1,37,2.7
2025,2025mslr,Creativity Award sponsored by Rockwell Automation,7094,23,37,62.2
2025,2025mslr,Excellence in Engineering Award,3616,16,37,43.2
2025,2025mslr,Gracious Professionalism Award,1912,11,37,29.7
2025,2025mslr,Imagery Award in honor of Jack Kamen,9435,33,37,89.2
2025,2025mslr,Industrial Design Award sponsored by General Motors,4336,5,37,13.5
2025,2025mslr,Innovation in Control Award sponsored by nVent,6017,8,37,21.6
2025,2025mslr,Judges' Award,364,9,37,24.3
2025,2025mslr,Quality Award,8044,3,37,8.1
2025,2025mslr,Rising All-Star Award,9717,7,37,18.9
2025,2025mslr,Team Spirit Award,1927,25,37,67.6
2025,2025mslr,Team Sustainability Award sponsored by Dow,1622,18,37,48.6
2025,2025mttd,Winner,1323,1,29,3.4
2025,2025mttd,Winner,254,2,29,6.9
2025,2025mttd,Winner,6619,31,29,106.9
2025,2025mttd,Winner,5026,22,29,75.9
2025,2025mttd,Finalist,971,5,29,17.2
2025,2025mttd,Finalist,1323,1,29,3.4
2025,2025mttd,Finalist,2813,17,29,58.6
2025,2025mttd,Finalist,3970,43,29,148.3
2025,2025mxle,Regional FIRST Impact Award,6606,28,31,90.3
2025,2025mxle,Regional Engineering Inspiration Award,3354,23,31,74.2
2025,2025mxle,Woodie Flowers Finalist Award,4400,3,31,9.7
2025,2025mxle,FIRST Dean's List Finalist Award,7102,16,31,51.6
2025,2025mxle,FIRST Dean's List Finalist Award,4775,7,31,22.6
2025,2025mxle,Regional Winners,3478,1,31,3.2
2025,2025mxle,Regional Winners,4400,3,31,9.7
2025,2025mxle,Regional Winners,4782,27,31,87.1
2025,2025mxle,Regional Finalists,2283,5,31,16.1
2025,2025mxle,Regional Finalists,6647,6,31,19.4
2025,2025mxle,Regional Finalists,9513,30,31,96.8
2025,2025mxle,Autonomous Award,4400,3,31,9.7
2025,2025mxle,Creativity Award sponsored by Rockwell Automation,4723,25,31,80.6
2025,2025mxle,Excellence in Engineering Award,3478,1,31,3.2
2025,2025mxle,Gracious Professionalism Award,5716,22,31,71.0
2025,2025mxle,Imagery Award in honor of Jack Kamen,9280,4,31,12.9
2025,2025mxle,Industrial Design Award sponsored by General Motors,2283,5,31,16.1
2025,2025mxle,Innovation in Control Award sponsored by nVent,6348,12,31,38.7
2025,2025mxle,Judges' Award,9593,26,31,83.9
2025,2025mxle,Quality Award,4775,7,31,22.6
2025,2025mxle,Rising All-Star Award,9513,30,31,96.8
2025,2025mxle,Team Spirit Award,4977,17,31,54.8
2025,2025mxle,Team Sustainability Award sponsored by Dow,6647,6,31,19.4
2025,2025mxmo,Regional FIRST Impact Award,3794,39,43,90.7
2025,2025mxmo,Regional Engineering Inspiration Award,5705,18,43,41.9
2025,2025mxmo,Rookie All Star Award,10225,29,43,67.4
2025,2025mxmo,Woodie Flowers Finalist Award,3158,22,43,51.2
2025,2025mxmo,FIRST Dean's List Finalist Award,8740,20,43,46.5
2025,2025mxmo,FIRST Dean's List Finalist Award,6606,43,43,100.0
2025,2025mxmo,Regional Winners,4635,1,43,2.3
2025,2025mxmo,Regional Winners,4403,3,43,7.0
2025,2025mxmo,Regional Winners,9301,24,43,55.8
2025,2025mxmo,Regional Finalists,6348,2,43,4.7
2025,2025mxmo,Regional Finalists,6017,14,43,32.6
2025,2025mxmo,Regional Finalists,4731,34,43,79.1
2025,2025mxmo,Autonomous Award,4403,3,43,7.0
2025,2025mxmo,Creativity Award sponsored by Rockwell Automation,3158,22,43,51.2
2025,2025mxmo,Excellence in Engineering Award,4635,1,43,2.3
2025,2025mxmo,Gracious Professionalism Award,6647,15,43,34.9
2025,2025mxmo,Imagery Award in honor of Jack Kamen,6017,14,43,32.6
2025,2025mxmo,Industrial Design Award sponsored by General Motors,7421,6,43,14.0
2025,2025mxmo,Innovation in Control Award sponsored by nVent,7102,9,43,20.9
2025,2025mxmo,Judges' Award,6348,2,43,4.7
2025,2025mxmo,Quality Award,6170,21,43,48.8
2025,2025mxmo,Rising All-Star Award,9282,41,43,95.3
2025,2025mxmo,Team Spirit Award,4371,38,43,88.4
2025,2025mxmo,Team Sustainability Award sponsored by Dow,6652,40,43,93.0
2025,2025mxto,Regional FIRST Impact Award,6702,9,42,21.4
2025,2025mxto,Regional Engineering Inspiration Award,6832,17,42,40.5
2025,2025mxto,Rookie All Star Award,10562,40,42,95.2
2025,2025mxto,FIRST Dean's List Finalist Award,9213,36,42,85.7
2025,2025mxto,FIRST Dean's List Finalist Award,9134,2,42,4.8
2025,2025mxto,Regional Winners,4400,1,42,2.4
2025,2025mxto,Regional Winners,9134,2,42,4.8
2025,2025mxto,Regional Winners,6483,23,42,54.8
2025,2025mxto,Regional Finalists,5716,8,42,19.0
2025,2025mxto,Regional Finalists,4401,28,42,66.7
2025,2025mxto,Regional Finalists,8290,31,42,73.8
2025,2025mxto,Autonomous Award,4400,1,42,2.4
2025,2025mxto,Creativity Award sponsored by Rockwell Automation,9301,5,42,11.9
2025,2025mxto,Excellence in Engineering Award,4775,21,42,50.0
2025,2025mxto,Gracious Professionalism Award,6200,33,42,78.6
2025,2025mxto,Imagery Award in honor of Jack Kamen,7653,35,42,83.3
2025,2025mxto,Industrial Design Award sponsored by General Motors,4403,4,42,9.5
2025,2025mxto,Innovation in Control Award sponsored by nVent,5526,6,42,14.3
2025,2025mxto,Judges' Award,9499,41,42,97.6
2025,2025mxto,Quality Award,9593,12,42,28.6
2025,2025mxto,Rising All-Star Award,9120,13,42,31.0
2025,2025mxto,Team Spirit Award,4355,11,42,26.2
2025,2025mxto,Team Sustainability Award sponsored by Dow,5705,29,42,69.0
2025,2025ncash,District FIRST Impact Award,3506,13,22,59.1
2025,2025ncash,District Engineering Inspiration Award,9008,14,22,63.6
2025,2025ncash,Rookie All Star Award,10583,11,22,50.0
2025,2025ncash,District Championship Dean's List Semi-Finalist,8429,2,22,9.1
2025,2025ncash,District Championship Dean's List Semi-Finalist,2724,5,22,22.7
2025,2025ncash,District Event Winner,9496,1,22,4.5
2025,2025ncash,District Event Winner,8866,6,22,27.3
2025,2025ncash,District Event Winner,10248,19,22,86.4
2025,2025ncash,District Event Finalist,1533,4,22,18.2
2025,2025ncash,District Event Finalist,5727,12,22,54.5
2025,2025ncash,District Event Finalist,10583,11,22,50.0
2025,2025ncash,Autonomous Award,8429,2,22,9.1
2025,2025ncash,Creativity Award sponsored by Rockwell Automation,6932,15,22,68.2
2025,2025ncash,Excellence in Engineering Award,8727,3,22,13.6
2025,2025ncash,Gracious Professionalism Award,1533,4,22,18.2
2025,2025ncash,Imagery Award in honor of Jack Kamen,4935,16,22,72.7
2025,2025ncash,Industrial Design Award sponsored by General Motors,6639,7,22,31.8
2025,2025ncash,Innovation in Control Award sponsored by nVent,9496,1,22,4.5
2025,2025ncash,Judges' Award,10304,18,22,81.8
2025,2025ncash,Quality Award,5727,12,22,54.5
2025,2025ncash,Rising All-Star Award,2724,5,22,22.7
2025,2025ncash,Team Spirit Award,6729,20,22,90.9
2025,2025ncash,Team Sustainability Award sponsored by Dow,8866,6,22,27.3
2025,2025nccat,District FIRST Impact Award,8429,8,30,26.7
2025,2025nccat,District Engineering Inspiration Award,4561,2,30,6.7
2025,2025nccat,Rookie All Star Award,10107,24,30,80.0
2025,2025nccat,District Championship Dean's List Semi-Finalist,4561,2,30,6.7
2025,2025nccat,District Championship Dean's List Semi-Finalist,1533,7,30,23.3
2025,2025nccat,District Event Winner,4795,1,30,3.3
2025,2025nccat,District Event Winner,587,11,30,36.7
2025,2025nccat,District Event Winner,9298,29,30,96.7
2025,2025nccat,District Event Finalist,2640,10,30,33.3
2025,2025nccat,District Event Finalist,6502,17,30,56.7
2025,2025nccat,District Event Finalist,4861,16,30,53.3
2025,2025nccat,Autonomous Award,7890,20,30,66.7
2025,2025nccat,Creativity Award sponsored by Rockwell Automation,6639,18,30,60.0
2025,2025nccat,Excellence in Engineering Award,4795,1,30,3.3
2025,2025nccat,Gracious Professionalism Award,2640,10,30,33.3
2025,2025nccat,Imagery Award in honor of Jack Kamen,6004,14,30,46.7
2025,2025nccat,Industrial Design Award sponsored by General Motors,4828,6,30,20.0
2025,2025nccat,Innovation in Control Award sponsored by nVent,1533,7,30,23.3
2025,2025nccat,Judges' Award,7763,5,30,16.7
2025,2025nccat,Quality Award,8090,25,30,83.3
2025,2025nccat,Rising All-Star Award,9762,9,30,30.0
2025,2025nccat,Team Spirit Award,587,11,30,36.7
2025,2025nccat,Team Sustainability Award sponsored by Dow,8727,12,30,40.0
2025,2025nccmp,District Championship FIRST Impact Award,3506,8,40,20.0
2025,2025nccmp,District Championship Engineering Inspiration Award,3459,14,40,35.0
2025,2025nccmp,District Championship Engineering Inspiration Award,2640,34,40,85.0
2025,2025nccmp,District Championship Rookie All Star Award,10077,32,40,80.0
2025,2025nccmp,District Championship Rookie All Star Award,10260,40,40,100.0
2025,2025nccmp,Woodie Flowers Finalist Award,4828,21,40,52.5
2025,2025nccmp,FIRST Dean's List Finalist Award,3506,8,40,20.0
2025,2025nccmp,FIRST Dean's List Finalist Award,9008,20,40,50.0
2025,2025nccmp,District Championship Winner,9496,1,40,2.5
2025,2025nccmp,District Championship Winner,900,3,40,7.5
2025,2025nccmp,District Championship Winner,2724,17,40,42.5
2025,2025nccmp,District Championship Finalist,1533,10,40,25.0
2025,2025nccmp,District Championship Finalist,4534,31,40,77.5
2025,2025nccmp,District Championship Finalist,6502,22,40,55.0
2025,2025nccmp,Autonomous Award,587,4,40,10.0
2025,2025nccmp,Creativity Award sponsored by Rockwell Automation,3737,7,40,17.5
2025,2025nccmp,Excellence in Engineering Award,9496,1,40,2.5
2025,2025nccmp,Gracious Professionalism Award,6894,19,40,47.5
2025,2025nccmp,Imagery Award in honor of Jack Kamen,8738,16,40,40.0
2025,2025nccmp,Industrial Design Award sponsored by General Motors,9008,20,40,50.0
2025,2025nccmp,Innovation in Control Award sponsored by nVent,9032,2,40,5.0
2025,2025nccmp,Judges' Award,8429,5,40,12.5
2025,2025nccmp,Quality Award,900,3,40,7.5
2025,2025nccmp,Rising All-Star Award,2724,17,40,42.5
2025,2025nccmp,Team Spirit Award,4829,36,40,90.0
2025,2025nccmp,Team Sustainability Award sponsored by Dow,8727,23,40,57.5
2025,2025ncgre,District FIRST Impact Award,3737,7,29,24.1
2025,2025ncgre,District Engineering Inspiration Award,4534,2,29,6.9
2025,2025ncgre,Rookie All Star Award,10354,23,29,79.3
2025,2025ncgre,District Championship Dean's List Semi-Finalist,5160,22,29,75.9
2025,2025ncgre,District Championship Dean's List Semi-Finalist,9008,3,29,10.3
2025,2025ncgre,District Event Winner,4561,1,29,3.4
2025,2025ncgre,District Event Winner,4534,2,29,6.9
2025,2025ncgre,District Event Winner,8205,27,29,93.1
2025,2025ncgre,District Event Finalist,5511,6,29,20.7
2025,2025ncgre,District Event Finalist,2059,17,29,58.6
2025,2025ncgre,District Event Finalist,3336,28,29,96.6
2025,2025ncgre,Autonomous Award,6004,10,29,34.5
2025,2025ncgre,Creativity Award sponsored by Rockwell Automation,8758,21,29,72.4
2025,2025ncgre,Excellence in Engineering Award,9008,3,29,10.3
2025,2025ncgre,Gracious Professionalism Award,2059,17,29,58.6
2025,2025ncgre,Imagery Award in honor of Jack Kamen,2642,8,29,27.6
2025,2025ncgre,Industrial Design Award sponsored by General Motors,4561,1,29,3.4
2025,2025ncgre,Innovation in Control Award sponsored by nVent,6500,4,29,13.8
2025,2025ncgre,Judges' Award,5919,26,29,89.7
2025,2025ncgre,Quality Award,4828,15,29,51.7
2025,2025ncgre,Rising All-Star Award,9789,18,29,62.1
2025,2025ncgre,Team Spirit Award,4829,16,29,55.2
2025,2025ncgre,Team Sustainability Award sponsored by Dow,5160,22,29,75.9
2025,2025nci,Impact Award,840,10,26,38.5
2025,2025nci,Engineering Inspiration Award,1967,17,26,65.4
2025,2025nci,Winner,5419,1,26,3.8
2025,2025nci,Winner,846,4,26,15.4
2025,2025nci,Winner,8016,19,26,73.1
2025,2025nci,Winner,4669,22,26,84.6
2025,2025nci,Finalist,9470,5,26,19.2
2025,2025nci,Finalist,841,9,26,34.6
2025,2025nci,Finalist,8793,15,26,57.7
2025,2025nci,Finalist,8,23,26,88.5
2025,2025nci,Autonomous Award,5507,3,26,11.5
2025,2025nci,Creativity Award,6619,6,26,23.1
2025,2025nci,Excellence in Engineering Award,1351,11,26,42.3
2025,2025nci,Gracious Professionalism Award,4904,16,26,61.5
2025,2025nci,Imagery Award,9038,14,26,53.8
2025,2025nci,Industrial Design Award,5104,7,26,26.9
2025,2025nci,Innovation in Control Award,846,4,26,15.4
2025,2025nci,Judges' Award,5458,21,26,80.8
2025,2025nci,Quality Award,5419,1,26,3.8
2025,2025nci,Rising All-Star Award,8768,13,26,50.0
2025,2025nci,Team Spirit Award,841,9,26,34.6
2025,2025nci,Team Sustainability Award,8016,19,26,73.1
2025,2025ncmec,District FIRST Impact Award,3459,20,28,71.4
2025,2025ncmec,District Engineering Inspiration Award,7890,14,28,50.0
2025,2025ncmec,Rookie All Star Award,10077,7,28,25.0
2025,2025ncmec,District Championship Dean's List Semi-Finalist,6502,5,28,17.9
2025,2025ncmec,District Championship Dean's List Semi-Finalist,3506,12,28,42.9
2025,2025ncmec,District Event Winner,9496,1,28,3.6
2025,2025ncmec,District Event Winner,8738,2,28,7.1
2025,2025ncmec,District Event Winner,9198,22,28,78.6
2025,2025ncmec,District Event Finalist,587,3,28,10.7
2025,2025ncmec,District Event Finalist,6502,5,28,17.9
2025,2025ncmec,District Event Finalist,9298,18,28,64.3
2025,2025ncmec,Autonomous Award,8738,2,28,7.1
2025,2025ncmec,Creativity Award sponsored by Rockwell Automation,2724,13,28,46.4
2025,2025ncmec,Excellence in Engineering Award,6894,4,28,14.3
2025,2025ncmec,Gracious Professionalism Award,6932,17,28,60.7
2025,2025ncmec,Imagery Award in honor of Jack Kamen,5727,10,28,35.7
2025,2025ncmec,Industrial Design Award sponsored by General Motors,4935,11,28,39.3
2025,2025ncmec,Innovation in Control Award sponsored by nVent,6502,5,28,17.9
2025,2025ncmec,Judges' Award,9559,28,28,100.0
2025,2025ncmec,Quality Award,587,3,28,10.7
2025,2025ncmec,Rising All-Star Award,9607,15,28,53.6
2025,2025ncmec,Team Spirit Award,3196,8,28,28.6
2025,2025ncmec,Team Sustainability Award sponsored by Dow,7763,24,28,85.7
2025,2025ncpem,District FIRST Impact Award,6729,23,31,74.2
2025,2025ncpem,District Engineering Inspiration Award,2640,11,31,35.5
2025,2025ncpem,Rookie All Star Award,10260,12,31,38.7
2025,2025ncpem,District Championship Dean's List Semi-Finalist,9042,20,31,64.5
2025,2025ncpem,District Championship Dean's List Semi-Finalist,5607,25,31,80.6
2025,2025ncpem,District Event Winner,2059,1,31,3.2
2025,2025ncpem,District Event Winner,900,3,31,9.7
2025,2025ncpem,District Event Winner,7443,26,31,83.9
2025,2025ncpem,District Event Finalist,4534,2,31,6.5
2025,2025ncpem,District Event Finalist,9032,17,31,54.8
2025,2025ncpem,District Event Finalist,3822,22,31,71.0
2025,2025ncpem,Autonomous Award,4534,2,31,6.5
2025,2025ncpem,Creativity Award sponsored by Rockwell Automation,8205,29,31,93.5
2025,2025ncpem,Excellence in Engineering Award,6894,4,31,12.9
2025,2025ncpem,Gracious Professionalism Award,10077,13,31,41.9
2025,2025ncpem,Imagery Award in honor of Jack Kamen,8757,30,31,96.8
2025,2025ncpem,Industrial Design Award sponsored by General Motors,9032,17,31,54.8
2025,2025ncpem,Innovation in Control Award sponsored by nVent,2059,1,31,3.2
2025,2025ncpem,Judges' Award,5607,25,31,80.6
2025,2025ncpem,Quality Award,900,3,31,9.7
2025,2025ncpem,Rising All-Star Award,9042,20,31,64.5
2025,2025ncpem,Team Spirit Award,4816,8,31,25.8
2025,2025ncpem,Team Sustainability Award sponsored by Dow,7443,26,31,83.9
2025,2025ncwak,District FIRST Impact Award,2642,23,32,71.9
2025,2025ncwak,District Engineering Inspiration Award,3459,16,32,50.0
2025,2025ncwak,Rookie All Star Award,10072,18,32,56.2
2025,2025ncwak,District Championship Dean's List Semi-Finalist,3459,16,32,50.0
2025,2025ncwak,District Championship Dean's List Semi-Finalist,9032,8,32,25.0
2025,2025ncwak,District Event Winner,2059,6,32,18.8
2025,2025ncwak,District Event Winner,9032,8,32,25.0
2025,2025ncwak,District Event Winner,5190,30,32,93.8
2025,2025ncwak,District Event Finalist,900,2,32,6.2
2025,2025ncwak,District Event Finalist,4861,3,32,9.4
2025,2025ncwak,District Event Finalist,7443,27,32,84.4
2025,2025ncwak,Autonomous Award,9032,8,32,25.0
2025,2025ncwak,Creativity Award sponsored by Rockwell Automation,5919,17,32,53.1
2025,2025ncwak,Excellence in Engineering Award,4795,5,32,15.6
2025,2025ncwak,Gracious Professionalism Award,2059,6,32,18.8
2025,2025ncwak,Imagery Award in honor of Jack Kamen,9788,32,32,100.0
2025,2025ncwak,Industrial Design Award sponsored by General Motors,8738,1,32,3.1
2025,2025ncwak,Innovation in Control Award sponsored by nVent,900,2,32,6.2
2025,2025ncwak,Judges' Award,5607,29,32,90.6
2025,2025ncwak,Quality Award,3229,11,32,34.4
2025,2025ncwak,Rising All-Star Award,435,28,32,87.5
2025,2025ncwak,Team Spirit Award,8758,14,32,43.8
2025,2025ncwak,Team Sustainability Award sponsored by Dow,5190,30,32,93.8
2025,2025ndgf,Regional FIRST Impact Award,3313,20,52,38.5
2025,2025ndgf,Regional Engineering Inspiration Award,2987,21,52,40.4
2025,2025ndgf,Woodie Flowers Finalist Award,3134,15,52,28.8
2025,2025ndgf,FIRST Dean's List Finalist Award,2883,9,52,17.3
2025,2025ndgf,FIRST Dean's List Finalist Award,2500,37,52,71.2
2025,2025ndgf,Regional Winners,3276,1,52,1.9
2025,2025ndgf,Regional Winners,876,3,52,5.8
2025,2025ndgf,Regional Winners,7530,29,52,55.8
2025,2025ndgf,Regional Finalists,5348,2,52,3.8
2025,2025ndgf,Regional Finalists,2129,13,52,25.0
2025,2025ndgf,Regional Finalists,3313,20,52,38.5
2025,2025ndgf,Regional Finalists,4181,11,52,21.2
2025,2025ndgf,Autonomous Award,2129,13,52,25.0
2025,2025ndgf,Creativity Award sponsored by Rockwell Automation,8188,43,52,82.7
2025,2025ndgf,Excellence in Engineering Award,3276,1,52,1.9
2025,2025ndgf,Gracious Professionalism Award,3297,6,52,11.5
2025,2025ndgf,Imagery Award in honor of Jack Kamen,6146,5,52,9.6
2025,2025ndgf,Industrial Design Award sponsored by General Motors,2654,39,52,75.0
2025,2025ndgf,Innovation in Control Award sponsored by nVent,876,3,52,5.8
2025,2025ndgf,Judges' Award,7048,41,52,78.8
2025,2025ndgf,Quality Award,9576,16,52,30.8
2025,2025ndgf,Rising All-Star Award,4674,18,52,34.6
2025,2025ndgf,Team Spirit Award,3102,22,52,42.3
2025,2025ndgf,Team Sustainability Award sponsored by Dow,2508,26,52,50.0
2025,2025necmp,District Championship FIRST Impact Award,195,,,
2025,2025necmp,District Championship FIRST Impact Award,125,,,
2025,2025necmp,District Championship FIRST Impact Award,1071,,,
2025,2025necmp,District Championship Engineering Inspiration Award,5112,,,
2025,2025necmp,District Championship Engineering Inspiration Award,4905,,,
2025,2025necmp,District Championship Rookie All Star Award,10063,,,
2025,2025necmp,Woodie Flowers Finalist Award,3467,,,
2025,2025necmp,Woodie Flowers Finalist Award,2877,,,
2025,2025necmp,Volunteer of the Year,1071,,,
2025,2025necmp,FIRST Dean's List Finalist Award,999,,,
2025,2025necmp,FIRST Dean's List Finalist Award,1153,,,
2025,2025necmp,FIRST Dean's List Finalist Award,1153,,,
2025,2025necmp,FIRST Dean's List Finalist Award,4925,,,
2025,2025necmp,FIRST Dean's List Finalist Award,9101,,,
2025,2025necmp,District Championship Winner,6324,,,
2025,2025necmp,District Championship Winner,7407,,,
2025,2025necmp,District Championship Winner,839,,,
2025,2025necmp,District Championship Finalist,3467,,,
2025,2025necmp,District Championship Finalist,190,,,
2025,2025necmp,District Championship Finalist,7153,,,
2025,2025necmp1,District Championship Winner,3467,2,48,4.2
2025,2025necmp1,District Championship Winner,190,8,48,16.7
2025,2025necmp1,District Championship Winner,7153,33,48,68.8
2025,2025necmp1,District Championship Finalist,6328,1,48,2.1
2025,2025necmp1,District Championship Finalist,6329,4,48,8.3
2025,2025necmp1,District Championship Finalist,3182,31,48,64.6
2025,2025necmp1,Autonomous Award,190,8,48,16.7
2025,2025necmp1,Creativity Award sponsored by Rockwell Automation,95,29,48,60.4
2025,2025necmp1,Excellence in Engineering Award,1073,16,48,33.3
2025,2025necmp1,Gracious Professionalism Award,166,24,48,50.0
2025,2025necmp1,Imagery Award in honor of Jack Kamen,2342,10,48,20.8
2025,2025necmp1,Industrial Design Award sponsored by General Motors,3467,2,48,4.2
2025,2025necmp1,Innovation in Control Award sponsored by nVent,6328,1,48,2.1
2025,2025necmp1,Judges' Award,6329,4,48,8.3
2025,2025necmp1,Quality Award,999,26,48,54.2
2025,2025necmp1,Rising All-Star Award,9710,44,48,91.7
2025,2025necmp1,Team Spirit Award,246,32,48,66.7
2025,2025necmp1,Team Sustainability Award sponsored by Dow,6153,47,48,97.9
2025,2025necmp2,District Championship Winner,6324,5,48,10.4
2025,2025necmp2,District Championship Winner,7407,25,48,52.1
2025,2025necmp2,District Championship Winner,839,38,48,79.2
2025,2025necmp2,District Championship Finalist,1153,2,48,4.2
2025,2025necmp2,District Championship Finalist,88,8,48,16.7
2025,2025necmp2,District Championship Finalist,5142,18,48,37.5
2025,2025necmp2,Autonomous Award,1153,2,48,4.2
2025,2025necmp2,Creativity Award sponsored by Rockwell Automation,8724,27,48,56.2
2025,2025necmp2,Excellence in Engineering Award,172,19,48,39.6
2025,2025necmp2,Gracious Professionalism Award,5000,24,48,50.0
2025,2025necmp2,Imagery Award in honor of Jack Kamen,238,45,48,93.8
2025,2025necmp2,Industrial Design Award sponsored by General Motors,1768,3,48,6.2
2025,2025necmp2,Innovation in Control Award sponsored by nVent,177,36,48,75.0
2025,2025necmp2,Judges' Award,131,26,48,54.2
2025,2025necmp2,Quality Award,6324,5,48,10.4
2025,2025necmp2,Rising All-Star Award,9443,10,48,20.8
2025,2025necmp2,Team Spirit Award,175,34,48,70.8
2025,2025necmp2,Team Sustainability Award sponsored by Dow,8046,12,48,25.0
2025,2025new,Engineering Inspiration Award,1880,42,75,56.0
2025,2025new,Rookie All Star Award,10077,68,75,90.7
2025,2025new,Championship Division Winner,1323,1,75,1.3
2025,2025new,Championship Division Winner,2910,3,75,4.0
2025,2025new,Championship Division Winner,4272,23,75,30.7
2025,2025new,Championship Division Winner,5026,24,75,32.0
2025,2025new,Championship Division Finalist,422,4,75,5.3
2025,2025new,Championship Division Finalist,868,11,75,14.7
2025,2025new,Championship Division Finalist,3847,20,75,26.7
2025,2025new,Championship Division Finalist,5535,27,75,36.0
2025,2025new,Autonomous Award,4499,29,75,38.7
2025,2025new,Creativity Award sponsored by Rockwell Automation,1323,1,75,1.3
2025,2025new,Excellence in Engineering Award,10428,44,75,58.7
2025,2025new,Gracious Professionalism Award,2635,61,75,81.3
2025,2025new,Imagery Award in honor of Jack Kamen,3655,46,75,61.3
2025,2025new,Industrial Design Award sponsored by General Motors,148,5,75,6.7
2025,2025new,Innovation in Control Award sponsored by nVent,2910,3,75,4.0
2025,2025new,Judges' Award,1807,35,75,46.7
2025,2025new,Quality Award,5468,13,75,17.3
2025,2025new,Rising All-Star Award,9787,72,75,96.0
2025,2025new,Team Spirit Award,108,30,75,40.0
2025,2025new,Team Sustainability Award sponsored by Dow,1710,58,75,77.3
2025,2025nhdur,District FIRST Impact Award,1071,37,40,92.5
2025,2025nhdur,District Engineering Inspiration Award,2342,6,40,15.0
2025,2025nhdur,District Championship Dean's List Semi-Finalist,2877,4,40,10.0
2025,2025nhdur,District Championship Dean's List Semi-Finalist,4925,34,40,85.0
2025,2025nhdur,District Event Winner,133,3,40,7.5
2025,2025nhdur,District Event Winner,2877,4,40,10.0
2025,2025nhdur,District Event Winner,5902,20,40,50.0
2025,2025nhdur,District Event Finalist,6328,1,40,2.5
2025,2025nhdur,District Event Finalist,3467,2,40,5.0
2025,2025nhdur,District Event Finalist,3597,23,40,57.5
2025,2025nhdur,District Event Finalist,4761,16,40,40.0
2025,2025nhdur,Autonomous Award,6328,1,40,2.5
2025,2025nhdur,Creativity Award sponsored by Rockwell Automation,4761,16,40,40.0
2025,2025nhdur,Excellence in Engineering Award,138,11,40,27.5
2025,2025nhdur,Gracious Professionalism Award,3467,2,40,5.0
2025,2025nhdur,Imagery Award in honor of Jack Kamen,8708,13,40,32.5
2025,2025nhdur,Industrial Design Award sponsored by General Motors,6324,12,40,30.0
2025,2025nhdur,Innovation in Control Award sponsored by nVent,8410,21,40,52.5
2025,2025nhdur,Judges' Award,6895,25,40,62.5
2025,2025nhdur,Quality Award,2877,4,40,10.0
2025,2025nhdur,Rising All-Star Award,1474,38,40,95.0
2025,2025nhdur,Team Spirit Award,8724,18,40,45.0
2025,2025nhdur,Team Sustainability Award sponsored by Dow,1729,9,40,22.5
2025,2025nhsal,District FIRST Impact Award,2342,11,36,30.6
2025,2025nhsal,District Engineering Inspiration Award,6328,3,36,8.3
2025,2025nhsal,Rookie All Star Award,10156,21,36,58.3
2025,2025nhsal,District Championship Dean's List Semi-Finalist,8708,15,36,41.7
2025,2025nhsal,District Championship Dean's List Semi-Finalist,4987,35,36,97.2
2025,2025nhsal,District Event Winner,3467,1,36,2.8
2025,2025nhsal,District Event Winner,6328,3,36,8.3
2025,2025nhsal,District Event Winner,9443,27,36,75.0
2025,2025nhsal,District Event Finalist,4909,2,36,5.6
2025,2025nhsal,District Event Finalist,2877,4,36,11.1
2025,2025nhsal,District Event Finalist,1512,24,36,66.7
2025,2025nhsal,Autonomous Award,2877,4,36,11.1
2025,2025nhsal,Creativity Award sponsored by Rockwell Automation,138,6,36,16.7
2025,2025nhsal,Excellence in Engineering Award,3467,1,36,2.8
2025,2025nhsal,Gracious Professionalism Award,501,22,36,61.1
2025,2025nhsal,Imagery Award in honor of Jack Kamen,8708,15,36,41.7
2025,2025nhsal,Industrial Design Award sponsored by General Motors,1768,10,36,27.8
2025,2025nhsal,Innovation in Control Award sponsored by nVent,8410,16,36,44.4
2025,2025nhsal,Judges' Award,6201,8,36,22.2
2025,2025nhsal,Quality Award,1058,9,36,25.0
2025,2025nhsal,Rising All-Star Award,7314,29,36,80.6
2025,2025nhsal,Team Spirit Award,663,12,36,33.3
2025,2025nhsal,Team Sustainability Award sponsored by Dow,3566,32,36,88.9
2025,2025njfla,District FIRST Impact Award,9015,3,35,8.6
2025,2025njfla,District Engineering Inspiration Award,3637,12,35,34.3
2025,2025njfla,Rookie All Star Award,10600,31,35,88.6
2025,2025njfla,District Championship Dean's List Semi-Finalist,10600,31,35,88.6
