year,event,award,team,qual_rank,n_teams,rank_pct
2022,2022gacol,Quality Award,1414,4,25,16.0
2022,2022gacol,Rookie Inspiration Award,8849,20,25,80.0
2022,2022gacol,Team Spirit Award,6925,13,25,52.0
2022,2022gadal,District Chairman's Award,7451,10,33,30.3
2022,2022gadal,District Engineering Inspiration Award,5900,24,33,72.7
2022,2022gadal,Rookie All Star Award,8866,22,33,66.7
2022,2022gadal,District Event Winner,1771,1,33,3.0
2022,2022gadal,District Event Winner,8736,2,33,6.1
2022,2022gadal,District Event Winner,6712,15,33,45.5
2022,2022gadal,District Event Finalist,6705,3,33,9.1
2022,2022gadal,District Event Finalist,6340,4,33,12.1
2022,2022gadal,District Event Finalist,8866,22,33,66.7
2022,2022gadal,Autonomous Award sponsored by Ford,1771,1,33,3.0
2022,2022gadal,Creativity Award sponsored by Rockwell Automation,1311,14,33,42.4
2022,2022gadal,Entrepreneurship Award,1683,12,33,36.4
2022,2022gadal,Excellence in Engineering Award,6340,4,33,12.1
2022,2022gadal,Gracious Professionalism Award,2974,6,33,18.2
2022,2022gadal,Highest Rookie Seed,8736,2,33,6.1
2022,2022gadal,Imagery Award in honor of Jack Kamen,5332,26,33,78.8
2022,2022gadal,Industrial Design Award sponsored by General Motors,6705,3,33,9.1
2022,2022gadal,Innovation in Control Award,6829,7,33,21.2
2022,2022gadal,Judges' Award,8577,20,33,60.6
2022,2022gadal,Quality Award,8083,18,33,54.5
2022,2022gadal,Rookie Inspiration Award,8736,2,33,6.1
2022,2022gadal,Team Spirit Award,832,5,33,15.2
2022,2022gal,Engineering Inspiration Award,4329,28,76,36.8
2022,2022gal,Rookie All Star Award,8573,73,76,96.1
2022,2022gal,Championship Division Winner,1619,1,76,1.3
2022,2022gal,Championship Division Winner,254,4,76,5.3
2022,2022gal,Championship Division Winner,3175,32,76,42.1
2022,2022gal,Championship Division Winner,6672,50,76,65.8
2022,2022gal,Championship Division Finalist,3476,8,76,10.5
2022,2022gal,Championship Division Finalist,1756,26,76,34.2
2022,2022gal,Championship Division Finalist,846,62,76,81.6
2022,2022gal,Championship Division Finalist,498,66,76,86.8
2022,2022gal,Autonomous Award sponsored by Ford,1619,1,76,1.3
2022,2022gal,Championship Division Highest Rookie Seed,8590,35,76,46.1
2022,2022gal,Creativity Award sponsored by Rockwell Automation,2481,15,76,19.7
2022,2022gal,Entrepreneurship Award,2590,11,76,14.5
2022,2022gal,Excellence in Engineering Award,2168,12,76,15.8
2022,2022gal,Gracious Professionalism Award,1477,18,76,23.7
2022,2022gal,Imagery Award in honor of Jack Kamen,3476,8,76,10.5
2022,2022gal,Industrial Design Award sponsored by General Motors,118,7,76,9.2
2022,2022gal,Innovation in Control Award,846,62,76,81.6
2022,2022gal,Judges' Award,5422,70,76,92.1
2022,2022gal,Quality Award,364,21,76,27.6
2022,2022gal,Rookie Inspiration Award,8841,42,76,55.3
2022,2022gal,Team Spirit Award,316,31,76,40.8
2022,2022hiho,Regional Chairman's Award,2438,6,24,25.0
2022,2022hiho,Regional Engineering Inspiration Award,3008,20,24,83.3
2022,2022hiho,Rookie All Star Award,8853,13,24,54.2
2022,2022hiho,Woodie Flowers Finalist Award,2443,2,24,8.3
2022,2022hiho,FIRST Dean's List Finalist Award,6909,16,24,66.7
2022,2022hiho,FIRST Dean's List Finalist Award,8509,,24,
2022,2022hiho,Regional Winners,2443,2,24,8.3
2022,2022hiho,Regional Winners,4774,5,24,20.8
2022,2022hiho,Regional Winners,8871,22,24,91.7
2022,2022hiho,Regional Finalists,359,1,24,4.2
2022,2022hiho,Regional Finalists,368,7,24,29.2
2022,2022hiho,Regional Finalists,8853,13,24,54.2
2022,2022hiho,Creativity Award sponsored by Rockwell Automation,359,1,24,4.2
2022,2022hiho,Excellence in Engineering Award,3721,3,24,12.5
2022,2022hiho,Gracious Professionalism Award,6909,16,24,66.7
2022,2022hiho,Highest Rookie Seed,8615,8,24,33.3
2022,2022hiho,Innovation in Control Award,4774,5,24,20.8
2022,2022hiho,Judges' Award,3880,11,24,45.8
2022,2022hop,Engineering Inspiration Award,2905,65,75,86.7
2022,2022hop,Rookie All Star Award,8701,38,75,50.7
2022,2022hop,Championship Division Winner,1706,1,75,1.3
2022,2022hop,Championship Division Winner,1678,3,75,4.0
2022,2022hop,Championship Division Winner,5454,63,75,84.0
2022,2022hop,Championship Division Winner,4213,24,75,32.0
2022,2022hop,Championship Division Finalist,4499,2,75,2.7
2022,2022hop,Championship Division Finalist,148,26,75,34.7
2022,2022hop,Championship Division Finalist,4522,20,75,26.7
2022,2022hop,Championship Division Finalist,2614,12,75,16.0
2022,2022hop,Autonomous Award sponsored by Ford,1678,3,75,4.0
2022,2022hop,Championship Division Highest Rookie Seed,8822,31,75,41.3
2022,2022hop,Creativity Award sponsored by Rockwell Automation,2832,23,75,30.7
2022,2022hop,Entrepreneurship Award,4499,2,75,2.7
2022,2022hop,Excellence in Engineering Award,624,4,75,5.3
2022,2022hop,Gracious Professionalism Award,3128,47,75,62.7
2022,2022hop,Imagery Award in honor of Jack Kamen,5454,63,75,84.0
2022,2022hop,Industrial Design Award sponsored by General Motors,2767,11,75,14.7
2022,2022hop,Innovation in Control Award,1706,1,75,1.3
2022,2022hop,Judges' Award,5006,58,75,77.3
2022,2022hop,Quality Award,6998,71,75,94.7
2022,2022hop,Rookie Inspiration Award,8739,75,75,100.0
2022,2022hop,Team Spirit Award,7617,49,75,65.3
2022,2022iacf,Regional Chairman's Award,5006,36,45,80.0
2022,2022iacf,Regional Engineering Inspiration Award,3928,18,45,40.0
2022,2022iacf,Rookie All Star Award,8822,40,45,88.9
2022,2022iacf,Woodie Flowers Finalist Award,525,8,45,17.8
2022,2022iacf,Volunteer of the Year,525,8,45,17.8
2022,2022iacf,FIRST Dean's List Finalist Award,3928,18,45,40.0
2022,2022iacf,FIRST Dean's List Finalist Award,4213,1,45,2.2
2022,2022iacf,Regional Winners,4213,1,45,2.2
2022,2022iacf,Regional Winners,7541,2,45,4.4
2022,2022iacf,Regional Winners,7848,27,45,60.0
2022,2022iacf,Regional Finalists,2526,4,45,8.9
2022,2022iacf,Regional Finalists,1764,6,45,13.3
2022,2022iacf,Regional Finalists,8024,14,45,31.1
2022,2022iacf,Autonomous Award sponsored by Ford,1764,6,45,13.3
2022,2022iacf,Creativity Award sponsored by Rockwell Automation,967,17,45,37.8
2022,2022iacf,Entrepreneurship Award,525,8,45,17.8
2022,2022iacf,Excellence in Engineering Award,6419,19,45,42.2
2022,2022iacf,Gracious Professionalism Award,3206,13,45,28.9
2022,2022iacf,Highest Rookie Seed,8770,30,45,66.7
2022,2022iacf,Imagery Award in honor of Jack Kamen,167,11,45,24.4
2022,2022iacf,Industrial Design Award sponsored by General Motors,4213,1,45,2.2
2022,2022iacf,Innovation in Control Award,7541,2,45,4.4
2022,2022iacf,Judges' Award,3284,9,45,20.0
2022,2022iacf,Quality Award,6424,20,45,44.4
2022,2022iacf,Rookie Inspiration Award,8770,30,45,66.7
2022,2022iacf,Team Spirit Award,3102,26,45,57.8
2022,2022idbo,Regional Chairman's Award,4598,12,28,42.9
2022,2022idbo,Regional Engineering Inspiration Award,6358,20,28,71.4
2022,2022idbo,Rookie All Star Award,8546,19,28,67.9
2022,2022idbo,Woodie Flowers Finalist Award,3216,6,28,21.4
2022,2022idbo,Volunteer of the Year,2122,1,28,3.6
2022,2022idbo,FIRST Dean's List Finalist Award,4175,13,28,46.4
2022,2022idbo,FIRST Dean's List Finalist Award,7634,16,28,57.1
2022,2022idbo,Regional Winners,2122,1,28,3.6
2022,2022idbo,Regional Winners,6036,2,28,7.1
2022,2022idbo,Regional Winners,8546,19,28,67.9
2022,2022idbo,Regional Finalists,114,4,28,14.3
2022,2022idbo,Regional Finalists,1891,7,28,25.0
2022,2022idbo,Regional Finalists,8839,22,28,78.6
2022,2022idbo,Autonomous Award sponsored by Ford,6036,2,28,7.1
2022,2022idbo,Creativity Award sponsored by Rockwell Automation,8839,22,28,78.6
2022,2022idbo,Entrepreneurship Award,3216,6,28,21.4
2022,2022idbo,Excellence in Engineering Award,4421,3,28,10.7
2022,2022idbo,Gracious Professionalism Award,2594,27,28,96.4
2022,2022idbo,Highest Rookie Seed,8551,10,28,35.7
2022,2022idbo,Imagery Award in honor of Jack Kamen,5461,15,28,53.6
2022,2022idbo,Industrial Design Award sponsored by General Motors,1891,7,28,25.0
2022,2022idbo,Innovation in Control Award,1569,5,28,17.9
2022,2022idbo,Judges' Award,5871,28,28,100.0
2022,2022idbo,Quality Award,2122,1,28,3.6
2022,2022idbo,Rookie Inspiration Award,8756,21,28,75.0
2022,2022idbo,Team Spirit Award,3006,11,28,39.3
2022,2022idbo,Wildcard,8546,19,28,67.9
2022,2022ilch,Regional Chairman's Award,3061,5,47,10.6
2022,2022ilch,Regional Engineering Inspiration Award,2451,3,47,6.4
2022,2022ilch,Rookie All Star Award,8868,36,47,76.6
2022,2022ilch,Woodie Flowers Finalist Award,2062,31,47,66.0
2022,2022ilch,FIRST Dean's List Finalist Award,3061,5,47,10.6
2022,2022ilch,FIRST Dean's List Finalist Award,2338,1,47,2.1
2022,2022ilch,Regional Winners,2338,1,47,2.1
2022,2022ilch,Regional Winners,111,4,47,8.5
2022,2022ilch,Regional Winners,8122,23,47,48.9
2022,2022ilch,Regional Finalists,1732,2,47,4.3
2022,2022ilch,Regional Finalists,2451,3,47,6.4
2022,2022ilch,Regional Finalists,2022,34,47,72.3
2022,2022ilch,Regional Finalists,3488,15,47,31.9
2022,2022ilch,Autonomous Award sponsored by Ford,111,4,47,8.5
2022,2022ilch,Creativity Award sponsored by Rockwell Automation,5847,8,47,17.0
2022,2022ilch,Entrepreneurship Award,2220,24,47,51.1
2022,2022ilch,Excellence in Engineering Award,1732,2,47,4.3
2022,2022ilch,Gracious Professionalism Award,1781,10,47,21.3
2022,2022ilch,Highest Rookie Seed,8802,27,47,57.4
2022,2022ilch,Imagery Award in honor of Jack Kamen,3488,15,47,31.9
2022,2022ilch,Industrial Design Award sponsored by General Motors,48,12,47,25.5
2022,2022ilch,Innovation in Control Award,4145,19,47,40.4
2022,2022ilch,Judges' Award,2830,18,47,38.3
2022,2022ilch,Quality Award,2338,1,47,2.1
2022,2022ilch,Rookie Inspiration Award,8880,39,47,83.0
2022,2022ilch,Team Spirit Award,4645,38,47,80.9
2022,2022ilch,Wildcard,2022,34,47,72.3
2022,2022ilch,Wildcard,3488,15,47,31.9
2022,2022ilch,Wildcard,8122,23,47,48.9
2022,2022ilch,Wildcard,8868,36,47,76.6
2022,2022ilpe,Regional Chairman's Award,2338,4,38,10.5
2022,2022ilpe,Regional Engineering Inspiration Award,1625,24,38,63.2
2022,2022ilpe,Woodie Flowers Finalist Award,5822,23,38,60.5
2022,2022ilpe,FIRST Dean's List Finalist Award,2358,16,38,42.1
2022,2022ilpe,FIRST Dean's List Finalist Award,2704,28,38,73.7
2022,2022ilpe,Regional Winners,111,1,38,2.6
2022,2022ilpe,Regional Winners,1756,2,38,5.3
2022,2022ilpe,Regional Winners,8122,22,38,57.9
2022,2022ilpe,Regional Finalists,2481,3,38,7.9
2022,2022ilpe,Regional Finalists,2451,5,38,13.2
2022,2022ilpe,Regional Finalists,5442,37,38,97.4
2022,2022ilpe,Autonomous Award sponsored by Ford,111,1,38,2.6
2022,2022ilpe,Creativity Award sponsored by Rockwell Automation,2481,3,38,7.9
2022,2022ilpe,Entrepreneurship Award,7417,11,38,28.9
2022,2022ilpe,Excellence in Engineering Award,3061,7,38,18.4
2022,2022ilpe,Gracious Professionalism Award,1781,14,38,36.8
2022,2022ilpe,Imagery Award in honor of Jack Kamen,4531,19,38,50.0
2022,2022ilpe,Industrial Design Award sponsored by General Motors,1756,2,38,5.3
2022,2022ilpe,Innovation in Control Award,2451,5,38,13.2
2022,2022ilpe,Judges' Award,4213,8,38,21.1
2022,2022ilpe,Quality Award,1736,18,38,47.4
2022,2022ilpe,Team Spirit Award,4143,10,38,26.3
2022,2022incmp,Regional Chairman's Award,1741,32,32,100.0
2022,2022incmp,Regional Engineering Inspiration Award,1555,,32,
2022,2022incmp,Regional Engineering Inspiration Award,234,16,32,50.0
2022,2022incmp,District Championship Rookie All Star Award,8742,17,32,53.1
2022,2022incmp,Woodie Flowers Finalist Award,3940,5,32,15.6
2022,2022incmp,FIRST Dean's List Finalist Award,2197,,32,
2022,2022incmp,FIRST Dean's List Finalist Award,5188,,32,
2022,2022incmp,District Championship Winner,4926,3,32,9.4
2022,2022incmp,District Championship Winner,829,6,32,18.8
2022,2022incmp,District Championship Winner,7617,13,32,40.6
2022,2022incmp,District Championship Finalist,3176,1,32,3.1
2022,2022incmp,District Championship Finalist,7457,4,32,12.5
2022,2022incmp,District Championship Finalist,3147,26,32,81.2
2022,2022incmp,District Championship Finalist,8742,17,32,53.1
2022,2022incmp,Autonomous Award sponsored by Ford,292,8,32,25.0
2022,2022incmp,Creativity Award sponsored by Rockwell Automation,1024,2,32,6.2
2022,2022incmp,Entrepreneurship Award,7454,27,32,84.4
2022,2022incmp,Excellence in Engineering Award,3940,5,32,15.6
2022,2022incmp,Gracious Professionalism Award,5484,29,32,90.6
2022,2022incmp,Highest Rookie Seed,8742,17,32,53.1
2022,2022incmp,Imagery Award in honor of Jack Kamen,6956,19,32,59.4
2022,2022incmp,Industrial Design Award sponsored by General Motors,4272,9,32,28.1
2022,2022incmp,Innovation in Control Award,5010,7,32,21.9
2022,2022incmp,Judges' Award,1720,30,32,93.8
2022,2022incmp,Quality Award,829,6,32,18.8
2022,2022incmp,Rookie Inspiration Award,8564,25,32,78.1
2022,2022incmp,Team Spirit Award,6498,14,32,43.8
2022,2022incol,District Chairman's Award,1741,27,30,90.0
2022,2022incol,District Engineering Inspiration Award,234,12,30,40.0
2022,2022incol,Rookie All Star Award,8564,16,30,53.3
2022,2022incol,District Event Winner,7457,1,30,3.3
2022,2022incol,District Event Winner,3940,2,30,6.7
2022,2022incol,District Event Winner,1741,27,30,90.0
2022,2022incol,District Event Finalist,447,9,30,30.0
2022,2022incol,District Event Finalist,234,12,30,40.0
2022,2022incol,District Event Finalist,1018,18,30,60.0
2022,2022incol,Autonomous Award sponsored by Ford,7457,1,30,3.3
2022,2022incol,Creativity Award sponsored by Rockwell Automation,7454,15,30,50.0
2022,2022incol,Entrepreneurship Award,3176,20,30,66.7
2022,2022incol,Excellence in Engineering Award,3940,2,30,6.7
2022,2022incol,Gracious Professionalism Award,6498,13,30,43.3
2022,2022incol,Highest Rookie Seed,8564,16,30,53.3
2022,2022incol,Imagery Award in honor of Jack Kamen,1024,5,30,16.7
2022,2022incol,Industrial Design Award sponsored by General Motors,6956,4,30,13.3
2022,2022incol,Innovation in Control Award,4926,11,30,36.7
2022,2022incol,Judges' Award,1529,29,30,96.7
2022,2022incol,Quality Award,3487,10,30,33.3
2022,2022incol,Team Spirit Award,7198,7,30,23.3
2022,2022inkok,District Chairman's Award,461,4,32,12.5
2022,2022inkok,District Engineering Inspiration Award,1555,32,32,100.0
2022,2022inkok,Rookie All Star Award,8742,16,32,50.0
2022,2022inkok,District Event Winner,4272,1,32,3.1
2022,2022inkok,District Event Winner,3940,3,32,9.4
2022,2022inkok,District Event Winner,6498,25,32,78.1
2022,2022inkok,District Event Finalist,1024,2,32,6.2
2022,2022inkok,District Event Finalist,1501,5,32,15.6
2022,2022inkok,District Event Finalist,447,22,32,68.8
2022,2022inkok,Autonomous Award sponsored by Ford,3494,10,32,31.2
2022,2022inkok,Creativity Award sponsored by Rockwell Automation,45,15,32,46.9
2022,2022inkok,Entrepreneurship Award,7454,12,32,37.5
2022,2022inkok,Excellence in Engineering Award,3940,3,32,9.4
2022,2022inkok,Gracious Professionalism Award,1720,18,32,56.2
2022,2022inkok,Highest Rookie Seed,8742,16,32,50.0
2022,2022inkok,Imagery Award in honor of Jack Kamen,8232,21,32,65.6
2022,2022inkok,Industrial Design Award sponsored by General Motors,1501,5,32,15.6
2022,2022inkok,Innovation in Control Award,868,17,32,53.1
2022,2022inkok,Judges' Award,2197,24,32,75.0
2022,2022inkok,Quality Award,5484,8,32,25.0
2022,2022inkok,Team Spirit Award,1646,20,32,62.5
2022,2022inwla,District Chairman's Award,135,13,39,33.3
2022,2022inwla,District Engineering Inspiration Award,1741,19,39,48.7
2022,2022inwla,District Event Winner,7457,1,39,2.6
2022,2022inwla,District Event Winner,1501,3,39,7.7
2022,2022inwla,District Event Winner,4982,39,39,100.0
2022,2022inwla,District Event Finalist,5010,12,39,30.8
2022,2022inwla,District Event Finalist,7617,26,39,66.7
2022,2022inwla,District Event Finalist,3494,20,39,51.3
2022,2022inwla,Autonomous Award sponsored by Ford,868,23,39,59.0
2022,2022inwla,Creativity Award sponsored by Rockwell Automation,4982,39,39,100.0
2022,2022inwla,Entrepreneurship Award,2197,35,39,89.7
2022,2022inwla,Excellence in Engineering Award,4272,5,39,12.8
2022,2022inwla,Gracious Professionalism Award,5484,10,39,25.6
2022,2022inwla,Highest Rookie Seed,8742,36,39,92.3
2022,2022inwla,Imagery Award in honor of Jack Kamen,7457,1,39,2.6
2022,2022inwla,Industrial Design Award sponsored by General Motors,5188,21,39,53.8
2022,2022inwla,Innovation in Control Award,3494,20,39,51.3
2022,2022inwla,Judges' Award,6721,28,39,71.8
2022,2022inwla,Quality Award,829,2,39,5.1
2022,2022inwla,Rookie Inspiration Award,8564,38,39,97.4
2022,2022inwla,Team Spirit Award,2171,27,39,69.2
2022,2022iscmp,Regional Chairman's Award,2212,20,40,50.0
2022,2022iscmp,Regional Engineering Inspiration Award,2096,9,40,22.5
2022,2022iscmp,Woodie Flowers Finalist Award,7039,14,40,35.0
2022,2022iscmp,Volunteer of the Year,1690,2,40,5.0
2022,2022iscmp,FIRST Dean's List Finalist Award,3339,5,40,12.5
2022,2022iscmp,FIRST Dean's List Finalist Award,2231,17,40,42.5
2022,2022iscmp,District Championship Winner,1577,1,40,2.5
2022,2022iscmp,District Championship Winner,1690,2,40,5.0
2022,2022iscmp,District Championship Winner,3065,35,40,87.5
2022,2022iscmp,District Championship Finalist,5715,4,40,10.0
2022,2022iscmp,District Championship Finalist,1574,10,40,25.0
2022,2022iscmp,District Championship Finalist,1657,19,40,47.5
2022,2022iscmp,Autonomous Award sponsored by Ford,1577,1,40,2.5
2022,2022iscmp,Creativity Award sponsored by Rockwell Automation,1574,10,40,25.0
2022,2022iscmp,Entrepreneurship Award,5614,22,40,55.0
2022,2022iscmp,Excellence in Engineering Award,3316,16,40,40.0
2022,2022iscmp,Gracious Professionalism Award,5951,28,40,70.0
2022,2022iscmp,Imagery Award in honor of Jack Kamen,6740,25,40,62.5
2022,2022iscmp,Industrial Design Award sponsored by General Motors,3075,12,40,30.0
2022,2022iscmp,Innovation in Control Award,1690,2,40,5.0
2022,2022iscmp,Judges' Award,4744,23,40,57.5
2022,2022iscmp,Quality Award,5654,18,40,45.0
2022,2022iscmp,Team Spirit Award,3339,5,40,12.5
2022,2022isde1,District Chairman's Award,2096,4,28,14.3
2022,2022isde1,District Engineering Inspiration Award,5614,13,28,46.4
2022,2022isde1,District Event Winner,1690,1,28,3.6
2022,2022isde1,District Event Winner,1577,2,28,7.1
2022,2022isde1,District Event Winner,6104,16,28,57.1
2022,2022isde1,District Event Winner,6741,24,28,85.7
2022,2022isde1,District Event Finalist,2096,4,28,14.3
2022,2022isde1,District Event Finalist,1574,9,28,32.1
2022,2022isde1,District Event Finalist,1937,22,28,78.6
2022,2022isde1,Autonomous Award sponsored by Ford,1690,1,28,3.6
2022,2022isde1,Creativity Award sponsored by Rockwell Automation,8223,14,28,50.0
2022,2022isde1,Entrepreneurship Award,2231,21,28,75.0
2022,2022isde1,Excellence in Engineering Award,3316,5,28,17.9
2022,2022isde1,Gracious Professionalism Award,1577,2,28,7.1
2022,2022isde1,Highest Rookie Seed,8843,27,28,96.4
2022,2022isde1,Imagery Award in honor of Jack Kamen,6740,12,28,42.9
2022,2022isde1,Industrial Design Award sponsored by General Motors,3211,15,28,53.6
2022,2022isde1,Innovation in Control Award,4590,17,28,60.7
2022,2022isde1,Judges' Award,3065,7,28,25.0
2022,2022isde1,Quality Award,1574,9,28,32.1
2022,2022isde1,Rookie Inspiration Award,8843,27,28,96.4
2022,2022isde1,Team Spirit Award,2230,26,28,92.9
2022,2022isde2,District Chairman's Award,2212,23,28,82.1
2022,2022isde2,District Engineering Inspiration Award,6168,15,28,53.6
2022,2022isde2,District Event Winner,5987,1,28,3.6
2022,2022isde2,District Event Winner,3339,2,28,7.1
2022,2022isde2,District Event Winner,1580,20,28,71.4
2022,2022isde2,District Event Finalist,7845,3,28,10.7
2022,2022isde2,District Event Finalist,3075,4,28,14.3
2022,2022isde2,District Event Finalist,4416,17,28,60.7
2022,2022isde2,Autonomous Award sponsored by Ford,3339,2,28,7.1
2022,2022isde2,Creativity Award sponsored by Rockwell Automation,1657,5,28,17.9
2022,2022isde2,Entrepreneurship Award,4744,8,28,28.6
2022,2022isde2,Excellence in Engineering Award,7845,3,28,10.7
2022,2022isde2,Gracious Professionalism Award,5135,16,28,57.1
2022,2022isde2,Imagery Award in honor of Jack Kamen,2630,13,28,46.4
2022,2022isde2,Industrial Design Award sponsored by General Motors,3075,4,28,14.3
2022,2022isde2,Innovation in Control Award,5987,1,28,3.6
2022,2022isde2,Judges' Award,5635,18,28,64.3
2022,2022isde2,Quality Award,5951,21,28,75.0
2022,2022isde2,Team Spirit Award,4586,6,28,21.4
2022,2022isde3,District Chairman's Award,5614,6,27,22.2
2022,2022isde3,District Engineering Inspiration Award,2096,15,27,55.6
2022,2022isde3,District Event Winner,1690,1,27,3.7
2022,2022isde3,District Event Winner,1577,2,27,7.4
2022,2022isde3,District Event Winner,1576,27,27,100.0
2022,2022isde3,District Event Finalist,7845,5,27,18.5
2022,2022isde3,District Event Finalist,2630,8,27,29.6
2022,2022isde3,District Event Finalist,3083,25,27,92.6
2022,2022isde3,District Event Finalist,4319,23,27,85.2
2022,2022isde3,Autonomous Award sponsored by Ford,1577,2,27,7.4
2022,2022isde3,Creativity Award sponsored by Rockwell Automation,3316,18,27,66.7
2022,2022isde3,Entrepreneurship Award,3339,3,27,11.1
2022,2022isde3,Excellence in Engineering Award,7039,11,27,40.7
2022,2022isde3,Gracious Professionalism Award,2231,14,27,51.9
2022,2022isde3,Imagery Award in honor of Jack Kamen,6740,20,27,74.1
2022,2022isde3,Industrial Design Award sponsored by General Motors,2630,8,27,29.6
2022,2022isde3,Innovation in Control Award,7845,5,27,18.5
2022,2022isde3,Judges' Award,7177,24,27,88.9
2022,2022isde3,Quality Award,1690,1,27,3.7
2022,2022isde3,Team Spirit Award,2212,19,27,70.4
2022,2022isde4,District Chairman's Award,6168,20,29,69.0
2022,2022isde4,District Engineering Inspiration Award,4590,2,29,6.9
2022,2022isde4,District Event Winner,5990,11,29,37.9
2022,2022isde4,District Event Winner,3835,19,29,65.5
2022,2022isde4,District Event Winner,1943,24,29,82.8
2022,2022isde4,District Event Finalist,2230,7,29,24.1
2022,2022isde4,District Event Finalist,5987,10,29,34.5
2022,2022isde4,District Event Finalist,6168,20,29,69.0
2022,2022isde4,Autonomous Award sponsored by Ford,5554,14,29,48.3
2022,2022isde4,Creativity Award sponsored by Rockwell Automation,4338,4,29,13.8
2022,2022isde4,Entrepreneurship Award,5635,3,29,10.3
2022,2022isde4,Excellence in Engineering Award,5987,10,29,34.5
2022,2022isde4,Gracious Professionalism Award,3388,6,29,20.7
2022,2022isde4,Highest Rookie Seed,8843,28,29,96.6
2022,2022isde4,Imagery Award in honor of Jack Kamen,7067,1,29,3.4
2022,2022isde4,Industrial Design Award sponsored by General Motors,5951,5,29,17.2
2022,2022isde4,Innovation in Control Award,8223,15,29,51.7
2022,2022isde4,Quality Award,1942,16,29,55.2
2022,2022isde4,Team Spirit Award,4320,21,29,72.4
2022,2022ksla,Regional Chairman's Award,1730,2,28,7.1
2022,2022ksla,Regional Engineering Inspiration Award,1987,6,28,21.4
2022,2022ksla,Rookie All Star Award,8825,9,28,32.1
2022,2022ksla,Woodie Flowers Finalist Award,5119,7,28,25.0
2022,2022ksla,FIRST Dean's List Finalist Award,5013,3,28,10.7
2022,2022ksla,FIRST Dean's List Finalist Award,1764,8,28,28.6
2022,2022ksla,Regional Winners,1706,1,28,3.6
2022,2022ksla,Regional Winners,1987,6,28,21.4
2022,2022ksla,Regional Winners,5098,25,28,89.3
2022,2022ksla,Regional Finalists,1730,2,28,7.1
2022,2022ksla,Regional Finalists,4522,5,28,17.9
2022,2022ksla,Regional Finalists,2560,20,28,71.4
2022,2022ksla,Autonomous Award sponsored by Ford,4329,11,28,39.3
2022,2022ksla,Creativity Award sponsored by Rockwell Automation,3184,4,28,14.3
2022,2022ksla,Entrepreneurship Award,1764,8,28,28.6
2022,2022ksla,Excellence in Engineering Award,1706,1,28,3.6
2022,2022ksla,Gracious Professionalism Award,2410,19,28,67.9
2022,2022ksla,Highest Rookie Seed,8825,9,28,32.1
2022,2022ksla,Imagery Award in honor of Jack Kamen,1775,27,28,96.4
2022,2022ksla,Industrial Design Award sponsored by General Motors,5126,24,28,85.7
2022,2022ksla,Innovation in Control Award,5119,7,28,25.0
2022,2022ksla,Judges' Award,1827,12,28,42.9
2022,2022ksla,Quality Award,4522,5,28,17.9
2022,2022ksla,Team Spirit Award,5013,3,28,10.7
2022,2022ksla,Wildcard,5098,25,28,89.3
2022,2022lake,Regional Chairman's Award,2080,38,41,92.7
2022,2022lake,Regional Engineering Inspiration Award,3932,12,41,29.3
2022,2022lake,Rookie All Star Award,8732,21,41,51.2
2022,2022lake,Woodie Flowers Finalist Award,2992,4,41,9.8
2022,2022lake,FIRST Dean's List Finalist Award,7428,39,41,95.1
2022,2022lake,FIRST Dean's List Finalist Award,2992,4,41,9.8
2022,2022lake,Regional Winners,179,1,41,2.4
2022,2022lake,Regional Winners,118,2,41,4.9
2022,2022lake,Regional Winners,7094,17,41,41.5
2022,2022lake,Regional Finalists,364,3,41,7.3
2022,2022lake,Regional Finalists,2992,4,41,9.8
2022,2022lake,Regional Finalists,5872,29,41,70.7
2022,2022lake,Autonomous Award sponsored by Ford,4087,7,41,17.1
2022,2022lake,Creativity Award sponsored by Rockwell Automation,179,1,41,2.4
2022,2022lake,Entrepreneurship Award,7428,39,41,95.1
2022,2022lake,Excellence in Engineering Award,2992,4,41,9.8
2022,2022lake,Gracious Professionalism Award,456,18,41,43.9
2022,2022lake,Highest Rookie Seed,8732,21,41,51.2
2022,2022lake,Imagery Award in honor of Jack Kamen,233,9,41,22.0
2022,2022lake,Industrial Design Award sponsored by General Motors,118,2,41,4.9
2022,2022lake,Innovation in Control Award,3616,20,41,48.8
2022,2022lake,Judges' Award,4355,24,41,58.5
2022,2022lake,Quality Award,364,3,41,7.3
2022,2022lake,Rookie Inspiration Award,8808,23,41,56.1
2022,2022lake,Team Spirit Award,5872,29,41,70.7
2022,2022lake,Wildcard,7094,17,41,41.5
2022,2022mabos,District Chairman's Award,6328,3,37,8.1
2022,2022mabos,District Engineering Inspiration Award,2877,13,37,35.1
2022,2022mabos,Rookie All Star Award,8626,17,37,45.9
2022,2022mabos,District Event Winner,125,1,37,2.7
2022,2022mabos,District Event Winner,6328,3,37,8.1
2022,2022mabos,District Event Winner,5563,34,37,91.9
2022,2022mabos,District Event Finalist,5687,2,37,5.4
2022,2022mabos,District Event Finalist,95,4,37,10.8
2022,2022mabos,District Event Finalist,2423,26,37,70.3
2022,2022mabos,Autonomous Award sponsored by Ford,125,1,37,2.7
2022,2022mabos,Creativity Award sponsored by Rockwell Automation,69,9,37,24.3
2022,2022mabos,Entrepreneurship Award,501,20,37,54.1
2022,2022mabos,Excellence in Engineering Award,95,4,37,10.8
