year,event,award,team,qual_rank,n_teams,rank_pct
2023,2023ingre,District Event Finalist,1741,9,28,32.1
2023,2023ingre,District Event Finalist,3176,11,28,39.3
2023,2023ingre,District Event Finalist,3947,20,28,71.4
2023,2023ingre,Autonomous Award sponsored by Ford,234,4,28,14.3
2023,2023ingre,Creativity Award sponsored by Rockwell Automation,71,3,28,10.7
2023,2023ingre,Excellence in Engineering Award,45,12,28,42.9
2023,2023ingre,Gracious Professionalism Award,3947,20,28,71.4
2023,2023ingre,Imagery Award in honor of Jack Kamen,1741,9,28,32.1
2023,2023ingre,Industrial Design Award sponsored by General Motors,1501,2,28,7.1
2023,2023ingre,Innovation in Control Award,3494,10,28,35.7
2023,2023ingre,Judges' Award,6721,22,28,78.6
2023,2023ingre,Quality Award,5484,6,28,21.4
2023,2023ingre,Team Spirit Award,7657,5,28,17.9
2023,2023ingre,Team Sustainability Award,2171,25,28,89.3
2023,2023inmis,District FIRST Impact Award,461,12,33,36.4
2023,2023inmis,District Engineering Inspiration Award,6721,22,33,66.7
2023,2023inmis,Rookie All Star Award,9071,31,33,93.9
2023,2023inmis,District Championship Dean's List Semi-Finalist,7477,29,33,87.9
2023,2023inmis,District Championship Dean's List Semi-Finalist,1555,20,33,60.6
2023,2023inmis,District Event Winner,3940,1,33,3.0
2023,2023inmis,District Event Winner,461,12,33,36.4
2023,2023inmis,District Event Winner,6721,22,33,66.7
2023,2023inmis,District Event Finalist,910,2,33,6.1
2023,2023inmis,District Event Finalist,1024,7,33,21.2
2023,2023inmis,District Event Finalist,2909,17,33,51.5
2023,2023inmis,District Event Finalist,1555,20,33,60.6
2023,2023inmis,Autonomous Award sponsored by Ford,3176,6,33,18.2
2023,2023inmis,Creativity Award sponsored by Rockwell Automation,4982,28,33,84.8
2023,2023inmis,Excellence in Engineering Award,862,5,33,15.2
2023,2023inmis,Gracious Professionalism Award,5484,24,33,72.7
2023,2023inmis,Highest Rookie Seed,9208,14,33,42.4
2023,2023inmis,Imagery Award in honor of Jack Kamen,1747,33,33,100.0
2023,2023inmis,Industrial Design Award sponsored by General Motors,1024,7,33,21.2
2023,2023inmis,Innovation in Control Award,868,8,33,24.2
2023,2023inmis,Judges' Award,135,13,33,39.4
2023,2023inmis,Quality Award,2867,25,33,75.8
2023,2023inmis,Rookie Inspiration Award,9208,14,33,42.4
2023,2023inmis,Team Spirit Award,3487,4,33,12.1
2023,2023inmis,Team Sustainability Award,2197,15,33,45.5
2023,2023inpri,District FIRST Impact Award,1741,19,28,67.9
2023,2023inpri,District Engineering Inspiration Award,234,5,28,17.9
2023,2023inpri,Rookie All Star Award,9119,27,28,96.4
2023,2023inpri,District Championship Dean's List Semi-Finalist,3494,8,28,28.6
2023,2023inpri,District Championship Dean's List Semi-Finalist,4272,7,28,25.0
2023,2023inpri,District Event Winner,7617,3,28,10.7
2023,2023inpri,District Event Winner,4272,7,28,25.0
2023,2023inpri,District Event Winner,8116,21,28,75.0
2023,2023inpri,District Event Finalist,829,6,28,21.4
2023,2023inpri,District Event Finalist,292,13,28,46.4
2023,2023inpri,District Event Finalist,1646,25,28,89.3
2023,2023inpri,Autonomous Award sponsored by Ford,7457,2,28,7.1
2023,2023inpri,Creativity Award sponsored by Rockwell Automation,3494,8,28,28.6
2023,2023inpri,Excellence in Engineering Award,5188,10,28,35.7
2023,2023inpri,Gracious Professionalism Award,3487,4,28,14.3
2023,2023inpri,Imagery Award in honor of Jack Kamen,1646,25,28,89.3
2023,2023inpri,Industrial Design Award sponsored by General Motors,292,13,28,46.4
2023,2023inpri,Innovation in Control Award,868,1,28,3.6
2023,2023inpri,Judges' Award,7617,3,28,10.7
2023,2023inpri,Quality Award,4272,7,28,25.0
2023,2023inpri,Team Spirit Award,6498,9,28,32.1
2023,2023inpri,Team Sustainability Award,5010,12,28,42.9
2023,2023inwla,District FIRST Impact Award,135,10,32,31.2
2023,2023inwla,District Engineering Inspiration Award,1741,9,32,28.1
2023,2023inwla,District Championship Dean's List Semi-Finalist,6956,27,32,84.4
2023,2023inwla,District Championship Dean's List Semi-Finalist,461,3,32,9.4
2023,2023inwla,District Event Winner,7457,1,32,3.1
2023,2023inwla,District Event Winner,461,3,32,9.4
2023,2023inwla,District Event Winner,328,25,32,78.1
2023,2023inwla,District Event Finalist,292,8,32,25.0
2023,2023inwla,District Event Finalist,3147,18,32,56.2
2023,2023inwla,District Event Finalist,6956,27,32,84.4
2023,2023inwla,Autonomous Award sponsored by Ford,5010,2,32,6.2
2023,2023inwla,Creativity Award sponsored by Rockwell Automation,1018,11,32,34.4
2023,2023inwla,Excellence in Engineering Award,1646,12,32,37.5
2023,2023inwla,Gracious Professionalism Award,1720,16,32,50.0
2023,2023inwla,Imagery Award in honor of Jack Kamen,4926,7,32,21.9
2023,2023inwla,Industrial Design Award sponsored by General Motors,1024,4,32,12.5
2023,2023inwla,Innovation in Control Award,2197,15,32,46.9
2023,2023inwla,Judges' Award,5402,23,32,71.9
2023,2023inwla,Quality Award,4272,14,32,43.8
2023,2023inwla,Rookie Inspiration Award,9071,28,32,87.5
2023,2023inwla,Team Spirit Award,6498,30,32,93.8
2023,2023inwla,Team Sustainability Award,3176,5,32,15.6
2023,2023iscmp,Regional FIRST Impact Award,2096,22,45,48.9
2023,2023iscmp,Regional Engineering Inspiration Award,5635,28,45,62.2
2023,2023iscmp,Woodie Flowers Finalist Award,3075,23,45,51.1
2023,2023iscmp,FIRST Dean's List Finalist Award,3211,18,45,40.0
2023,2023iscmp,FIRST Dean's List Finalist Award,6230,,45,
2023,2023iscmp,District Championship Winner,1577,1,45,2.2
2023,2023iscmp,District Championship Winner,1690,3,45,6.7
2023,2023iscmp,District Championship Winner,5135,12,45,26.7
2023,2023iscmp,District Championship Finalist,5990,5,45,11.1
2023,2023iscmp,District Championship Finalist,5987,9,45,20.0
2023,2023iscmp,District Championship Finalist,3316,34,45,75.6
2023,2023iscmp,Autonomous Award sponsored by Ford,1690,3,45,6.7
2023,2023iscmp,Creativity Award sponsored by Rockwell Automation,1942,19,45,42.2
2023,2023iscmp,Excellence in Engineering Award,1574,4,45,8.9
2023,2023iscmp,Gracious Professionalism Award,1577,1,45,2.2
2023,2023iscmp,Imagery Award in honor of Jack Kamen,5614,13,45,28.9
2023,2023iscmp,Industrial Design Award sponsored by General Motors,2630,2,45,4.4
2023,2023iscmp,Innovation in Control Award,3075,23,45,51.1
2023,2023iscmp,Quality Award,5990,5,45,11.1
2023,2023iscmp,Rookie Inspiration Award,9303,33,45,73.3
2023,2023iscmp,Team Spirit Award,3065,20,45,44.4
2023,2023iscmp,Team Sustainability Award,3339,15,45,33.3
2023,2023isde1,District FIRST Impact Award,2096,6,25,24.0
2023,2023isde1,District Engineering Inspiration Award,6168,12,25,48.0
2023,2023isde1,District Event Winner,1577,1,25,4.0
2023,2023isde1,District Event Winner,1690,2,25,8.0
2023,2023isde1,District Event Winner,1576,16,25,64.0
2023,2023isde1,District Event Winner,6741,18,25,72.0
2023,2023isde1,District Event Finalist,2630,4,25,16.0
2023,2023isde1,District Event Finalist,5990,5,25,20.0
2023,2023isde1,District Event Finalist,1943,23,25,92.0
2023,2023isde1,Autonomous Award sponsored by Ford,1577,1,25,4.0
2023,2023isde1,Creativity Award sponsored by Rockwell Automation,2630,4,25,16.0
2023,2023isde1,Excellence in Engineering Award,1574,11,25,44.0
2023,2023isde1,Gracious Professionalism Award,3211,9,25,36.0
2023,2023isde1,Imagery Award in honor of Jack Kamen,6738,22,25,88.0
2023,2023isde1,Industrial Design Award sponsored by General Motors,5990,5,25,20.0
2023,2023isde1,Innovation in Control Award,1690,2,25,8.0
2023,2023isde1,Judges' Award,3388,17,25,68.0
2023,2023isde1,Quality Award,7067,8,25,32.0
2023,2023isde1,Rookie Inspiration Award,9304,24,25,96.0
2023,2023isde1,Team Spirit Award,6740,14,25,56.0
2023,2023isde1,Team Sustainability Award,5654,3,25,12.0
2023,2023isde2,District FIRST Impact Award,3316,4,29,13.8
2023,2023isde2,District Engineering Inspiration Award,5635,18,29,62.1
2023,2023isde2,District Event Winner,3339,1,29,3.4
2023,2023isde2,District Event Winner,7039,8,29,27.6
2023,2023isde2,District Event Winner,7112,23,29,79.3
2023,2023isde2,District Event Finalist,2231,3,29,10.3
2023,2023isde2,District Event Finalist,7845,5,29,17.2
2023,2023isde2,District Event Finalist,5928,21,29,72.4
2023,2023isde2,Autonomous Award sponsored by Ford,2231,3,29,10.3
2023,2023isde2,Creativity Award sponsored by Rockwell Automation,7039,8,29,27.6
2023,2023isde2,Excellence in Engineering Award,5987,2,29,6.9
2023,2023isde2,Gracious Professionalism Award,2212,7,29,24.1
2023,2023isde2,Imagery Award in honor of Jack Kamen,5614,9,29,31.0
2023,2023isde2,Industrial Design Award sponsored by General Motors,3075,15,29,51.7
2023,2023isde2,Innovation in Control Award,3339,1,29,3.4
2023,2023isde2,Judges' Award,2679,6,29,20.7
2023,2023isde2,Quality Award,1942,10,29,34.5
2023,2023isde2,Rookie Inspiration Award,9303,13,29,44.8
2023,2023isde2,Team Spirit Award,3835,26,29,89.7
2023,2023isde2,Team Sustainability Award,4590,16,29,55.2
2023,2023isde3,District FIRST Impact Award,3211,12,30,40.0
2023,2023isde3,District Engineering Inspiration Award,6738,11,30,36.7
2023,2023isde3,District Event Winner,6738,11,30,36.7
2023,2023isde3,District Event Winner,4590,14,30,46.7
2023,2023isde3,District Event Winner,3065,19,30,63.3
2023,2023isde3,District Event Finalist,3388,8,30,26.7
2023,2023isde3,District Event Finalist,5135,13,30,43.3
2023,2023isde3,District Event Finalist,1943,23,30,76.7
2023,2023isde3,Autonomous Award sponsored by Ford,3339,1,30,3.3
2023,2023isde3,Creativity Award sponsored by Rockwell Automation,1657,5,30,16.7
2023,2023isde3,Excellence in Engineering Award,3075,6,30,20.0
2023,2023isde3,Gracious Professionalism Award,3388,8,30,26.7
2023,2023isde3,Imagery Award in honor of Jack Kamen,6740,25,30,83.3
2023,2023isde3,Industrial Design Award sponsored by General Motors,5654,2,30,6.7
2023,2023isde3,Innovation in Control Award,1690,7,30,23.3
2023,2023isde3,Judges' Award,5951,20,30,66.7
2023,2023isde3,Quality Award,7845,17,30,56.7
2023,2023isde3,Team Spirit Award,5291,26,30,86.7
2023,2023isde3,Team Sustainability Award,3316,10,30,33.3
2023,2023isde4,District FIRST Impact Award,6168,11,32,34.4
2023,2023isde4,District Engineering Inspiration Award,5614,5,32,15.6
2023,2023isde4,District Event Winner,2230,2,32,6.2
2023,2023isde4,District Event Winner,2630,4,32,12.5
2023,2023isde4,District Event Winner,4320,30,32,93.8
2023,2023isde4,District Event Finalist,5715,1,32,3.1
2023,2023isde4,District Event Finalist,6168,11,32,34.4
2023,2023isde4,District Event Finalist,1937,17,32,53.1
2023,2023isde4,Autonomous Award sponsored by Ford,2630,4,32,12.5
2023,2023isde4,Creativity Award sponsored by Rockwell Automation,2230,2,32,6.2
2023,2023isde4,Excellence in Engineering Award,5990,9,32,28.1
2023,2023isde4,Gracious Professionalism Award,6104,13,32,40.6
2023,2023isde4,Highest Rookie Seed,9303,24,32,75.0
2023,2023isde4,Imagery Award in honor of Jack Kamen,7067,6,32,18.8
2023,2023isde4,Industrial Design Award sponsored by General Motors,2096,10,32,31.2
2023,2023isde4,Innovation in Control Award,2231,7,32,21.9
2023,2023isde4,Judges' Award,2679,23,32,71.9
2023,2023isde4,Quality Award,1942,15,32,46.9
2023,2023isde4,Rookie Inspiration Award,9303,24,32,75.0
2023,2023isde4,Team Spirit Award,5291,16,32,50.0
2023,2023isde4,Team Sustainability Award,4416,26,32,81.2
2023,2023joh,Engineering Inspiration Award,1676,29,78,37.2
2023,2023joh,Rookie All Star Award,9312,17,78,21.8
2023,2023joh,Championship Division Winner,2075,1,78,1.3
2023,2023joh,Championship Division Winner,973,5,78,6.4
2023,2023joh,Championship Division Winner,9312,17,78,21.8
2023,2023joh,Championship Division Winner,4607,45,78,57.7
2023,2023joh,Championship Division Finalist,1718,8,78,10.3
2023,2023joh,Championship Division Finalist,6377,10,78,12.8
2023,2023joh,Championship Division Finalist,422,55,78,70.5
2023,2023joh,Championship Division Finalist,1676,29,78,37.2
2023,2023joh,Autonomous Award sponsored by Ford,971,57,78,73.1
2023,2023joh,Championship Division Highest Rookie Seed,9312,17,78,21.8
2023,2023joh,Creativity Award sponsored by Rockwell Automation,4635,42,78,53.8
2023,2023joh,Excellence in Engineering Award,6377,10,78,12.8
2023,2023joh,Gracious Professionalism Award,6919,34,78,43.6
2023,2023joh,Imagery Award in honor of Jack Kamen,1339,37,78,47.4
2023,2023joh,Industrial Design Award sponsored by General Motors,2832,46,78,59.0
2023,2023joh,Innovation in Control Award,1540,48,78,61.5
2023,2023joh,Judges' Award,3506,30,78,38.5
2023,2023joh,Quality Award,4607,45,78,57.7
2023,2023joh,Rookie Inspiration Award,9213,73,78,93.6
2023,2023joh,Team Spirit Award,7460,28,78,35.9
2023,2023joh,Team Sustainability Award,3339,6,78,7.7
2023,2023ksla,Regional FIRST Impact Award,2220,8,36,22.2
2023,2023ksla,Regional Engineering Inspiration Award,1710,3,36,8.3
2023,2023ksla,Woodie Flowers Finalist Award,1710,3,36,8.3
2023,2023ksla,FIRST Dean's List Finalist Award,5013,5,36,13.9
2023,2023ksla,FIRST Dean's List Finalist Award,1764,31,36,86.1
2023,2023ksla,Regional Winners,1987,1,36,2.8
2023,2023ksla,Regional Winners,3184,2,36,5.6
2023,2023ksla,Regional Winners,2457,25,36,69.4
2023,2023ksla,Regional Finalists,1710,3,36,8.3
2023,2023ksla,Regional Finalists,1730,4,36,11.1
2023,2023ksla,Regional Finalists,1806,28,36,77.8
2023,2023ksla,Autonomous Award sponsored by Ford,5126,11,36,30.6
2023,2023ksla,Creativity Award sponsored by Rockwell Automation,935,34,36,94.4
2023,2023ksla,Excellence in Engineering Award,3184,2,36,5.6
2023,2023ksla,Gracious Professionalism Award,5189,29,36,80.6
2023,2023ksla,Imagery Award in honor of Jack Kamen,2357,17,36,47.2
2023,2023ksla,Industrial Design Award sponsored by General Motors,1987,1,36,2.8
2023,2023ksla,Innovation in Control Award,3729,6,36,16.7
2023,2023ksla,Judges' Award,5837,14,36,38.9
2023,2023ksla,Quality Award,1730,4,36,11.1
2023,2023ksla,Rookie Inspiration Award,9269,10,36,27.8
2023,2023ksla,Team Spirit Award,1723,33,36,91.7
2023,2023ksla,Team Sustainability Award,2197,23,36,63.9
2023,2023lake,Regional FIRST Impact Award,3616,15,39,38.5
2023,2023lake,Regional Engineering Inspiration Award,2080,18,39,46.2
2023,2023lake,Rookie All Star Award,9153,35,39,89.7
2023,2023lake,Woodie Flowers Finalist Award,1622,8,39,20.5
2023,2023lake,FIRST Dean's List Finalist Award,8044,14,39,35.9
2023,2023lake,FIRST Dean's List Finalist Award,4635,5,39,12.8
2023,2023lake,Regional Winners,4522,1,39,2.6
2023,2023lake,Regional Winners,4635,5,39,12.8
2023,2023lake,Regional Winners,2080,18,39,46.2
2023,2023lake,Regional Finalists,3478,4,39,10.3
2023,2023lake,Regional Finalists,2992,6,39,15.4
2023,2023lake,Regional Finalists,8808,19,39,48.7
2023,2023lake,Autonomous Award sponsored by Ford,4522,1,39,2.6
2023,2023lake,Creativity Award sponsored by Rockwell Automation,4635,5,39,12.8
2023,2023lake,Excellence in Engineering Award,456,7,39,17.9
2023,2023lake,Gracious Professionalism Award,2992,6,39,15.4
2023,2023lake,Highest Rookie Seed,9240,22,39,56.4
2023,2023lake,Imagery Award in honor of Jack Kamen,1912,28,39,71.8
2023,2023lake,Industrial Design Award sponsored by General Motors,3937,17,39,43.6
2023,2023lake,Innovation in Control Award,16,2,39,5.1
2023,2023lake,Judges' Award,1421,24,39,61.5
2023,2023lake,Quality Award,364,13,39,33.3
2023,2023lake,Rookie Inspiration Award,9240,22,39,56.4
2023,2023lake,Team Spirit Award,3039,3,39,7.7
2023,2023lake,Team Sustainability Award,3478,4,39,10.3
2023,2023lake,Wildcard,9153,35,39,89.7
2023,2023lake,Wildcard,2992,6,39,15.4
2023,2023lake,Wildcard,8808,19,39,48.7
2023,2023mabos,District FIRST Impact Award,125,16,39,41.0
2023,2023mabos,District Engineering Inspiration Award,5459,8,39,20.5
2023,2023mabos,District Championship Dean's List Semi-Finalist,1757,12,39,30.8
2023,2023mabos,District Championship Dean's List Semi-Finalist,2713,2,39,5.1
2023,2023mabos,District Event Winner,3467,1,39,2.6
2023,2023mabos,District Event Winner,125,16,39,41.0
2023,2023mabos,District Event Winner,8626,37,39,94.9
2023,2023mabos,District Event Finalist,2877,9,39,23.1
2023,2023mabos,District Event Finalist,246,11,39,28.2
2023,2023mabos,District Event Finalist,238,21,39,53.8
2023,2023mabos,Autonomous Award sponsored by Ford,5687,3,39,7.7
2023,2023mabos,Creativity Award sponsored by Rockwell Automation,4909,10,39,25.6
2023,2023mabos,Excellence in Engineering Award,238,21,39,53.8
2023,2023mabos,Gracious Professionalism Award,2084,25,39,64.1
2023,2023mabos,Imagery Award in honor of Jack Kamen,8708,33,39,84.6
2023,2023mabos,Industrial Design Award sponsored by General Motors,8013,4,39,10.3
2023,2023mabos,Innovation in Control Award,3461,17,39,43.6
2023,2023mabos,Judges' Award,2713,2,39,5.1
2023,2023mabos,Quality Award,246,11,39,28.2
2023,2023mabos,Team Spirit Award,6201,29,39,74.4
2023,2023mabos,Team Sustainability Award,8567,20,39,51.3
2023,2023mabri,District FIRST Impact Award,61,10,30,33.3
2023,2023mabri,District Engineering Inspiration Award,2713,8,30,26.7
2023,2023mabri,District Championship Dean's List Semi-Finalist,2342,17,30,56.7
2023,2023mabri,District Championship Dean's List Semi-Finalist,7407,3,30,10.0
2023,2023mabri,District Event Winner,3314,4,30,13.3
2023,2023mabri,District Event Winner,88,7,30,23.3
2023,2023mabri,District Event Winner,4473,23,30,76.7
2023,2023mabri,District Event Finalist,7407,3,30,10.0
2023,2023mabri,District Event Finalist,78,5,30,16.7
2023,2023mabri,District Event Finalist,9055,26,30,86.7
2023,2023mabri,Autonomous Award sponsored by Ford,88,7,30,23.3
2023,2023mabri,Creativity Award sponsored by Rockwell Automation,3314,4,30,13.3
2023,2023mabri,Excellence in Engineering Award,7407,3,30,10.0
2023,2023mabri,Gracious Professionalism Award,6731,30,30,100.0
2023,2023mabri,Highest Rookie Seed,9286,24,30,80.0
2023,2023mabri,Imagery Award in honor of Jack Kamen,175,12,30,40.0
2023,2023mabri,Industrial Design Award sponsored by General Motors,125,2,30,6.7
2023,2023mabri,Innovation in Control Award,78,5,30,16.7
2023,2023mabri,Judges' Award,2342,17,30,56.7
2023,2023mabri,Quality Award,1768,1,30,3.3
2023,2023mabri,Rookie Inspiration Award,9055,26,30,86.7
2023,2023mabri,Team Spirit Award,6153,9,30,30.0
2023,2023mabri,Team Sustainability Award,5962,21,30,70.0
2023,2023marc,Mentor of the Year (Woodie Flowers),8280,21,21,100.0
2023,2023marc,Volunteer of the Year,51,4,21,19.0
2023,2023marc,Winner,297,12,21,57.1
2023,2023marc,Winner,503,14,21,66.7
2023,2023marc,Winner,862,16,21,76.2
2023,2023marc,Finalist,1506,1,21,4.8
2023,2023marc,Finalist,33,6,21,28.6
2023,2023marc,Finalist,6120,23,21,109.5
2023,2023marc,Balanced System Award (industrial design),1506,1,21,4.8
2023,2023marc,Grid Master / MARC at MARC Award (quality),33,6,21,28.6
2023,2023marc,Power Factor Award (autonomous),302,8,21,38.1
2023,2023marea,District FIRST Impact Award,4905,29,40,72.5
2023,2023marea,District Engineering Inspiration Award,5422,27,40,67.5
2023,2023marea,District Championship Dean's List Semi-Finalist,5422,27,40,67.5
2023,2023marea,District Championship Dean's List Semi-Finalist,172,12,40,30.0
2023,2023marea,District Event Winner,88,3,40,7.5
2023,2023marea,District Event Winner,1768,7,40,17.5
2023,2023marea,District Event Winner,6201,36,40,90.0
2023,2023marea,District Event Winner,4311,18,40,45.0
2023,2023marea,District Event Finalist,133,1,40,2.5
2023,2023marea,District Event Finalist,3467,2,40,5.0
2023,2023marea,District Event Finalist,1721,40,40,100.0
2023,2023marea,Autonomous Award sponsored by Ford,3467,2,40,5.0
2023,2023marea,Creativity Award sponsored by Rockwell Automation,4176,24,40,60.0
2023,2023marea,Excellence in Engineering Award,172,12,40,30.0
2023,2023marea,Gracious Professionalism Award,58,11,40,27.5
2023,2023marea,Imagery Award in honor of Jack Kamen,1729,15,40,37.5
2023,2023marea,Industrial Design Award sponsored by General Motors,5459,25,40,62.5
2023,2023marea,Innovation in Control Award,88,3,40,7.5
2023,2023marea,Judges' Award,8724,9,40,22.5
2023,2023marea,Quality Award,138,8,40,20.0
2023,2023marea,Team Spirit Award,6201,36,40,90.0
2023,2023marea,Team Sustainability Award,5962,35,40,87.5
2023,2023mawne,District FIRST Impact Award,5112,9,36,25.0
2023,2023mawne,District Engineering Inspiration Award,2370,8,36,22.2
2023,2023mawne,Rookie All Star Award,9096,23,36,63.9
2023,2023mawne,District Championship Dean's List Semi-Finalist,2168,12,36,33.3
2023,2023mawne,District Event Winner,176,1,36,2.8
2023,2023mawne,District Event Winner,195,2,36,5.6
2023,2023mawne,District Event Winner,8604,30,36,83.3
2023,2023mawne,District Event Finalist,177,3,36,8.3
2023,2023mawne,District Event Finalist,1740,4,36,11.1
2023,2023mawne,District Event Finalist,571,26,36,72.2
2023,2023mawne,Autonomous Award sponsored by Ford,1699,5,36,13.9
2023,2023mawne,Creativity Award sponsored by Rockwell Automation,467,16,36,44.4
2023,2023mawne,Excellence in Engineering Award,178,11,36,30.6
2023,2023mawne,Gracious Professionalism Award,3182,31,36,86.1
2023,2023mawne,Imagery Award in honor of Jack Kamen,7153,14,36,38.9
2023,2023mawne,Industrial Design Award sponsored by General Motors,195,2,36,5.6
2023,2023mawne,Innovation in Control Award,1071,17,36,47.2
2023,2023mawne,Judges' Award,8709,20,36,55.6
2023,2023mawne,Quality Award,1740,4,36,11.1
2023,2023mawne,Team Spirit Award,175,6,36,16.7
2023,2023mawne,Team Sustainability Award,7127,34,36,94.4
2023,2023mawor,District FIRST Impact Award,166,6,40,15.0
2023,2023mawor,District Engineering Inspiration Award,1757,2,40,5.0
2023,2023mawor,District Championship Dean's List Semi-Finalist,173,27,40,67.5
2023,2023mawor,District Championship Dean's List Semi-Finalist,1100,4,40,10.0
2023,2023mawor,District Event Winner,1757,2,40,5.0
2023,2023mawor,District Event Winner,2370,5,40,12.5
2023,2023mawor,District Event Winner,6763,22,40,55.0
2023,2023mawor,District Event Finalist,3205,8,40,20.0
2023,2023mawor,District Event Finalist,4905,12,40,30.0
2023,2023mawor,District Event Finalist,348,19,40,47.5
2023,2023mawor,Autonomous Award sponsored by Ford,6328,3,40,7.5
2023,2023mawor,Creativity Award sponsored by Rockwell Automation,1100,4,40,10.0
2023,2023mawor,Excellence in Engineering Award,6324,10,40,25.0
2023,2023mawor,Gracious Professionalism Award,2168,30,40,75.0
2023,2023mawor,Highest Rookie Seed,9101,7,40,17.5
2023,2023mawor,Imagery Award in honor of Jack Kamen,1735,15,40,37.5
2023,2023mawor,Industrial Design Award sponsored by General Motors,1768,1,40,2.5
2023,2023mawor,Innovation in Control Award,157,20,40,50.0
2023,2023mawor,Judges' Award,5422,40,40,100.0
2023,2023mawor,Quality Award,7153,14,40,35.0
2023,2023mawor,Rookie Inspiration Award,9096,38,40,95.0
2023,2023mawor,Team Spirit Award,4048,16,40,40.0
2023,2023mawor,Team Sustainability Award,2370,5,40,12.5
2023,2023mdbet,District FIRST Impact Award,5338,13,36,36.1
2023,2023mdbet,District Engineering Inspiration Award,449,16,36,44.4
2023,2023mdbet,District Championship Dean's List Semi-Finalist,888,4,36,11.1
2023,2023mdbet,District Championship Dean's List Semi-Finalist,1111,29,36,80.6
2023,2023mdbet,District Event Winner,1731,1,36,2.8
2023,2023mdbet,District Event Winner,4099,9,36,25.0
2023,2023mdbet,District Event Winner,2900,14,36,38.9
2023,2023mdbet,District Event Finalist,2199,2,36,5.6
2023,2023mdbet,District Event Finalist,836,6,36,16.7
2023,2023mdbet,District Event Finalist,2537,22,36,61.1
2023,2023mdbet,Autonomous Award sponsored by Ford,1123,5,36,13.9
2023,2023mdbet,Creativity Award sponsored by Rockwell Automation,2199,2,36,5.6
2023,2023mdbet,Excellence in Engineering Award,1731,1,36,2.8
2023,2023mdbet,Gracious Professionalism Award,6326,19,36,52.8
2023,2023mdbet,Imagery Award in honor of Jack Kamen,1111,29,36,80.6
2023,2023mdbet,Industrial Design Award sponsored by General Motors,888,4,36,11.1
2023,2023mdbet,Innovation in Control Award,4099,9,36,25.0
2023,2023mdbet,Judges' Award,8622,31,36,86.1
2023,2023mdbet,Quality Award,836,6,36,16.7
2023,2023mdbet,Team Spirit Award,1908,3,36,8.3
2023,2023mdbet,Team Sustainability Award,1389,12,36,33.3
2023,2023mdtim,District FIRST Impact Award,4541,26,36,72.2
2023,2023mdtim,District Engineering Inspiration Award,5338,7,36,19.4
2023,2023mdtim,Rookie All Star Award,9072,21,36,58.3
2023,2023mdtim,District Championship Dean's List Semi-Finalist,4541,26,36,72.2
2023,2023mdtim,District Championship Dean's List Semi-Finalist,5338,7,36,19.4
2023,2023mdtim,District Event Winner,1629,3,36,8.3
2023,2023mdtim,District Event Winner,836,11,36,30.6
2023,2023mdtim,District Event Winner,6863,30,36,83.3
2023,2023mdtim,District Event Winner,9072,21,36,58.3
2023,2023mdtim,District Event Finalist,1727,1,36,2.8
2023,2023mdtim,District Event Finalist,614,2,36,5.6
2023,2023mdtim,District Event Finalist,7770,32,36,88.9
2023,2023mdtim,Autonomous Award sponsored by Ford,2199,5,36,13.9
2023,2023mdtim,Creativity Award sponsored by Rockwell Automation,6326,20,36,55.6
2023,2023mdtim,Excellence in Engineering Award,5115,13,36,36.1
2023,2023mdtim,Gracious Professionalism Award,1418,18,36,50.0
2023,2023mdtim,Imagery Award in honor of Jack Kamen,6239,35,36,97.2
2023,2023mdtim,Industrial Design Award sponsored by General Motors,1727,1,36,2.8
2023,2023mdtim,Innovation in Control Award,888,8,36,22.2
2023,2023mdtim,Judges' Award,2537,24,36,66.7
2023,2023mdtim,Quality Award,2377,4,36,11.1
2023,2023mdtim,Team Spirit Award,1111,9,36,25.0
2023,2023mdtim,Team Sustainability Award,1629,3,36,8.3
2023,2023mexas,Winner,3478,1,35,2.9
2023,2023mexas,Winner,4635,2,35,5.7
2023,2023mexas,Winner,4782,25,35,71.4
2023,2023mexas,Finalist,7421,3,35,8.6
2023,2023mexas,Finalist,7102,9,35,25.7
2023,2023mexas,Finalist,9213,26,35,74.3
2023,2023mibb,Winner,3538,1,19,5.3
2023,2023mibb,Winner,33,4,19,21.1
2023,2023mibb,Winner,5090,14,19,73.7
2023,2023mibb,Finalist,2832,5,19,26.3
2023,2023mibb,Finalist,8426,11,19,57.9
2023,2023mibb,Finalist,280,22,19,115.8
2023,2023mibel,District FIRST Impact Award,7174,6,40,15.0
2023,2023mibel,District Engineering Inspiration Award,5050,9,40,22.5
2023,2023mibel,Rookie All Star Award,9226,32,40,80.0
2023,2023mibel,District Championship Dean's List Semi-Finalist,3656,10,40,25.0
2023,2023mibel,District Event Winner,3668,1,40,2.5
2023,2023mibel,District Event Winner,4362,2,40,5.0
2023,2023mibel,District Event Winner,9182,37,40,92.5
2023,2023mibel,District Event Finalist,3604,5,40,12.5
2023,2023mibel,District Event Finalist,5050,9,40,22.5
2023,2023mibel,District Event Finalist,6538,27,40,67.5
2023,2023mibel,Autonomous Award sponsored by Ford,4362,2,40,5.0
2023,2023mibel,Creativity Award sponsored by Rockwell Automation,6618,13,40,32.5
2023,2023mibel,Excellence in Engineering Award,5090,8,40,20.0
2023,2023mibel,Gracious Professionalism Award,7660,28,40,70.0
