year,event,award,team,qual_rank,n_teams,rank_pct
2026,2026dal,Imagery Award in honor of Jack Kamen,1939,12,75,16.0
2026,2026dal,Industrial Design Award,1323,2,75,2.7
2026,2026dal,Innovation in Control Award sponsored by nVent,3478,21,75,28.0
2026,2026dal,Judges' Award,1676,45,75,60.0
2026,2026dal,Quality Award,5534,58,75,77.3
2026,2026dal,Rising All-Star Award,10229,74,75,98.7
2026,2026dal,Team Spirit Award,7712,22,75,29.3
2026,2026dal,Team Sustainability Award sponsored by Dow,7632,42,75,56.0
2026,2026flor,Regional FIRST Impact Award,1902,9,58,15.5
2026,2026flor,Regional Engineering Inspiration Award sponsored by SpaceX,7717,21,58,36.2
2026,2026flor,Rookie All Star Award,11097,23,58,39.7
2026,2026flor,Woodie Flowers Finalist Award,7431,58,58,100.0
2026,2026flor,FIRST Leadership Award Finalist,7431,58,58,100.0
2026,2026flor,FIRST Leadership Award Finalist,10211,40,58,69.0
2026,2026flor,Regional Winners,180,1,58,1.7
2026,2026flor,Regional Winners,179,3,58,5.2
2026,2026flor,Regional Winners,9404,48,58,82.8
2026,2026flor,Regional Finalists,8159,4,58,6.9
2026,2026flor,Regional Finalists,3932,6,58,10.3
2026,2026flor,Regional Finalists,5816,18,58,31.0
2026,2026flor,Autonomous Award sponsored by Google.org,8159,4,58,6.9
2026,2026flor,Creativity Award sponsored by Rockwell Automation,5410,19,58,32.8
2026,2026flor,Excellence in Engineering Award sponsored by Littelfuse,180,1,58,1.7
2026,2026flor,Gracious Professionalism Award,79,55,58,94.8
2026,2026flor,Imagery Award in honor of Jack Kamen,11222,47,58,81.0
2026,2026flor,Industrial Design Award,179,3,58,5.2
2026,2026flor,Innovation in Control Award sponsored by nVent,386,13,58,22.4
2026,2026flor,Judges' Award,6473,31,58,53.4
2026,2026flor,Quality Award,233,2,58,3.4
2026,2026flor,Rising All-Star Award,10211,40,58,69.0
2026,2026flor,Team Spirit Award,9670,39,58,67.2
2026,2026flor,Team Sustainability Award sponsored by Dow,801,8,58,13.8
2026,2026flta,Regional FIRST Impact Award,386,17,45,37.8
2026,2026flta,Regional Engineering Inspiration Award sponsored by SpaceX,6473,43,45,95.6
2026,2026flta,Rookie All Star Award,10996,45,45,100.0
2026,2026flta,Woodie Flowers Finalist Award,4118,11,45,24.4
2026,2026flta,FIRST Leadership Award Finalist,233,5,45,11.1
2026,2026flta,FIRST Leadership Award Finalist,6722,15,45,33.3
2026,2026flta,Regional Winners,6647,1,45,2.2
2026,2026flta,Regional Winners,2992,2,45,4.4
2026,2026flta,Regional Winners,10162,19,45,42.2
2026,2026flta,Regional Finalists,4065,3,45,6.7
2026,2026flta,Regional Finalists,108,7,45,15.6
2026,2026flta,Regional Finalists,21,27,45,60.0
2026,2026flta,Autonomous Award sponsored by Google.org,364,4,45,8.9
2026,2026flta,Creativity Award sponsored by Rockwell Automation,5472,24,45,53.3
2026,2026flta,Excellence in Engineering Award sponsored by Littelfuse,6647,1,45,2.2
2026,2026flta,Gracious Professionalism Award,5816,39,45,86.7
2026,2026flta,Imagery Award in honor of Jack Kamen,4013,16,45,35.6
2026,2026flta,Industrial Design Award,4576,8,45,17.8
2026,2026flta,Innovation in Control Award sponsored by nVent,2992,2,45,4.4
2026,2026flta,Judges' Award,7130,13,45,28.9
2026,2026flta,Quality Award,233,5,45,11.1
2026,2026flta,Rising All-Star Award,10159,40,45,88.9
2026,2026flta,Team Spirit Award,801,29,45,64.4
2026,2026flta,Team Sustainability Award sponsored by Dow,7431,38,45,84.4
2026,2026flwp,Regional FIRST Impact Award,5557,22,47,46.8
2026,2026flwp,Regional Engineering Inspiration Award sponsored by SpaceX,7403,24,47,51.1
2026,2026flwp,Rookie All Star Award,11138,9,47,19.1
2026,2026flwp,Woodie Flowers Finalist Award,108,4,47,8.5
2026,2026flwp,FIRST Leadership Award Finalist,3932,8,47,17.0
2026,2026flwp,FIRST Leadership Award Finalist,179,5,47,10.6
2026,2026flwp,Regional Winners,180,1,47,2.1
2026,2026flwp,Regional Winners,59,2,47,4.3
2026,2026flwp,Regional Winners,1523,20,47,42.6
2026,2026flwp,Regional Finalists,2383,3,47,6.4
2026,2026flwp,Regional Finalists,108,4,47,8.5
2026,2026flwp,Regional Finalists,9404,36,47,76.6
2026,2026flwp,Autonomous Award sponsored by Google.org,180,1,47,2.1
2026,2026flwp,Creativity Award sponsored by Rockwell Automation,3932,8,47,17.0
2026,2026flwp,Excellence in Engineering Award sponsored by Littelfuse,108,4,47,8.5
2026,2026flwp,Gracious Professionalism Award,9404,36,47,76.6
2026,2026flwp,Imagery Award in honor of Jack Kamen,8581,16,47,34.0
2026,2026flwp,Industrial Design Award,8817,6,47,12.8
2026,2026flwp,Innovation in Control Award sponsored by nVent,59,2,47,4.3
2026,2026flwp,Judges' Award,2383,3,47,6.4
2026,2026flwp,Quality Award,179,5,47,10.6
2026,2026flwp,Rising All-Star Award,8859,15,47,31.9
2026,2026flwp,Team Spirit Award,10635,28,47,59.6
2026,2026flwp,Team Sustainability Award sponsored by Dow,1369,33,47,70.2
2026,2026gaalb,District FIRST Impact Award,6919,4,28,14.3
2026,2026gaalb,District Engineering Inspiration Award sponsored by SpaceX,4188,1,28,3.6
2026,2026gaalb,District Championship FIRST Leadership Award Semi-Finalist,5109,5,28,17.9
2026,2026gaalb,District Championship FIRST Leadership Award Semi-Finalist,6925,10,28,35.7
2026,2026gaalb,District Event Winner,1002,2,28,7.1
2026,2026gaalb,District Event Winner,6919,4,28,14.3
2026,2026gaalb,District Event Winner,6905,21,28,75.0
2026,2026gaalb,District Event Winner,5828,20,28,71.4
2026,2026gaalb,District Event Finalist,4188,1,28,3.6
2026,2026gaalb,District Event Finalist,1771,3,28,10.7
2026,2026gaalb,District Event Finalist,11214,26,28,92.9
2026,2026gaalb,Autonomous Award sponsored by Google.org,1002,2,28,7.1
2026,2026gaalb,Creativity Award sponsored by Rockwell Automation,1771,3,28,10.7
2026,2026gaalb,Excellence in Engineering Award sponsored by Littelfuse,8866,18,28,64.3
2026,2026gaalb,Gracious Professionalism Award,7104,28,28,100.0
2026,2026gaalb,Imagery Award in honor of Jack Kamen,3635,15,28,53.6
2026,2026gaalb,Industrial Design Award,1261,9,28,32.1
2026,2026gaalb,Innovation in Control Award sponsored by nVent,9477,8,28,28.6
2026,2026gaalb,Judges' Award,3091,13,28,46.4
2026,2026gaalb,Quality Award,11214,26,28,92.9
2026,2026gaalb,Rising All-Star Award,8736,16,28,57.1
2026,2026gaalb,Team Spirit Award,4240,23,28,82.1
2026,2026gaalb,Team Sustainability Award sponsored by Dow,6910,14,28,50.0
2026,2026gacmp,District Championship FIRST Impact Award,4188,7,45,15.6
2026,2026gacmp,District Championship FIRST Impact Award,7451,32,45,71.1
2026,2026gacmp,District Championship Engineering Inspiration Award sponsored by SpaceX,6925,34,45,75.6
2026,2026gacmp,District Championship Engineering Inspiration Award sponsored by SpaceX,2974,6,45,13.3
2026,2026gacmp,District Championship Rookie All Star Award,11214,44,45,97.8
2026,2026gacmp,Woodie Flowers Finalist Award,1683,26,45,57.8
2026,2026gacmp,FIRST Leadership Award Finalist,2415,,45,
2026,2026gacmp,FIRST Leadership Award Finalist,4188,7,45,15.6
2026,2026gacmp,District Championship Winner,1771,1,45,2.2
2026,2026gacmp,District Championship Winner,1833,2,45,4.4
2026,2026gacmp,District Championship Winner,4509,25,45,55.6
2026,2026gacmp,District Championship Finalist,1002,3,45,6.7
2026,2026gacmp,District Championship Finalist,6919,5,45,11.1
2026,2026gacmp,District Championship Finalist,3635,28,45,62.2
2026,2026gacmp,Autonomous Award sponsored by Google.org,1833,2,45,4.4
2026,2026gacmp,Creativity Award sponsored by Rockwell Automation,1414,22,45,48.9
2026,2026gacmp,Excellence in Engineering Award sponsored by Littelfuse,832,37,45,82.2
2026,2026gacmp,Gracious Professionalism Award,6919,5,45,11.1
2026,2026gacmp,Imagery Award in honor of Jack Kamen,9480,20,45,44.4
2026,2026gacmp,Industrial Design Award,6829,14,45,31.1
2026,2026gacmp,Innovation in Control Award sponsored by nVent,9477,9,45,20.0
2026,2026gacmp,Judges' Award,1002,3,45,6.7
2026,2026gacmp,Quality Award,1648,10,45,22.2
2026,2026gacmp,Rising All-Star Award,5608,31,45,68.9
2026,2026gacmp,Team Spirit Award,5109,30,45,66.7
2026,2026gacmp,Team Sustainability Award sponsored by Dow,4112,21,45,46.7
2026,2026gacol,District FIRST Impact Award,4188,2,29,6.9
2026,2026gacol,District Engineering Inspiration Award sponsored by SpaceX,6925,6,29,20.7
2026,2026gacol,District Championship FIRST Leadership Award Semi-Finalist,4188,2,29,6.9
2026,2026gacol,District Championship FIRST Leadership Award Semi-Finalist,7451,11,29,37.9
2026,2026gacol,District Championship FIRST Leadership Award Semi-Finalist,1414,12,29,41.4
2026,2026gacol,District Championship FIRST Leadership Award Semi-Finalist,6925,6,29,20.7
2026,2026gacol,District Event Winner,2974,1,29,3.4
2026,2026gacol,District Event Winner,4188,2,29,6.9
2026,2026gacol,District Event Winner,7676,21,29,72.4
2026,2026gacol,District Event Finalist,832,3,29,10.3
2026,2026gacol,District Event Finalist,4026,5,29,17.2
2026,2026gacol,District Event Finalist,3815,27,29,93.1
2026,2026gacol,Autonomous Award sponsored by Google.org,4026,5,29,17.2
2026,2026gacol,Creativity Award sponsored by Rockwell Automation,1414,12,29,41.4
2026,2026gacol,Excellence in Engineering Award sponsored by Littelfuse,6772,16,29,55.2
2026,2026gacol,Gracious Professionalism Award,6887,22,29,75.9
2026,2026gacol,Imagery Award in honor of Jack Kamen,9057,26,29,89.7
2026,2026gacol,Industrial Design Award,6829,4,29,13.8
2026,2026gacol,Innovation in Control Award sponsored by nVent,2974,1,29,3.4
2026,2026gacol,Judges' Award,5828,19,29,65.5
2026,2026gacol,Quality Award,7104,8,29,27.6
2026,2026gacol,Rising All-Star Award,10376,18,29,62.1
2026,2026gacol,Team Spirit Award,832,3,29,10.3
2026,2026gacol,Team Sustainability Award sponsored by Dow,5900,9,29,31.0
2026,2026gadal,District FIRST Impact Award,7451,5,31,16.1
2026,2026gadal,District Engineering Inspiration Award sponsored by SpaceX,2974,7,31,22.6
2026,2026gadal,Rookie All Star Award,11214,20,31,64.5
2026,2026gadal,District Championship FIRST Leadership Award Semi-Finalist,9477,4,31,12.9
2026,2026gadal,District Championship FIRST Leadership Award Semi-Finalist,2974,7,31,22.6
2026,2026gadal,District Championship FIRST Leadership Award Semi-Finalist,4026,6,31,19.4
2026,2026gadal,District Event Winner,6919,1,31,3.2
2026,2026gadal,District Event Winner,1002,2,31,6.5
2026,2026gadal,District Event Winner,5900,18,31,58.1
2026,2026gadal,District Event Finalist,6829,3,31,9.7
2026,2026gadal,District Event Finalist,2974,7,31,22.6
2026,2026gadal,District Event Finalist,6905,28,31,90.3
2026,2026gadal,Autonomous Award sponsored by Google.org,6919,1,31,3.2
2026,2026gadal,Creativity Award sponsored by Rockwell Automation,9477,4,31,12.9
2026,2026gadal,Excellence in Engineering Award sponsored by Littelfuse,1002,2,31,6.5
2026,2026gadal,Gracious Professionalism Award,9480,15,31,48.4
2026,2026gadal,Imagery Award in honor of Jack Kamen,7514,23,31,74.2
2026,2026gadal,Industrial Design Award,6829,3,31,9.7
2026,2026gadal,Innovation in Control Award sponsored by nVent,8736,11,31,35.5
2026,2026gadal,Judges' Award,4112,13,31,41.9
2026,2026gadal,Quality Award,8866,21,31,67.7
2026,2026gadal,Rising All-Star Award,6887,8,31,25.8
2026,2026gadal,Team Spirit Award,5608,27,31,87.1
2026,2026gadal,Team Sustainability Award sponsored by Dow,6772,12,31,38.7
2026,2026gagai,District FIRST Impact Award,1683,4,30,13.3
2026,2026gagai,District Engineering Inspiration Award sponsored by SpaceX,4509,6,30,20.0
2026,2026gagai,Rookie All Star Award,11174,10,30,33.3
2026,2026gagai,District Championship FIRST Leadership Award Semi-Finalist,2415,24,30,80.0
2026,2026gagai,District Championship FIRST Leadership Award Semi-Finalist,8080,5,30,16.7
2026,2026gagai,District Event Winner,1833,1,30,3.3
2026,2026gagai,District Event Winner,1683,4,30,13.3
2026,2026gagai,District Event Winner,3815,23,30,76.7
2026,2026gagai,District Event Finalist,1414,8,30,26.7
2026,2026gagai,District Event Finalist,6705,14,30,46.7
2026,2026gagai,District Event Finalist,3344,17,30,56.7
2026,2026gagai,District Event Finalist,6712,20,30,66.7
2026,2026gagai,Autonomous Award sponsored by Google.org,1833,1,30,3.3
2026,2026gagai,Creativity Award sponsored by Rockwell Automation,1414,8,30,26.7
2026,2026gagai,Excellence in Engineering Award sponsored by Littelfuse,3318,25,30,83.3
2026,2026gagai,Gracious Professionalism Award,3815,23,30,76.7
2026,2026gagai,Imagery Award in honor of Jack Kamen,5293,28,30,93.3
2026,2026gagai,Industrial Design Award,4189,2,30,6.7
2026,2026gagai,Innovation in Control Award sponsored by nVent,6705,14,30,46.7
2026,2026gagai,Judges' Award,8865,21,30,70.0
2026,2026gagai,Quality Award,6340,7,30,23.3
2026,2026gagai,Rising All-Star Award,8080,5,30,16.7
2026,2026gagai,Team Spirit Award,1746,9,30,30.0
2026,2026gagai,Team Sustainability Award sponsored by Dow,3344,17,30,56.7
2026,2026gagwi,District FIRST Impact Award,4509,7,30,23.3
2026,2026gagwi,District Engineering Inspiration Award sponsored by SpaceX,1833,1,30,3.3
2026,2026gagwi,District Championship FIRST Leadership Award Semi-Finalist,2415,29,30,96.7
2026,2026gagwi,District Championship FIRST Leadership Award Semi-Finalist,7538,26,30,86.7
2026,2026gagwi,District Event Winner,1833,1,30,3.3
2026,2026gagwi,District Event Winner,1771,2,30,6.7
2026,2026gagwi,District Event Winner,11174,16,30,53.3
2026,2026gagwi,District Event Finalist,1648,4,30,13.3
2026,2026gagwi,District Event Finalist,4189,8,30,26.7
2026,2026gagwi,District Event Finalist,9561,20,30,66.7
2026,2026gagwi,District Event Finalist,5651,25,30,83.3
2026,2026gagwi,Autonomous Award sponsored by Google.org,1771,2,30,6.7
2026,2026gagwi,Creativity Award sponsored by Rockwell Automation,11174,16,30,53.3
2026,2026gagwi,Excellence in Engineering Award sponsored by Littelfuse,1261,5,30,16.7
2026,2026gagwi,Gracious Professionalism Award,4701,28,30,93.3
2026,2026gagwi,Imagery Award in honor of Jack Kamen,9057,24,30,80.0
2026,2026gagwi,Industrial Design Award,1683,3,30,10.0
2026,2026gagwi,Innovation in Control Award sponsored by nVent,1648,4,30,13.3
2026,2026gagwi,Judges' Award,3318,21,30,70.0
2026,2026gagwi,Quality Award,6340,9,30,30.0
2026,2026gagwi,Rising All-Star Award,3091,13,30,43.3
2026,2026gagwi,Team Spirit Award,8865,17,30,56.7
2026,2026gagwi,Team Sustainability Award sponsored by Dow,9522,10,30,33.3
2026,2026gal,Engineering Inspiration Award sponsored by SpaceX,6429,59,75,78.7
2026,2026gal,Rookie All Star Award,11214,75,75,100.0
2026,2026gal,Championship Division Winner,7769,1,75,1.3
2026,2026gal,Championship Division Winner,1690,2,75,2.7
2026,2026gal,Championship Division Winner,5181,72,75,96.0
2026,2026gal,Championship Division Winner,8229,18,75,24.0
2026,2026gal,Championship Division Finalist,2468,9,75,12.0
2026,2026gal,Championship Division Finalist,4322,37,75,49.3
2026,2026gal,Championship Division Finalist,1756,42,75,56.0
2026,2026gal,Championship Division Finalist,3931,12,75,16.0
2026,2026gal,Autonomous Award sponsored by Google.org,1768,5,75,6.7
2026,2026gal,Creativity Award sponsored by Rockwell Automation,5895,29,75,38.7
2026,2026gal,Excellence in Engineering Award sponsored by Littelfuse,3501,17,75,22.7
2026,2026gal,Gracious Professionalism Award,2491,21,75,28.0
2026,2026gal,Imagery Award in honor of Jack Kamen,2556,39,75,52.0
2026,2026gal,Industrial Design Award,9496,6,75,8.0
2026,2026gal,Innovation in Control Award sponsored by nVent,7415,13,75,17.3
2026,2026gal,Judges' Award,364,64,75,85.3
2026,2026gal,Quality Award,4607,49,75,65.3
2026,2026gal,Rising All-Star Award,10034,62,75,82.7
2026,2026gal,Team Spirit Award,2582,44,75,58.7
2026,2026gal,Team Sustainability Award sponsored by Dow,3082,67,75,89.3
2026,2026hiho,Regional FIRST Impact Award,359,3,30,10.0
2026,2026hiho,Regional Engineering Inspiration Award sponsored by SpaceX,6497,2,30,6.7
2026,2026hiho,Rookie All Star Award,11229,16,30,53.3
2026,2026hiho,Woodie Flowers Finalist Award,3008,15,30,50.0
2026,2026hiho,FIRST Leadership Award Finalist,3008,15,30,50.0
2026,2026hiho,FIRST Leadership Award Finalist,359,3,30,10.0
2026,2026hiho,Regional Winners,11019,1,30,3.3
2026,2026hiho,Regional Winners,359,3,30,10.0
2026,2026hiho,Regional Winners,9715,24,30,80.0
2026,2026hiho,Regional Finalists,6497,2,30,6.7
2026,2026hiho,Regional Finalists,4270,4,30,13.3
2026,2026hiho,Regional Finalists,8871,21,30,70.0
2026,2026hiho,Autonomous Award sponsored by Google.org,3882,6,30,20.0
2026,2026hiho,Creativity Award sponsored by Rockwell Automation,7724,29,30,96.7
2026,2026hiho,Excellence in Engineering Award sponsored by Littelfuse,8005,9,30,30.0
2026,2026hiho,Gracious Professionalism Award,3008,15,30,50.0
2026,2026hiho,Imagery Award in honor of Jack Kamen,11177,18,30,60.0
2026,2026hiho,Industrial Design Award,2445,14,30,46.7
2026,2026hiho,Innovation in Control Award sponsored by nVent,2443,5,30,16.7
2026,2026hiho,Judges' Award,11019,1,30,3.3
2026,2026hiho,Quality Award,4270,4,30,13.3
2026,2026hiho,Rising All-Star Award,9715,24,30,80.0
2026,2026hiho,Team Spirit Award,8871,21,30,70.0
2026,2026hiho,Team Sustainability Award sponsored by Dow,6191,17,30,56.7
2026,2026hop,Engineering Inspiration Award sponsored by SpaceX,3506,35,74,47.3
2026,2026hop,Rookie All Star Award,10907,69,74,93.2
2026,2026hop,Championship Division Winner,2056,1,74,1.4
2026,2026hop,Championship Division Winner,6329,3,74,4.1
2026,2026hop,Championship Division Winner,3506,35,74,47.3
2026,2026hop,Championship Division Winner,4613,42,74,56.8
2026,2026hop,Championship Division Finalist,1706,2,74,2.7
2026,2026hop,Championship Division Finalist,581,9,74,12.2
2026,2026hop,Championship Division Finalist,4143,31,74,41.9
2026,2026hop,Championship Division Finalist,6517,26,74,35.1
2026,2026hop,Autonomous Award sponsored by Google.org,2056,1,74,1.4
2026,2026hop,Creativity Award sponsored by Rockwell Automation,5000,5,74,6.8
2026,2026hop,Excellence in Engineering Award sponsored by Littelfuse,401,55,74,74.3
2026,2026hop,Gracious Professionalism Award,3467,14,74,18.9
2026,2026hop,Imagery Award in honor of Jack Kamen,8749,11,74,14.9
2026,2026hop,Industrial Design Award,8513,7,74,9.5
2026,2026hop,Innovation in Control Award sponsored by nVent,8214,32,74,43.2
2026,2026hop,Judges' Award,1014,48,74,64.9
2026,2026hop,Quality Award,4613,42,74,56.8
2026,2026hop,Rising All-Star Award,9449,38,74,51.4
2026,2026hop,Team Spirit Award,7287,57,74,77.0
2026,2026hop,Team Sustainability Award sponsored by Dow,9692,65,74,87.8
2026,2026iacf,Regional FIRST Impact Award,1108,8,53,15.1
2026,2026iacf,Regional Engineering Inspiration Award sponsored by SpaceX,3928,9,53,17.0
2026,2026iacf,Rookie All Star Award,11241,51,53,96.2
2026,2026iacf,Woodie Flowers Finalist Award,3928,9,53,17.0
2026,2026iacf,Volunteer of the Year,525,33,53,62.3
2026,2026iacf,FIRST Leadership Award Finalist,6805,38,53,71.7
2026,2026iacf,FIRST Leadership Award Finalist,5557,41,53,77.4
2026,2026iacf,Regional Winners,4646,2,53,3.8
2026,2026iacf,Regional Winners,3928,9,53,17.0
2026,2026iacf,Regional Winners,5557,41,53,77.4
2026,2026iacf,Regional Finalists,2847,1,53,1.9
2026,2026iacf,Regional Finalists,4728,5,53,9.4
2026,2026iacf,Regional Finalists,2227,47,53,88.7
2026,2026iacf,Regional Finalists,10439,14,53,26.4
2026,2026iacf,Autonomous Award sponsored by Google.org,59,6,53,11.3
2026,2026iacf,Creativity Award sponsored by Rockwell Automation,1997,25,53,47.2
2026,2026iacf,Excellence in Engineering Award sponsored by Littelfuse,4646,2,53,3.8
2026,2026iacf,Gracious Professionalism Award,167,3,53,5.7
2026,2026iacf,Imagery Award in honor of Jack Kamen,7848,16,53,30.2
2026,2026iacf,Industrial Design Award,967,12,53,22.6
2026,2026iacf,Innovation in Control Award sponsored by nVent,2654,11,53,20.8
2026,2026iacf,Judges' Award,7531,46,53,86.8
2026,2026iacf,Quality Award,4728,5,53,9.4
2026,2026iacf,Rising All-Star Award,5935,31,53,58.5
2026,2026iacf,Team Spirit Award,525,33,53,62.3
2026,2026iacf,Team Sustainability Award sponsored by Dow,5837,20,53,37.7
2026,2026idbo,Regional FIRST Impact Award,9449,6,35,17.1
2026,2026idbo,Regional Engineering Inspiration Award sponsored by SpaceX,8005,4,35,11.4
2026,2026idbo,Rookie All Star Award,11025,26,35,74.3
2026,2026idbo,Woodie Flowers Finalist Award,5461,21,35,60.0
2026,2026idbo,FIRST Leadership Award Finalist,1891,33,35,94.3
2026,2026idbo,FIRST Leadership Award Finalist,4183,11,35,31.4
2026,2026idbo,Regional Winners,359,1,35,2.9
2026,2026idbo,Regional Winners,2122,2,35,5.7
2026,2026idbo,Regional Winners,3729,27,35,77.1
2026,2026idbo,Regional Finalists,8005,4,35,11.4
2026,2026idbo,Regional Finalists,8229,5,35,14.3
2026,2026idbo,Regional Finalists,1891,33,35,94.3
2026,2026idbo,Autonomous Award sponsored by Google.org,3216,10,35,28.6
2026,2026idbo,Creativity Award sponsored by Rockwell Automation,4183,11,35,31.4
2026,2026idbo,Excellence in Engineering Award sponsored by Littelfuse,2122,2,35,5.7
2026,2026idbo,Gracious Professionalism Award,5461,21,35,60.0
2026,2026idbo,Imagery Award in honor of Jack Kamen,8229,5,35,14.3
2026,2026idbo,Industrial Design Award,3006,3,35,8.6
2026,2026idbo,Innovation in Control Award sponsored by nVent,359,1,35,2.9
2026,2026idbo,Judges' Award,2486,7,35,20.0
2026,2026idbo,Quality Award,3729,27,35,77.1
2026,2026idbo,Rising All-Star Award,9438,23,35,65.7
2026,2026idbo,Team Spirit Award,1828,29,35,82.9
2026,2026idbo,Team Sustainability Award sponsored by Dow,6358,12,35,34.3
2026,2026ilch,Regional FIRST Impact Award,3061,7,35,20.0
2026,2026ilch,Regional Engineering Inspiration Award sponsored by SpaceX,2338,4,35,11.4
2026,2026ilch,Rookie All Star Award,11173,35,35,100.0
2026,2026ilch,Woodie Flowers Finalist Award,111,1,35,2.9
2026,2026ilch,FIRST Leadership Award Finalist,1781,17,35,48.6
2026,2026ilch,FIRST Leadership Award Finalist,2022,20,35,57.1
2026,2026ilch,Regional Winners,2338,4,35,11.4
2026,2026ilch,Regional Winners,48,13,35,37.1
2026,2026ilch,Regional Winners,8029,18,35,51.4
2026,2026ilch,Regional Finalists,111,1,35,2.9
2026,2026ilch,Regional Finalists,5847,2,35,5.7
2026,2026ilch,Regional Finalists,8122,34,35,97.1
2026,2026ilch,Autonomous Award sponsored by Google.org,111,1,35,2.9
2026,2026ilch,Creativity Award sponsored by Rockwell Automation,4645,26,35,74.3
2026,2026ilch,Excellence in Engineering Award sponsored by Littelfuse,8020,3,35,8.6
2026,2026ilch,Gracious Professionalism Award,1781,17,35,48.6
2026,2026ilch,Imagery Award in honor of Jack Kamen,3472,22,35,62.9
2026,2026ilch,Industrial Design Award,5847,2,35,5.7
2026,2026ilch,Innovation in Control Award sponsored by nVent,8096,5,35,14.3
2026,2026ilch,Judges' Award,2704,21,35,60.0
2026,2026ilch,Quality Award,2290,10,35,28.6
2026,2026ilch,Rising All-Star Award,10435,9,35,25.7
2026,2026ilch,Team Spirit Award,8122,34,35,97.1
2026,2026ilch,Team Sustainability Award sponsored by Dow,2022,20,35,57.1
2026,2026ilpe,Regional FIRST Impact Award,8020,12,31,38.7
2026,2026ilpe,Regional Engineering Inspiration Award sponsored by SpaceX,3284,19,31,61.3
2026,2026ilpe,Woodie Flowers Finalist Award,648,28,31,90.3
2026,2026ilpe,FIRST Leadership Award Finalist,5442,14,31,45.2
2026,2026ilpe,FIRST Leadership Award Finalist,4096,9,31,29.0
2026,2026ilpe,Regional Winners,4143,2,31,6.5
2026,2026ilpe,Regional Winners,2040,4,31,12.9
2026,2026ilpe,Regional Winners,8719,31,31,100.0
2026,2026ilpe,Regional Finalists,2481,1,31,3.2
2026,2026ilpe,Regional Finalists,1756,3,31,9.7
2026,2026ilpe,Regional Finalists,7417,22,31,71.0
2026,2026ilpe,Regional Finalists,7472,15,31,48.4
2026,2026ilpe,Autonomous Award sponsored by Google.org,4143,2,31,6.5
2026,2026ilpe,Creativity Award sponsored by Rockwell Automation,8096,18,31,58.1
2026,2026ilpe,Excellence in Engineering Award sponsored by Littelfuse,2040,4,31,12.9
2026,2026ilpe,Gracious Professionalism Award,7472,15,31,48.4
2026,2026ilpe,Imagery Award in honor of Jack Kamen,6237,21,31,67.7
2026,2026ilpe,Industrial Design Award,2481,1,31,3.2
2026,2026ilpe,Innovation in Control Award sponsored by nVent,1625,6,31,19.4
2026,2026ilpe,Judges' Award,9082,11,31,35.5
2026,2026ilpe,Quality Award,1756,3,31,9.7
2026,2026ilpe,Rising All-Star Award,7848,16,31,51.6
2026,2026ilpe,Team Spirit Award,4096,9,31,29.0
2026,2026ilpe,Team Sustainability Award sponsored by Dow,4787,30,31,96.8
2026,2026incmp,District Championship FIRST Impact Award,461,4,38,10.5
2026,2026incmp,District Championship Engineering Inspiration Award sponsored by SpaceX,868,10,38,26.3
2026,2026incmp,District Championship Engineering Inspiration Award sponsored by SpaceX,1646,28,38,73.7
2026,2026incmp,Woodie Flowers Finalist Award,4926,21,38,55.3
2026,2026incmp,FIRST Leadership Award Finalist,868,10,38,26.3
2026,2026incmp,FIRST Leadership Award Finalist,3494,11,38,28.9
2026,2026incmp,District Championship Winner,4272,1,38,2.6
2026,2026incmp,District Championship Winner,7457,2,38,5.3
2026,2026incmp,District Championship Winner,1741,26,38,68.4
2026,2026incmp,District Championship Finalist,10021,3,38,7.9
2026,2026incmp,District Championship Finalist,1024,7,38,18.4
2026,2026incmp,District Championship Finalist,7617,18,38,47.4
2026,2026incmp,Autonomous Award sponsored by Google.org,7457,2,38,5.3
2026,2026incmp,Creativity Award sponsored by Rockwell Automation,135,34,38,89.5
2026,2026incmp,Excellence in Engineering Award sponsored by Littelfuse,3494,11,38,28.9
2026,2026incmp,Gracious Professionalism Award,7617,18,38,47.4
2026,2026incmp,Imagery Award in honor of Jack Kamen,4580,24,38,63.2
2026,2026incmp,Industrial Design Award,4926,21,38,55.3
2026,2026incmp,Innovation in Control Award sponsored by nVent,5010,15,38,39.5
2026,2026incmp,Judges' Award,6721,19,38,50.0
2026,2026incmp,Quality Award,1501,6,38,15.8
2026,2026incmp,Rising All-Star Award,9491,23,38,60.5
2026,2026incmp,Team Spirit Award,7657,35,38,92.1
2026,2026incmp,Team Sustainability Award sponsored by Dow,10021,3,38,7.9
2026,2026incol,District FIRST Impact Award,868,6,37,16.2
2026,2026incol,District Engineering Inspiration Award sponsored by SpaceX,5010,3,37,8.1
2026,2026incol,District Championship FIRST Leadership Award Semi-Finalist,234,7,37,18.9
2026,2026incol,District Championship FIRST Leadership Award Semi-Finalist,8431,18,37,48.6
2026,2026incol,District Event Winner,7457,1,37,2.7
2026,2026incol,District Event Winner,1024,2,37,5.4
2026,2026incol,District Event Winner,4982,24,37,64.9
2026,2026incol,District Event Finalist,5010,3,37,8.1
2026,2026incol,District Event Finalist,10021,4,37,10.8
2026,2026incol,District Event Finalist,10434,26,37,70.3
2026,2026incol,Autonomous Award sponsored by Google.org,1024,2,37,5.4
2026,2026incol,Creativity Award sponsored by Rockwell Automation,1720,10,37,27.0
