rule_id	2008	2010	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	total
R104	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	2	8
R105	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	2	4	13
R106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
R107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
R108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
R201	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	3
R202	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
R203	0	0	0	0	0	0	0	0	0	0	0	0	2	5	5	4	3	19
R204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
R205	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	6
R206	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
R301	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	4
R302	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
R303	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2
R304	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
R401	0	0	0	0	0	0	0	0	0	0	0	0	1	6	8	2	12	29
R402	0	0	0	0	0	0	0	0	0	0	0	0	4	9	3	9	16	41
R403	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	6
R404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	9	19
R405	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	10	8	24
R406	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	4	11
R407	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	4	10
R408	0	0	0	0	0	0	0	0	0	0	0	0	5	16	13	3	0	37
R409	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	5	13
R410	0	0	0	0	0	0	0	0	0	0	0	0	4	2	4	0	0	10
R411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	9
R412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5
R501	0	0	0	0	0	0	0	0	0	0	0	0	3	9	5	1	3	21
R502	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	5
R503	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	6
R504	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	3	10
R505	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	6
R506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4
R601	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	2	9
R602	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	1	2	11
R605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
R606	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	5
R608	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	4
R609	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	1	8
R610	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3
R611	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	5
R612	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3
R613	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
R614	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	3
R615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4
R616	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	6
R617	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	4	2	12
R618	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	6
R619	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2
R620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2
R621	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	10
R622	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	5
R623	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	2	8
R624	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3
R625	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	1	8
R626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
R701	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	3
R702	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3
R703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5
R704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
R706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
R707	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	5
R709	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3
R710	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	1	1	13
R712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
R714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
R715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
R803	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
R804	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	4
R805	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
R806	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	5
R807	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3
