year,event,week,col_index,col_name,rank,team,value
2026,2026mslr,Week 3,2,Ranking Score,4,364,3.22
2026,2026mslr,Week 3,3,Avg Match,4,364,166.89
2026,2026mslr,Week 3,4,Avg Auto Fuel,4,364,34.11
2026,2026mslr,Week 3,5,Avg Tower,4,364,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),4,364,7-2-0
2026,2026mslr,Week 3,7,DQ,4,364,0
2026,2026mslr,Week 3,8,Played,4,364,9
2026,2026mslr,Week 3,9,Total Ranking Points*,4,364,29
2026,2026mslr,Week 3,2,Ranking Score,5,2183,3.22
2026,2026mslr,Week 3,3,Avg Match,5,2183,148.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,5,2183,35.89
2026,2026mslr,Week 3,5,Avg Tower,5,2183,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),5,2183,7-2-0
2026,2026mslr,Week 3,7,DQ,5,2183,0
2026,2026mslr,Week 3,8,Played,5,2183,9
2026,2026mslr,Week 3,9,Total Ranking Points*,5,2183,29
2026,2026mslr,Week 3,2,Ranking Score,6,2556,3.00
2026,2026mslr,Week 3,3,Avg Match,6,2556,160.56
2026,2026mslr,Week 3,4,Avg Auto Fuel,6,2556,29.56
2026,2026mslr,Week 3,5,Avg Tower,6,2556,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),6,2556,6-3-0
2026,2026mslr,Week 3,7,DQ,6,2556,0
2026,2026mslr,Week 3,8,Played,6,2556,9
2026,2026mslr,Week 3,9,Total Ranking Points*,6,2556,27
2026,2026mslr,Week 3,2,Ranking Score,7,3753,3.00
2026,2026mslr,Week 3,3,Avg Match,7,3753,141.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,7,3753,25.33
2026,2026mslr,Week 3,5,Avg Tower,7,3753,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),7,3753,7-2-0
2026,2026mslr,Week 3,7,DQ,7,3753,0
2026,2026mslr,Week 3,8,Played,7,3753,9
2026,2026mslr,Week 3,9,Total Ranking Points*,7,3753,27
2026,2026mslr,Week 3,2,Ranking Score,8,2992,2.89
2026,2026mslr,Week 3,3,Avg Match,8,2992,164.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,8,2992,29.11
2026,2026mslr,Week 3,5,Avg Tower,8,2992,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),8,2992,6-3-0
2026,2026mslr,Week 3,7,DQ,8,2992,0
2026,2026mslr,Week 3,8,Played,8,2992,9
2026,2026mslr,Week 3,9,Total Ranking Points*,8,2992,26
2026,2026mslr,Week 3,2,Ranking Score,9,3039,2.78
2026,2026mslr,Week 3,3,Avg Match,9,3039,160.56
2026,2026mslr,Week 3,4,Avg Auto Fuel,9,3039,33.11
2026,2026mslr,Week 3,5,Avg Tower,9,3039,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),9,3039,6-3-0
2026,2026mslr,Week 3,7,DQ,9,3039,0
2026,2026mslr,Week 3,8,Played,9,3039,9
2026,2026mslr,Week 3,9,Total Ranking Points*,9,3039,25
2026,2026mslr,Week 3,2,Ranking Score,10,1912,2.78
2026,2026mslr,Week 3,3,Avg Match,10,1912,145.22
2026,2026mslr,Week 3,4,Avg Auto Fuel,10,1912,29.22
2026,2026mslr,Week 3,5,Avg Tower,10,1912,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),10,1912,7-2-0
2026,2026mslr,Week 3,7,DQ,10,1912,0
2026,2026mslr,Week 3,8,Played,10,1912,9
2026,2026mslr,Week 3,9,Total Ranking Points*,10,1912,25
2026,2026mslr,Week 3,2,Ranking Score,11,6184,2.67
2026,2026mslr,Week 3,3,Avg Match,11,6184,156.33
2026,2026mslr,Week 3,4,Avg Auto Fuel,11,6184,21.22
2026,2026mslr,Week 3,5,Avg Tower,11,6184,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),11,6184,6-3-0
2026,2026mslr,Week 3,7,DQ,11,6184,0
2026,2026mslr,Week 3,8,Played,11,6184,9
2026,2026mslr,Week 3,9,Total Ranking Points*,11,6184,24
2026,2026mslr,Week 3,2,Ranking Score,12,6998,2.67
2026,2026mslr,Week 3,3,Avg Match,12,6998,152.56
2026,2026mslr,Week 3,4,Avg Auto Fuel,12,6998,33.78
2026,2026mslr,Week 3,5,Avg Tower,12,6998,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),12,6998,6-3-0
2026,2026mslr,Week 3,7,DQ,12,6998,0
2026,2026mslr,Week 3,8,Played,12,6998,9
2026,2026mslr,Week 3,9,Total Ranking Points*,12,6998,24
2026,2026mslr,Week 3,2,Ranking Score,13,9309,2.67
2026,2026mslr,Week 3,3,Avg Match,13,9309,102.00
2026,2026mslr,Week 3,4,Avg Auto Fuel,13,9309,22.33
2026,2026mslr,Week 3,5,Avg Tower,13,9309,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),13,9309,7-2-0
2026,2026mslr,Week 3,7,DQ,13,9309,0
2026,2026mslr,Week 3,8,Played,13,9309,9
2026,2026mslr,Week 3,9,Total Ranking Points*,13,9309,24
2026,2026mslr,Week 3,2,Ranking Score,14,10661,2.56
2026,2026mslr,Week 3,3,Avg Match,14,10661,170.00
2026,2026mslr,Week 3,4,Avg Auto Fuel,14,10661,19.33
2026,2026mslr,Week 3,5,Avg Tower,14,10661,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),14,10661,5-4-0
2026,2026mslr,Week 3,7,DQ,14,10661,0
2026,2026mslr,Week 3,8,Played,14,10661,9
2026,2026mslr,Week 3,9,Total Ranking Points*,14,10661,23
2026,2026mslr,Week 3,2,Ranking Score,15,4336,2.11
2026,2026mslr,Week 3,3,Avg Match,15,4336,94.33
2026,2026mslr,Week 3,4,Avg Auto Fuel,15,4336,21.89
2026,2026mslr,Week 3,5,Avg Tower,15,4336,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),15,4336,5-4-0
2026,2026mslr,Week 3,7,DQ,15,4336,0
2026,2026mslr,Week 3,8,Played,15,4336,9
2026,2026mslr,Week 3,9,Total Ranking Points*,15,4336,19
2026,2026mslr,Week 3,2,Ranking Score,16,456,2.00
2026,2026mslr,Week 3,3,Avg Match,16,456,124.56
2026,2026mslr,Week 3,4,Avg Auto Fuel,16,456,21.33
2026,2026mslr,Week 3,5,Avg Tower,16,456,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),16,456,4-5-0
2026,2026mslr,Week 3,7,DQ,16,456,0
2026,2026mslr,Week 3,8,Played,16,456,9
2026,2026mslr,Week 3,9,Total Ranking Points*,16,456,18
2026,2026mslr,Week 3,2,Ranking Score,17,9503,2.00
2026,2026mslr,Week 3,3,Avg Match,17,9503,108.44
2026,2026mslr,Week 3,4,Avg Auto Fuel,17,9503,25.56
2026,2026mslr,Week 3,5,Avg Tower,17,9503,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),17,9503,4-5-0
2026,2026mslr,Week 3,7,DQ,17,9503,0
2026,2026mslr,Week 3,8,Played,17,9503,9
2026,2026mslr,Week 3,9,Total Ranking Points*,17,9503,18
2026,2026mslr,Week 3,2,Ranking Score,18,10101,2.00
2026,2026mslr,Week 3,3,Avg Match,18,10101,81.33
2026,2026mslr,Week 3,4,Avg Auto Fuel,18,10101,19.33
2026,2026mslr,Week 3,5,Avg Tower,18,10101,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),18,10101,5-4-0
2026,2026mslr,Week 3,7,DQ,18,10101,0
2026,2026mslr,Week 3,8,Played,18,10101,9
2026,2026mslr,Week 3,9,Total Ranking Points*,18,10101,18
2026,2026mslr,Week 3,2,Ranking Score,19,8808,1.89
2026,2026mslr,Week 3,3,Avg Match,19,8808,143.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,19,8808,22.89
2026,2026mslr,Week 3,5,Avg Tower,19,8808,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),19,8808,4-5-0
2026,2026mslr,Week 3,7,DQ,19,8808,0
2026,2026mslr,Week 3,8,Played,19,8808,9
2026,2026mslr,Week 3,9,Total Ranking Points*,19,8808,17
2026,2026mslr,Week 3,2,Ranking Score,20,7474,1.89
2026,2026mslr,Week 3,3,Avg Match,20,7474,104.44
2026,2026mslr,Week 3,4,Avg Auto Fuel,20,7474,22.67
2026,2026mslr,Week 3,5,Avg Tower,20,7474,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),20,7474,4-2-0
2026,2026mslr,Week 3,7,DQ,20,7474,3
2026,2026mslr,Week 3,8,Played,20,7474,9
2026,2026mslr,Week 3,9,Total Ranking Points*,20,7474,17
2026,2026mslr,Week 3,2,Ranking Score,21,10217,1.89
2026,2026mslr,Week 3,3,Avg Match,21,10217,99.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,21,10217,18.78
2026,2026mslr,Week 3,5,Avg Tower,21,10217,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),21,10217,4-5-0
2026,2026mslr,Week 3,7,DQ,21,10217,0
2026,2026mslr,Week 3,8,Played,21,10217,9
2026,2026mslr,Week 3,9,Total Ranking Points*,21,10217,17
2026,2026mslr,Week 3,2,Ranking Score,22,5045,1.89
2026,2026mslr,Week 3,3,Avg Match,22,5045,67.56
2026,2026mslr,Week 3,4,Avg Auto Fuel,22,5045,17.33
2026,2026mslr,Week 3,5,Avg Tower,22,5045,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),22,5045,5-4-0
2026,2026mslr,Week 3,7,DQ,22,5045,0
2026,2026mslr,Week 3,8,Played,22,5045,9
2026,2026mslr,Week 3,9,Total Ranking Points*,22,5045,17
2026,2026mslr,Week 3,2,Ranking Score,23,590,1.78
2026,2026mslr,Week 3,3,Avg Match,23,590,131.56
2026,2026mslr,Week 3,4,Avg Auto Fuel,23,590,25.89
2026,2026mslr,Week 3,5,Avg Tower,23,590,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),23,590,4-5-0
2026,2026mslr,Week 3,7,DQ,23,590,0
2026,2026mslr,Week 3,8,Played,23,590,9
2026,2026mslr,Week 3,9,Total Ranking Points*,23,590,16
2026,2026mslr,Week 3,2,Ranking Score,24,7094,1.78
2026,2026mslr,Week 3,3,Avg Match,24,7094,94.67
2026,2026mslr,Week 3,4,Avg Auto Fuel,24,7094,27.11
2026,2026mslr,Week 3,5,Avg Tower,24,7094,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),24,7094,4-5-0
2026,2026mslr,Week 3,7,DQ,24,7094,0
2026,2026mslr,Week 3,8,Played,24,7094,9
2026,2026mslr,Week 3,9,Total Ranking Points*,24,7094,16
2026,2026mslr,Week 3,2,Ranking Score,25,2221,1.78
2026,2026mslr,Week 3,3,Avg Match,25,2221,88.67
2026,2026mslr,Week 3,4,Avg Auto Fuel,25,2221,21.67
2026,2026mslr,Week 3,5,Avg Tower,25,2221,2.22
2026,2026mslr,Week 3,6,Record (W-L-T),25,2221,4-5-0
2026,2026mslr,Week 3,7,DQ,25,2221,0
2026,2026mslr,Week 3,8,Played,25,2221,9
2026,2026mslr,Week 3,9,Total Ranking Points*,25,2221,16
2026,2026mslr,Week 3,2,Ranking Score,26,10943,1.67
2026,2026mslr,Week 3,3,Avg Match,26,10943,106.22
2026,2026mslr,Week 3,4,Avg Auto Fuel,26,10943,24.67
2026,2026mslr,Week 3,5,Avg Tower,26,10943,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),26,10943,4-5-0
2026,2026mslr,Week 3,7,DQ,26,10943,0
2026,2026mslr,Week 3,8,Played,26,10943,9
2026,2026mslr,Week 3,9,Total Ranking Points*,26,10943,15
2026,2026mslr,Week 3,2,Ranking Score,27,10929,1.67
2026,2026mslr,Week 3,3,Avg Match,27,10929,99.89
2026,2026mslr,Week 3,4,Avg Auto Fuel,27,10929,23.89
2026,2026mslr,Week 3,5,Avg Tower,27,10929,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),27,10929,4-5-0
2026,2026mslr,Week 3,7,DQ,27,10929,0
2026,2026mslr,Week 3,8,Played,27,10929,9
2026,2026mslr,Week 3,9,Total Ranking Points*,27,10929,15
2026,2026mslr,Week 3,2,Ranking Score,28,11345,1.67
2026,2026mslr,Week 3,3,Avg Match,28,11345,99.11
2026,2026mslr,Week 3,4,Avg Auto Fuel,28,11345,28.89
2026,2026mslr,Week 3,5,Avg Tower,28,11345,2.22
2026,2026mslr,Week 3,6,Record (W-L-T),28,11345,4-5-0
2026,2026mslr,Week 3,7,DQ,28,11345,0
2026,2026mslr,Week 3,8,Played,28,11345,9
2026,2026mslr,Week 3,9,Total Ranking Points*,28,11345,15
2026,2026mslr,Week 3,2,Ranking Score,29,10655,1.67
2026,2026mslr,Week 3,3,Avg Match,29,10655,94.89
2026,2026mslr,Week 3,4,Avg Auto Fuel,29,10655,22.56
2026,2026mslr,Week 3,5,Avg Tower,29,10655,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),29,10655,4-5-0
2026,2026mslr,Week 3,7,DQ,29,10655,0
2026,2026mslr,Week 3,8,Played,29,10655,9
2026,2026mslr,Week 3,9,Total Ranking Points*,29,10655,15
2026,2026mslr,Week 3,2,Ranking Score,30,1927,1.67
2026,2026mslr,Week 3,3,Avg Match,30,1927,89.11
2026,2026mslr,Week 3,4,Avg Auto Fuel,30,1927,22.44
2026,2026mslr,Week 3,5,Avg Tower,30,1927,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),30,1927,4-5-0
2026,2026mslr,Week 3,7,DQ,30,1927,0
2026,2026mslr,Week 3,8,Played,30,1927,9
2026,2026mslr,Week 3,9,Total Ranking Points*,30,1927,15
2026,2026mslr,Week 3,2,Ranking Score,31,9153,1.67
2026,2026mslr,Week 3,3,Avg Match,31,9153,77.33
2026,2026mslr,Week 3,4,Avg Auto Fuel,31,9153,24.56
2026,2026mslr,Week 3,5,Avg Tower,31,9153,4.44
2026,2026mslr,Week 3,6,Record (W-L-T),31,9153,4-5-0
2026,2026mslr,Week 3,7,DQ,31,9153,0
2026,2026mslr,Week 3,8,Played,31,9153,9
2026,2026mslr,Week 3,9,Total Ranking Points*,31,9153,15
2026,2026mslr,Week 3,2,Ranking Score,32,11287,1.56
2026,2026mslr,Week 3,3,Avg Match,32,11287,108.22
2026,2026mslr,Week 3,4,Avg Auto Fuel,32,11287,22.67
2026,2026mslr,Week 3,5,Avg Tower,32,11287,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),32,11287,3-6-0
2026,2026mslr,Week 3,7,DQ,32,11287,0
2026,2026mslr,Week 3,8,Played,32,11287,9
2026,2026mslr,Week 3,9,Total Ranking Points*,32,11287,14
2026,2026mslr,Week 3,2,Ranking Score,33,9717,1.56
2026,2026mslr,Week 3,3,Avg Match,33,9717,87.22
2026,2026mslr,Week 3,4,Avg Auto Fuel,33,9717,16.33
2026,2026mslr,Week 3,5,Avg Tower,33,9717,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),33,9717,4-5-0
2026,2026mslr,Week 3,7,DQ,33,9717,0
2026,2026mslr,Week 3,8,Played,33,9717,9
2026,2026mslr,Week 3,9,Total Ranking Points*,33,9717,14
2026,2026mslr,Week 3,2,Ranking Score,34,3616,1.44
2026,2026mslr,Week 3,3,Avg Match,34,3616,99.22
2026,2026mslr,Week 3,4,Avg Auto Fuel,34,3616,26.56
2026,2026mslr,Week 3,5,Avg Tower,34,3616,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),34,3616,3-6-0
2026,2026mslr,Week 3,7,DQ,34,3616,0
2026,2026mslr,Week 3,8,Played,34,3616,9
2026,2026mslr,Week 3,9,Total Ranking Points*,34,3616,13
2026,2026mslr,Week 3,2,Ranking Score,35,4107,1.44
2026,2026mslr,Week 3,3,Avg Match,35,4107,70.67
2026,2026mslr,Week 3,4,Avg Auto Fuel,35,4107,20.56
2026,2026mslr,Week 3,5,Avg Tower,35,4107,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),35,4107,4-5-0
2026,2026mslr,Week 3,7,DQ,35,4107,0
2026,2026mslr,Week 3,8,Played,35,4107,9
2026,2026mslr,Week 3,9,Total Ranking Points*,35,4107,13
2026,2026mslr,Week 3,2,Ranking Score,36,1421,1.33
2026,2026mslr,Week 3,3,Avg Match,36,1421,87.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,36,1421,24.33
2026,2026mslr,Week 3,5,Avg Tower,36,1421,2.22
2026,2026mslr,Week 3,6,Record (W-L-T),36,1421,3-6-0
2026,2026mslr,Week 3,7,DQ,36,1421,0
2026,2026mslr,Week 3,8,Played,36,1421,9
2026,2026mslr,Week 3,9,Total Ranking Points*,36,1421,12
2026,2026mslr,Week 3,2,Ranking Score,37,9734,1.33
2026,2026mslr,Week 3,3,Avg Match,37,9734,75.11
2026,2026mslr,Week 3,4,Avg Auto Fuel,37,9734,21.00
2026,2026mslr,Week 3,5,Avg Tower,37,9734,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),37,9734,3-6-0
2026,2026mslr,Week 3,7,DQ,37,9734,0
2026,2026mslr,Week 3,8,Played,37,9734,9
2026,2026mslr,Week 3,9,Total Ranking Points*,37,9734,12
2026,2026mslr,Week 3,2,Ranking Score,38,3606,1.22
2026,2026mslr,Week 3,3,Avg Match,38,3606,68.89
2026,2026mslr,Week 3,4,Avg Auto Fuel,38,3606,22.22
2026,2026mslr,Week 3,5,Avg Tower,38,3606,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),38,3606,3-6-0
2026,2026mslr,Week 3,7,DQ,38,3606,0
2026,2026mslr,Week 3,8,Played,38,3606,9
2026,2026mslr,Week 3,9,Total Ranking Points*,38,3606,11
2026,2026mslr,Week 3,2,Ranking Score,39,11265,1.11
2026,2026mslr,Week 3,3,Avg Match,39,11265,74.00
2026,2026mslr,Week 3,4,Avg Auto Fuel,39,11265,18.00
2026,2026mslr,Week 3,5,Avg Tower,39,11265,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),39,11265,3-6-0
2026,2026mslr,Week 3,7,DQ,39,11265,0
2026,2026mslr,Week 3,8,Played,39,11265,9
2026,2026mslr,Week 3,9,Total Ranking Points*,39,11265,10
2026,2026mslr,Week 3,2,Ranking Score,40,5863,1.11
2026,2026mslr,Week 3,3,Avg Match,40,5863,64.89
2026,2026mslr,Week 3,4,Avg Auto Fuel,40,5863,20.22
2026,2026mslr,Week 3,5,Avg Tower,40,5863,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),40,5863,3-6-0
2026,2026mslr,Week 3,7,DQ,40,5863,0
2026,2026mslr,Week 3,8,Played,40,5863,9
2026,2026mslr,Week 3,9,Total Ranking Points*,40,5863,10
2026,2026mslr,Week 3,2,Ranking Score,41,9405,1.00
2026,2026mslr,Week 3,3,Avg Match,41,9405,110.78
2026,2026mslr,Week 3,4,Avg Auto Fuel,41,9405,25.67
2026,2026mslr,Week 3,5,Avg Tower,41,9405,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),41,9405,2-7-0
2026,2026mslr,Week 3,7,DQ,41,9405,0
2026,2026mslr,Week 3,8,Played,41,9405,9
2026,2026mslr,Week 3,9,Total Ranking Points*,41,9405,9
2026,2026mslr,Week 3,2,Ranking Score,42,538,1.00
2026,2026mslr,Week 3,3,Avg Match,42,538,94.44
2026,2026mslr,Week 3,4,Avg Auto Fuel,42,538,23.00
2026,2026mslr,Week 3,5,Avg Tower,42,538,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),42,538,2-7-0
2026,2026mslr,Week 3,7,DQ,42,538,0
2026,2026mslr,Week 3,8,Played,42,538,9
2026,2026mslr,Week 3,9,Total Ranking Points*,42,538,9
2026,2026mslr,Week 3,2,Ranking Score,43,11107,0.89
2026,2026mslr,Week 3,3,Avg Match,43,11107,76.67
2026,2026mslr,Week 3,4,Avg Auto Fuel,43,11107,21.22
2026,2026mslr,Week 3,5,Avg Tower,43,11107,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),43,11107,2-7-0
2026,2026mslr,Week 3,7,DQ,43,11107,0
2026,2026mslr,Week 3,8,Played,43,11107,9
2026,2026mslr,Week 3,9,Total Ranking Points*,43,11107,8
2026,2026mslr,Week 3,2,Ranking Score,44,10961,0.89
2026,2026mslr,Week 3,3,Avg Match,44,10961,69.67
2026,2026mslr,Week 3,4,Avg Auto Fuel,44,10961,16.89
2026,2026mslr,Week 3,5,Avg Tower,44,10961,1.11
2026,2026mslr,Week 3,6,Record (W-L-T),44,10961,2-7-0
2026,2026mslr,Week 3,7,DQ,44,10961,0
2026,2026mslr,Week 3,8,Played,44,10961,9
2026,2026mslr,Week 3,9,Total Ranking Points*,44,10961,8
2026,2026mslr,Week 3,2,Ranking Score,45,11343,0.78
2026,2026mslr,Week 3,3,Avg Match,45,11343,75.22
2026,2026mslr,Week 3,4,Avg Auto Fuel,45,11343,22.89
2026,2026mslr,Week 3,5,Avg Tower,45,11343,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),45,11343,2-7-0
2026,2026mslr,Week 3,7,DQ,45,11343,0
2026,2026mslr,Week 3,8,Played,45,11343,9
2026,2026mslr,Week 3,9,Total Ranking Points*,45,11343,7
2026,2026mslr,Week 3,2,Ranking Score,46,10309,0.78
2026,2026mslr,Week 3,3,Avg Match,46,10309,52.67
2026,2026mslr,Week 3,4,Avg Auto Fuel,46,10309,18.44
2026,2026mslr,Week 3,5,Avg Tower,46,10309,0.00
2026,2026mslr,Week 3,6,Record (W-L-T),46,10309,2-7-0
2026,2026mslr,Week 3,7,DQ,46,10309,0
2026,2026mslr,Week 3,8,Played,46,10309,9
2026,2026mslr,Week 3,9,Total Ranking Points*,46,10309,7
2026,2026gacol,Week 3,2,Ranking Score,1,2974,4.08
2026,2026gacol,Week 3,3,Avg Match,1,2974,241.00
2026,2026gacol,Week 3,4,Avg Auto Fuel,1,2974,43.92
2026,2026gacol,Week 3,5,Avg Tower,1,2974,0.83
2026,2026gacol,Week 3,6,Record (W-L-T),1,2974,12-0-0
2026,2026gacol,Week 3,7,DQ,1,2974,0
2026,2026gacol,Week 3,8,Played,1,2974,12
2026,2026gacol,Week 3,9,Total Ranking Points*,1,2974,49
2026,2026gacol,Week 3,2,Ranking Score,2,4188,3.58
2026,2026gacol,Week 3,3,Avg Match,2,4188,165.17
2026,2026gacol,Week 3,4,Avg Auto Fuel,2,4188,37.50
2026,2026gacol,Week 3,5,Avg Tower,2,4188,0.83
2026,2026gacol,Week 3,6,Record (W-L-T),2,4188,11-1-0
2026,2026gacol,Week 3,7,DQ,2,4188,0
2026,2026gacol,Week 3,8,Played,2,4188,12
2026,2026gacol,Week 3,9,Total Ranking Points*,2,4188,43
2026,2026gacol,Week 3,2,Ranking Score,3,832,3.33
2026,2026gacol,Week 3,3,Avg Match,3,832,114.42
2026,2026gacol,Week 3,4,Avg Auto Fuel,3,832,27.42
2026,2026gacol,Week 3,5,Avg Tower,3,832,0.83
2026,2026gacol,Week 3,6,Record (W-L-T),3,832,11-1-0
2026,2026gacol,Week 3,7,DQ,3,832,0
2026,2026gacol,Week 3,8,Played,3,832,12
2026,2026gacol,Week 3,9,Total Ranking Points*,3,832,40
2026,2026gacol,Week 3,2,Ranking Score,4,6829,3.08
2026,2026gacol,Week 3,3,Avg Match,4,6829,170.50
2026,2026gacol,Week 3,4,Avg Auto Fuel,4,6829,28.42
2026,2026gacol,Week 3,5,Avg Tower,4,6829,0.00
2026,2026gacol,Week 3,6,Record (W-L-T),4,6829,9-3-0
2026,2026gacol,Week 3,7,DQ,4,6829,0
2026,2026gacol,Week 3,8,Played,4,6829,12
2026,2026gacol,Week 3,9,Total Ranking Points*,4,6829,37
2026,2026gacol,Week 3,2,Ranking Score,5,4026,3.00
2026,2026gacol,Week 3,3,Avg Match,5,4026,157.67
2026,2026gacol,Week 3,4,Avg Auto Fuel,5,4026,40.50
2026,2026gacol,Week 3,5,Avg Tower,5,4026,0.00
2026,2026gacol,Week 3,6,Record (W-L-T),5,4026,9-3-0
2026,2026gacol,Week 3,7,DQ,5,4026,0
2026,2026gacol,Week 3,8,Played,5,4026,12
2026,2026gacol,Week 3,9,Total Ranking Points*,5,4026,36
2026,2026gacol,Week 3,2,Ranking Score,6,6925,2.33
2026,2026gacol,Week 3,3,Avg Match,6,6925,120.83
2026,2026gacol,Week 3,4,Avg Auto Fuel,6,6925,26.75
2026,2026gacol,Week 3,5,Avg Tower,6,6925,0.00
2026,2026gacol,Week 3,6,Record (W-L-T),6,6925,7-5-0
2026,2026gacol,Week 3,7,DQ,6,6925,0
2026,2026gacol,Week 3,8,Played,6,6925,12
2026,2026gacol,Week 3,9,Total Ranking Points*,6,6925,28
2026,2026gacol,Week 3,2,Ranking Score,7,3329,2.33
2026,2026gacol,Week 3,3,Avg Match,7,3329,114.58
2026,2026gacol,Week 3,4,Avg Auto Fuel,7,3329,26.58
2026,2026gacol,Week 3,5,Avg Tower,7,3329,0.00
2026,2026gacol,Week 3,6,Record (W-L-T),7,3329,7-5-0
2026,2026gacol,Week 3,7,DQ,7,3329,0
2026,2026gacol,Week 3,8,Played,7,3329,12
2026,2026gacol,Week 3,9,Total Ranking Points*,7,3329,28
2026,2026gacol,Week 3,2,Ranking Score,8,7104,2.25
2026,2026gacol,Week 3,3,Avg Match,8,7104,81.75
2026,2026gacol,Week 3,4,Avg Auto Fuel,8,7104,19.33
2026,2026gacol,Week 3,5,Avg Tower,8,7104,0.00
2026,2026gacol,Week 3,6,Record (W-L-T),8,7104,7-4-1
2026,2026gacol,Week 3,7,DQ,8,7104,0
2026,2026gacol,Week 3,8,Played,8,7104,12
2026,2026gacol,Week 3,9,Total Ranking Points*,8,7104,27
2026,2026gacol,Week 3,2,Ranking Score,9,5900,2.17
2026,2026gacol,Week 3,3,Avg Match,9,5900,106.83
2026,2026gacol,Week 3,4,Avg Auto Fuel,9,5900,21.25
2026,2026gacol,Week 3,5,Avg Tower,9,5900,5.00
2026,2026gacol,Week 3,6,Record (W-L-T),9,5900,7-5-0
2026,2026gacol,Week 3,7,DQ,9,5900,0
2026,2026gacol,Week 3,8,Played,9,5900,12
2026,2026gacol,Week 3,9,Total Ranking Points*,9,5900,26
2026,2026gacol,Week 3,2,Ranking Score,10,9480,2.17
2026,2026gacol,Week 3,3,Avg Match,10,9480,102.83
2026,2026gacol,Week 3,4,Avg Auto Fuel,10,9480,20.58
2026,2026gacol,Week 3,5,Avg Tower,10,9480,1.67
2026,2026gacol,Week 3,6,Record (W-L-T),10,9480,7-5-0
2026,2026gacol,Week 3,7,DQ,10,9480,0
2026,2026gacol,Week 3,8,Played,10,9480,12
2026,2026gacol,Week 3,9,Total Ranking Points*,10,9480,26
2026,2026gacol,Week 3,2,Ranking Score,11,7451,1.92
2026,2026gacol,Week 3,3,Avg Match,11,7451,89.58
2026,2026gacol,Week 3,4,Avg Auto Fuel,11,7451,23.50
2026,2026gacol,Week 3,5,Avg Tower,11,7451,0.00
2026,2026gacol,Week 3,6,Record (W-L-T),11,7451,6-6-0
2026,2026gacol,Week 3,7,DQ,11,7451,0
2026,2026gacol,Week 3,8,Played,11,7451,12
2026,2026gacol,Week 3,9,Total Ranking Points*,11,7451,23
2026,2026gacol,Week 3,2,Ranking Score,12,1414,1.83
2026,2026gacol,Week 3,3,Avg Match,12,1414,105.08
2026,2026gacol,Week 3,4,Avg Auto Fuel,12,1414,24.42
2026,2026gacol,Week 3,5,Avg Tower,12,1414,0.83
2026,2026gacol,Week 3,6,Record (W-L-T),12,1414,5-6-1
2026,2026gacol,Week 3,7,DQ,12,1414,0
2026,2026gacol,Week 3,8,Played,12,1414,12
2026,2026gacol,Week 3,9,Total Ranking Points*,12,1414,22
2026,2026gacol,Week 3,2,Ranking Score,13,9086,1.83
2026,2026gacol,Week 3,3,Avg Match,13,9086,75.33
2026,2026gacol,Week 3,4,Avg Auto Fuel,13,9086,17.50
