year,event,week,team,opr,auto,teleop,endgame,foul,rp,total
2024,2024inmis,Week 1,1646,18.138,5.545,13.253,2.708,-0.66,0.156,18.138
2024,2024inmis,Week 1,5484,16.427,4.483,10.986,0.984,0.958,0.657,16.427
2024,2024inmis,Week 1,3147,15.601,5.205,8.741,0.311,1.656,0.511,15.601
2024,2024inmis,Week 1,2867,15.572,2.71,10.83,2.505,2.032,0.622,15.572
2024,2024inmis,Week 1,71,13.6,3.754,9.437,0.137,0.409,0.253,13.6
2024,2024inmis,Week 1,6721,12.751,3.546,9.328,2.343,-0.123,-0.031,12.751
2024,2024inmis,Week 1,6956,12.134,3.899,4.589,0.424,3.646,0.275,12.134
2024,2024inmis,Week 1,1555,11.459,1.947,7.004,0.78,2.508,0.088,11.459
2024,2024inmis,Week 1,328,9.276,0.71,8.239,1.372,0.327,-0.222,9.276
2024,2024inmis,Week 1,2171,8.05,2.612,3.516,1.12,1.922,0.382,8.05
2024,2024inmis,Week 1,3865,6.715,2.66,4.652,0.88,-0.598,0.469,6.715
2024,2024inmis,Week 1,9119,6.564,3.53,1.051,0.551,1.983,0.089,6.564
2024,2024inmis,Week 1,7477,5.92,0.511,5.014,0.558,0.395,0.15,5.92
2024,2024inmis,Week 1,7198,4.462,2.555,0.321,0.098,1.586,-0.205,4.462
2024,2024inmis,Week 1,9554,4.342,1.23,1.992,1.012,1.12,0.196,4.342
2024,2024inmis,Week 1,2909,4.085,-2.126,0.026,0.58,6.185,-0.254,4.085
2024,2024inmis,Week 1,3936,3.399,2.013,0.412,1.104,0.975,0.152,3.399
2024,2024inmis,Week 1,9071,3.348,1.94,1.262,-0.066,0.147,-0.131,3.348
2024,2024inmis,Week 1,9530,1.825,-0.631,1.046,0.241,1.409,-0.394,1.825
2024,2024inmis,Week 1,9431,-2.09,-1.483,0.406,0.305,-1.013,-0.822,-2.09
2024,2024mibat,Week 1,3357,35.544,10.571,21.161,1.961,3.812,2.133,35.544
2024,2024mibat,Week 1,6002,27.81,11.765,12.353,4.573,3.692,1.077,27.81
2024,2024mibat,Week 1,4422,22.763,5.769,12.759,2.119,4.235,1.06,22.763
2024,2024mibat,Week 1,5152,22.103,7.587,16.584,2.289,-2.068,0.77,22.103
2024,2024mibat,Week 1,6618,21.027,7.083,15.422,3.234,-1.478,0.989,21.027
2024,2024mibat,Week 1,8608,20.096,9.516,10.17,3.09,0.41,1.078,20.096
2024,2024mibat,Week 1,4381,18.725,6.774,11.354,1.344,0.598,1.0,18.725
2024,2024mibat,Week 1,5256,18.209,2.57,12.749,0.529,2.89,0.528,18.209
2024,2024mibat,Week 1,3767,17.683,6.22,7.345,0.191,4.118,0.685,17.683
2024,2024mibat,Week 1,3536,15.555,1.413,12.878,0.766,1.264,0.426,15.555
2024,2024mibat,Week 1,9763,14.836,4.331,9.122,1.734,1.382,0.272,14.836
2024,2024mibat,Week 1,6073,13.999,6.275,5.041,1.027,2.683,0.213,13.999
2024,2024mibat,Week 1,6078,13.652,3.373,7.774,1.634,2.505,0.334,13.652
2024,2024mibat,Week 1,4327,13.026,4.678,8.424,0.252,-0.076,0.664,13.026
2024,2024mibat,Week 1,9215,12.027,4.806,6.904,2.462,0.318,-0.025,12.027
2024,2024mibat,Week 1,858,11.376,6.408,4.242,0.808,0.726,0.094,11.376
2024,2024mibat,Week 1,4810,10.484,4.432,5.405,2.563,0.647,0.407,10.484
2024,2024mibat,Week 1,7256,10.423,1.498,6.736,1.045,2.19,0.564,10.423
2024,2024mibat,Week 1,6005,9.839,3.679,4.88,1.687,1.28,0.684,9.839
2024,2024mibat,Week 1,4453,9.175,2.771,4.917,0.778,1.487,0.672,9.175
2024,2024mibat,Week 1,9542,9.128,3.871,0.772,1.105,4.486,0.277,9.128
2024,2024mibat,Week 1,9207,8.898,1.51,5.397,0.517,1.992,0.485,8.898
2024,2024mibat,Week 1,7658,8.66,3.289,4.302,2.224,1.068,0.031,8.66
2024,2024mibat,Week 1,9703,7.883,5.215,3.526,0.642,-0.858,0.109,7.883
2024,2024mibat,Week 1,9106,7.317,2.043,1.491,1.125,3.784,0.559,7.317
2024,2024mibat,Week 1,5248,7.155,2.805,3.875,1.157,0.475,0.446,7.155
2024,2024mibat,Week 1,9239,7.003,2.643,1.171,0.725,3.189,0.073,7.003
2024,2024mibat,Week 1,3658,6.747,2.295,6.148,1.408,-1.696,0.094,6.747
2024,2024mibat,Week 1,1528,5.956,1.253,3.35,0.193,1.352,0.226,5.956
2024,2024mibat,Week 1,8126,5.474,1.05,4.955,1.167,-0.532,-0.437,5.474
2024,2024mibat,Week 1,9203,4.915,1.342,2.201,0.833,1.372,0.208,4.915
2024,2024mibat,Week 1,9743,4.18,2.04,2.777,0.436,-0.637,-0.03,4.18
2024,2024mibat,Week 1,5623,3.614,0.753,0.507,1.412,2.354,-0.202,3.614
2024,2024mibat,Week 1,7203,3.022,1.157,0.6,0.655,1.265,0.1,3.022
2024,2024mibat,Week 1,9238,0.11,1.049,0.318,0.45,-1.257,-0.14,0.11
2024,2024mibat,Week 1,7811,-1.32,0.524,-1.349,0.296,-0.495,-0.429,-1.32
2024,2024mibat,Week 1,9759,-2.512,-0.521,-2.182,0.486,0.191,-0.329,-2.512
2024,2024miber,Week 1,2075,38.426,14.739,20.487,0.573,3.2,1.29,38.426
2024,2024miber,Week 1,7769,34.796,9.124,21.966,0.669,3.706,2.031,34.796
2024,2024miber,Week 1,4237,28.635,11.482,15.931,1.576,1.222,1.338,28.635
2024,2024miber,Week 1,302,25.222,10.397,15.254,3.197,-0.429,1.086,25.222
2024,2024miber,Week 1,2959,23.277,4.831,14.85,1.609,3.596,0.865,23.277
2024,2024miber,Week 1,8612,23.274,10.619,11.665,1.451,0.99,0.557,23.274
2024,2024miber,Week 1,1741,22.936,6.757,17.676,3.679,-1.497,1.008,22.936
2024,2024miber,Week 1,9566,21.875,2.597,11.073,0.97,8.205,0.786,21.875
2024,2024miber,Week 1,9208,19.69,8.925,9.898,3.16,0.866,0.572,19.69
2024,2024miber,Week 1,7174,17.552,8.071,10.437,2.804,-0.956,0.81,17.552
2024,2024miber,Week 1,5086,16.108,5.308,9.077,3.298,1.723,0.905,16.108
2024,2024miber,Week 1,4956,15.765,5.564,9.76,1.433,0.442,0.331,15.765
2024,2024miber,Week 1,4325,14.511,7.377,5.217,1.002,1.917,0.713,14.511
2024,2024miber,Week 1,573,13.301,3.677,7.351,1.346,2.273,0.713,13.301
2024,2024miber,Week 1,7602,13.016,3.478,7.257,0.835,2.282,0.604,13.016
2024,2024miber,Week 1,5535,11.331,4.623,7.57,1.606,-0.863,0.309,11.331
2024,2024miber,Week 1,6538,10.961,4.794,2.69,0.347,3.478,0.388,10.961
2024,2024miber,Week 1,9758,10.691,3.133,7.203,0.049,0.355,-0.194,10.691
2024,2024miber,Week 1,4983,10.236,3.6,7.341,0.203,-0.704,0.311,10.236
2024,2024miber,Week 1,3452,9.608,2.66,6.992,0.743,-0.044,0.344,9.608
2024,2024miber,Week 1,5314,8.662,2.242,4.468,0.368,1.952,0.589,8.662
2024,2024miber,Week 1,3875,6.953,2.009,4.413,1.792,0.532,-0.086,6.953
2024,2024miber,Week 1,7809,6.899,2.23,3.574,1.445,1.094,0.157,6.899
2024,2024miber,Week 1,6588,6.899,3.754,2.157,0.896,0.988,0.283,6.899
2024,2024miber,Week 1,201,6.86,2.562,3.912,1.309,0.386,0.266,6.86
2024,2024miber,Week 1,9228,6.67,2.556,2.072,1.04,2.041,0.05,6.67
2024,2024miber,Week 1,7814,5.743,3.805,1.748,1.473,0.19,0.255,5.743
2024,2024miber,Week 1,7109,5.29,0.955,2.516,0.598,1.819,0.169,5.29
2024,2024miber,Week 1,4337,4.961,2.375,3.632,0.335,-1.046,-0.316,4.961
2024,2024miber,Week 1,5182,4.779,2.292,0.614,0.467,1.874,-0.546,4.779
2024,2024miber,Week 1,5462,3.518,3.153,1.492,0.622,-1.126,-0.02,3.518
2024,2024miber,Week 1,8297,2.918,1.26,-0.612,-0.064,2.269,-0.177,2.918
2024,2024miber,Week 1,9754,2.314,2.539,0.957,-0.198,-1.181,-0.335,2.314
2024,2024miber,Week 1,7810,-2.929,-2.739,1.03,0.697,-1.22,-0.307,-2.929
2024,2024mibkn,Week 1,6081,39.914,11.382,24.778,3.332,3.755,2.521,39.914
2024,2024mibkn,Week 1,1076,33.537,10.677,21.838,3.779,1.022,1.697,33.537
2024,2024mibkn,Week 1,2611,28.229,7.573,18.763,2.725,1.894,1.367,28.229
2024,2024mibkn,Week 1,9312,26.302,9.57,14.223,0.877,2.51,1.011,26.302
2024,2024mibkn,Week 1,1023,23.714,3.459,15.492,2.612,4.763,0.795,23.714
2024,2024mibkn,Week 1,8728,23.479,5.998,15.688,0.68,1.793,0.739,23.479
2024,2024mibkn,Week 1,3414,23.267,9.526,12.661,1.737,1.081,0.575,23.267
2024,2024mibkn,Week 1,5577,23.207,7.892,10.393,1.145,4.922,0.149,23.207
2024,2024mibkn,Week 1,7197,22.415,4.21,16.254,0.639,1.951,0.889,22.415
2024,2024mibkn,Week 1,7226,22.017,11.695,9.316,1.401,1.005,0.946,22.017
2024,2024mibkn,Week 1,6570,21.971,3.716,18.129,3.01,0.127,0.995,21.971
2024,2024mibkn,Week 1,5676,21.554,7.021,12.915,2.831,1.617,0.61,21.554
2024,2024mibkn,Week 1,8522,17.563,6.508,9.558,0.695,1.497,0.84,17.563
2024,2024mibkn,Week 1,7501,16.911,5.318,8.238,0.333,3.355,0.858,16.911
2024,2024mibkn,Week 1,6150,16.835,8.328,7.421,1.668,1.086,0.589,16.835
2024,2024mibkn,Week 1,5144,16.575,6.876,8.332,1.86,1.366,0.59,16.575
2024,2024mibkn,Week 1,5066,16.155,4.729,11.09,1.011,0.335,0.782,16.155
2024,2024mibkn,Week 1,7656,15.742,3.179,9.307,2.376,3.256,0.779,15.742
2024,2024mibkn,Week 1,7289,14.537,5.713,9.145,1.712,-0.321,0.798,14.537
2024,2024mibkn,Week 1,8373,14.181,6.831,6.907,1.853,0.443,0.622,14.181
2024,2024mibkn,Week 1,8424,13.882,4.073,9.181,1.391,0.628,0.244,13.882
2024,2024mibkn,Week 1,5559,11.554,4.608,2.221,0.721,4.725,0.277,11.554
2024,2024mibkn,Week 1,7790,10.198,4.448,5.222,0.194,0.528,0.159,10.198
2024,2024mibkn,Week 1,4377,8.385,-0.159,7.798,3.266,0.746,0.272,8.385
2024,2024mibkn,Week 1,7221,8.166,4.332,2.135,0.74,1.698,0.107,8.166
2024,2024mibkn,Week 1,7254,7.619,0.427,2.792,0.692,4.4,-0.11,7.619
2024,2024mibkn,Week 1,5704,7.394,3.049,2.759,0.532,1.586,0.058,7.394
2024,2024mibkn,Week 1,4216,7.324,1.769,5.592,2.502,-0.037,0.226,7.324
2024,2024mibkn,Week 1,8423,6.612,3.039,5.187,1.017,-1.614,-0.22,6.612
2024,2024mibkn,Week 1,8300,5.632,0.393,4.199,0.272,1.04,0.09,5.632
2024,2024mibkn,Week 1,9183,4.746,2.949,1.986,0.376,-0.188,0.24,4.746
2024,2024mibkn,Week 1,5205,4.509,-0.418,4.69,0.757,0.237,-0.041,4.509
2024,2024mibkn,Week 1,6591,3.769,2.675,1.179,1.07,-0.085,0.091,3.769
2024,2024mibkn,Week 1,5708,3.641,0.239,3.617,0.849,-0.215,-0.007,3.641
2024,2024mibkn,Week 1,6556,3.587,1.853,0.316,1.189,1.419,-0.026,3.587
2024,2024mibkn,Week 1,8374,2.194,3.156,0.534,1.012,-1.496,-0.542,2.194
2024,2024mibkn,Week 1,3773,1.874,-1.784,3.126,0.284,0.533,-0.211,1.874
2024,2024mibkn,Week 1,9210,0.443,-0.277,2.33,-0.082,-1.609,-0.105,0.443
2024,2024mibkn,Week 1,9209,0.442,1.362,-0.633,0.411,-0.287,-0.285,0.442
2024,2024mibkn,Week 1,4568,-1.995,-0.518,-1.096,-0.555,-0.381,-0.537,-1.995
2024,2024ncwak,Week 1,7763,32.657,8.878,18.616,0.495,5.164,1.715,32.657
2024,2024ncwak,Week 1,4795,26.771,10.891,15.704,0.464,0.177,1.257,26.771
2024,2024ncwak,Week 1,4829,21.766,5.811,13.317,1.482,2.638,1.021,21.766
2024,2024ncwak,Week 1,900,17.449,11.536,6.994,0.916,-1.081,0.694,17.449
2024,2024ncwak,Week 1,8758,16.645,5.242,5.716,1.052,5.687,0.481,16.645
2024,2024ncwak,Week 1,2059,16.365,7.813,8.283,0.782,0.27,1.036,16.365
2024,2024ncwak,Week 1,8746,15.986,2.652,7.714,0.784,5.62,0.268,15.986
2024,2024ncwak,Week 1,2642,15.119,1.174,10.015,0.208,3.93,0.631,15.119
2024,2024ncwak,Week 1,6502,14.272,0.09,11.958,3.702,2.224,0.509,14.272
2024,2024ncwak,Week 1,7890,13.862,5.622,7.005,1.539,1.235,0.407,13.862
2024,2024ncwak,Week 1,6004,13.262,3.887,8.525,0.611,0.85,0.721,13.262
2024,2024ncwak,Week 1,587,12.746,4.704,5.484,1.12,2.558,0.312,12.746
2024,2024ncwak,Week 1,5190,12.507,1.488,4.184,1.101,6.835,0.482,12.507
2024,2024ncwak,Week 1,6512,12.147,4.749,6.595,2.784,0.804,0.38,12.147
2024,2024ncwak,Week 1,3229,11.782,4.942,6.817,1.03,0.023,0.912,11.782
2024,2024ncwak,Week 1,8429,9.891,5.576,4.788,0.422,-0.473,0.295,9.891
2024,2024ncwak,Week 1,4861,9.656,1.364,5.93,0.993,2.361,0.077,9.656
2024,2024ncwak,Week 1,9150,7.439,2.381,3.475,0.396,1.584,0.404,7.439
2024,2024ncwak,Week 1,6908,7.063,4.871,1.281,0.42,0.911,0.272,7.063
2024,2024ncwak,Week 1,3489,6.407,0.863,6.015,0.94,-0.471,0.418,6.407
2024,2024ncwak,Week 1,5607,5.795,0.811,2.387,1.072,2.597,0.229,5.795
2024,2024ncwak,Week 1,3349,4.857,3.687,-0.289,0.949,1.458,0.369,4.857
2024,2024ncwak,Week 1,435,3.208,2.693,0.001,1.195,0.514,0.622,3.208
2024,2024ncwak,Week 1,4816,3.053,0.848,2.872,0.491,-0.666,-0.263,3.053
2024,2024ncwak,Week 1,9259,2.996,-0.437,1.075,1.329,2.358,-0.051,2.996
2024,2024ncwak,Week 1,8090,0.93,2.316,0.258,0.864,-1.645,-0.02,0.93
2024,2024ncwak,Week 1,8757,0.162,-0.618,-0.863,0.385,1.643,-0.487,0.162
2024,2024ncwak,Week 1,8804,-0.606,-0.903,0.781,0.639,-0.485,-0.314,-0.606
2024,2024ncwak,Week 1,7671,-1.399,0.078,-2.828,0.042,1.351,-0.603,-1.399
2024,2024ncwak,Week 1,6240,-1.541,-0.51,-0.809,0.543,-0.222,-0.027,-1.541
2024,2024njfla,Week 1,1676,24.681,8.835,15.091,3.61,0.755,1.394,24.681
2024,2024njfla,Week 1,222,23.014,3.756,18.333,2.082,0.926,1.177,23.014
2024,2024njfla,Week 1,1811,22.988,9.887,9.193,2.656,3.908,0.572,22.988
2024,2024njfla,Week 1,8513,22.806,9.027,12.762,5.689,1.017,1.273,22.806
2024,2024njfla,Week 1,1218,20.576,8.801,11.095,3.181,0.68,0.486,20.576
2024,2024njfla,Week 1,223,20.456,10.008,10.039,0.297,0.409,0.582,20.456
2024,2024njfla,Week 1,219,19.937,12.532,7.19,0.532,0.215,0.696,19.937
2024,2024njfla,Week 1,4361,17.79,4.98,10.182,2.771,2.628,1.07,17.79
2024,2024njfla,Week 1,3142,17.589,-0.726,16.593,2.682,1.722,1.091,17.589
2024,2024njfla,Week 1,11,17.436,4.445,12.324,2.073,0.667,1.222,17.436
2024,2024njfla,Week 1,75,17.319,5.326,7.178,2.38,4.814,0.475,17.319
2024,2024njfla,Week 1,428,15.58,6.066,4.903,0.637,4.611,0.513,15.58
2024,2024njfla,Week 1,6016,15.005,4.505,9.472,2.376,1.028,0.087,15.005
2024,2024njfla,Week 1,1279,14.246,8.757,6.014,1.321,-0.525,0.329,14.246
2024,2024njfla,Week 1,56,13.709,5.179,9.128,1.285,-0.598,0.741,13.709
2024,2024njfla,Week 1,193,12.85,4.212,6.458,1.447,2.18,0.482,12.85
2024,2024njfla,Week 1,8117,12.46,3.319,6.522,-0.695,2.618,0.729,12.46
2024,2024njfla,Week 1,1672,12.162,4.356,8.783,2.565,-0.977,0.624,12.162
2024,2024njfla,Week 1,8771,10.105,-0.028,9.647,0.298,0.486,0.315,10.105
2024,2024njfla,Week 1,41,9.918,4.078,4.187,0.097,1.652,-0.027,9.918
2024,2024njfla,Week 1,9116,8.309,2.063,6.226,1.956,0.02,-0.071,8.309
2024,2024njfla,Week 1,5624,8.293,0.064,7.027,1.187,1.203,0.255,8.293
2024,2024njfla,Week 1,752,8.232,1.727,4.669,0.551,1.836,0.121,8.232
2024,2024njfla,Week 1,5732,7.493,0.735,7.574,0.686,-0.816,0.095,7.493
2024,2024njfla,Week 1,8704,7.222,3.314,2.5,-0.407,1.408,-0.017,7.222
2024,2024njfla,Week 1,2577,5.395,2.073,4.746,-0.333,-1.424,-0.426,5.395
2024,2024njfla,Week 1,6945,4.708,0.065,4.975,0.63,-0.332,-0.03,4.708
2024,2024njfla,Week 1,8075,4.218,1.639,1.588,0.076,0.991,0.265,4.218
2024,2024njfla,Week 1,8588,4.164,0.385,1.763,1.249,2.016,0.124,4.164
2024,2024njfla,Week 1,5310,3.422,1.235,2.956,1.556,-0.77,0.236,3.422
2024,2024njfla,Week 1,5438,3.298,1.362,2.357,1.139,-0.421,-0.184,3.298
2024,2024njfla,Week 1,9439,2.731,-0.144,2.219,-0.11,0.657,-0.178,2.731
2024,2024njfla,Week 1,9424,2.676,-0.842,3.151,1.569,0.367,-0.218,2.676
2024,2024njfla,Week 1,3340,1.379,-1.074,1.655,1.882,0.799,0.114,1.379
2024,2024pahat,Week 1,2539,31.767,8.292,21.34,5.239,2.134,1.759,31.767
2024,2024pahat,Week 1,5895,31.738,14.557,17.118,3.111,0.063,1.454,31.738
2024,2024pahat,Week 1,341,30.452,11.263,17.054,2.21,2.135,1.297,30.452
2024,2024pahat,Week 1,2607,28.984,9.306,19.883,2.847,-0.205,1.047,28.984
2024,2024pahat,Week 1,4285,28.691,9.912,14.637,1.242,4.142,1.081,28.691
2024,2024pahat,Week 1,1168,27.931,12.551,14.593,-0.377,0.787,1.325,27.931
2024,2024pahat,Week 1,1403,23.45,4.333,15.894,0.759,3.223,1.382,23.45
2024,2024pahat,Week 1,2590,21.9,10.054,10.96,1.745,0.885,1.07,21.9
2024,2024pahat,Week 1,5684,21.604,8.323,12.901,2.847,0.38,1.195,21.604
2024,2024pahat,Week 1,5181,18.962,6.506,11.307,0.705,1.149,0.875,18.962
2024,2024pahat,Week 1,1089,16.644,6.172,9.05,1.958,1.422,0.508,16.644
2024,2024pahat,Week 1,709,15.572,7.917,5.901,1.707,1.755,0.528,15.572
2024,2024pahat,Week 1,6226,15.339,4.189,7.592,2.909,3.558,0.706,15.339
2024,2024pahat,Week 1,708,15.022,4.757,7.194,1.504,3.071,0.417,15.022
2024,2024pahat,Week 1,25,14.97,5.748,9.378,1.033,-0.156,0.333,14.97
2024,2024pahat,Week 1,427,14.957,3.506,10.047,0.457,1.405,0.709,14.957
2024,2024pahat,Week 1,1391,13.86,2.239,10.219,1.027,1.402,-0.11,13.86
2024,2024pahat,Week 1,5401,13.02,8.481,5.49,2.013,-0.951,0.202,13.02
2024,2024pahat,Week 1,3637,12.775,5.168,7.327,1.952,0.28,0.531,12.775
2024,2024pahat,Week 1,6808,11.806,4.746,5.953,2.69,1.107,0.302,11.806
2024,2024pahat,Week 1,2559,9.204,5.546,3.355,1.044,0.302,-0.253,9.204
2024,2024pahat,Week 1,7414,9.146,2.818,6.22,0.146,0.108,0.397,9.146
2024,2024pahat,Week 1,9027,7.989,3.416,3.722,2.17,0.852,-0.127,7.989
2024,2024pahat,Week 1,1143,7.76,3.155,1.272,-0.111,3.332,0.04,7.76
2024,2024pahat,Week 1,816,7.328,2.568,4.421,1.044,0.339,0.234,7.328
2024,2024pahat,Week 1,5407,6.945,4.372,2.906,0.144,-0.334,0.069,6.945
2024,2024pahat,Week 1,2095,6.813,2.802,3.968,0.816,0.043,-0.297,6.813
2024,2024pahat,Week 1,2234,6.004,2.493,4.072,1.76,-0.562,-0.395,6.004
2024,2024pahat,Week 1,423,5.446,1.08,4.542,1.277,-0.176,-0.008,5.446
2024,2024pahat,Week 1,303,5.095,0.091,4.229,0.284,0.775,-0.169,5.095
2024,2024pahat,Week 1,4637,4.449,1.164,3.185,-0.421,0.1,-0.247,4.449
2024,2024pahat,Week 1,2458,3.517,0.148,2.996,1.052,0.373,-0.133,3.517
2024,2024pahat,Week 1,433,1.361,0.245,2.024,0.468,-0.907,0.029,1.361
2024,2024qcmo,Week 1,7605,32.155,13.354,11.708,1.942,7.093,1.483,32.155
2024,2024qcmo,Week 1,3990,27.953,9.186,16.672,1.623,2.095,1.475,27.953
2024,2024qcmo,Week 1,3996,27.584,6.795,14.647,1.705,6.141,1.274,27.584
2024,2024qcmo,Week 1,5439,24.174,10.157,11.929,3.197,2.088,1.119,24.174
2024,2024qcmo,Week 1,4947,23.925,11.224,13.846,2.23,-1.145,1.063,23.925
2024,2024qcmo,Week 1,3544,23.434,8.986,10.106,0.876,4.342,0.941,23.434
2024,2024qcmo,Week 1,6929,20.921,8.557,10.558,0.682,1.806,0.559,20.921
2024,2024qcmo,Week 1,9406,20.473,6.489,15.397,1.523,-1.413,0.902,20.473
2024,2024qcmo,Week 1,3986,20.002,8.573,11.409,1.693,0.02,0.612,20.002
2024,2024qcmo,Week 1,5910,19.286,9.116,8.585,1.829,1.585,0.372,19.286
2024,2024qcmo,Week 1,5528,18.405,10.037,9.1,1.66,-0.733,0.935,18.405
2024,2024qcmo,Week 1,9624,17.326,6.189,12.44,1.354,-1.303,0.487,17.326
2024,2024qcmo,Week 1,2626,16.708,4.71,10.073,2.493,1.925,0.614,16.708
2024,2024qcmo,Week 1,8132,16.517,5.465,9.502,2.504,1.55,0.741,16.517
2024,2024qcmo,Week 1,3360,16.324,4.935,7.174,0.989,4.215,0.893,16.324
2024,2024qcmo,Week 1,8152,15.447,4.466,8.567,0.768,2.413,0.852,15.447
2024,2024qcmo,Week 1,9234,15.257,3.964,9.97,0.994,1.323,0.246,15.257
2024,2024qcmo,Week 1,8067,14.321,4.5,13.369,1.753,-3.548,0.347,14.321
2024,2024qcmo,Week 1,5618,13.907,4.739,8.788,2.932,0.38,0.718,13.907
2024,2024qcmo,Week 1,5443,13.614,4.551,8.464,2.213,0.599,0.178,13.614
2024,2024qcmo,Week 1,3975,13.134,5.877,6.603,1.388,0.654,0.274,13.134
2024,2024qcmo,Week 1,4952,12.672,4.006,8.306,2.622,0.36,-0.045,12.672
2024,2024qcmo,Week 1,6869,12.537,2.253,2.326,0.908,7.958,0.157,12.537
2024,2024qcmo,Week 1,7700,12.036,5.545,6.291,1.339,0.2,0.219,12.036
2024,2024qcmo,Week 1,9102,11.928,5.724,5.079,1.266,1.125,-0.025,11.928
2024,2024qcmo,Week 1,3550,10.908,4.705,4.315,0.015,1.888,0.454,10.908
2024,2024qcmo,Week 1,6622,10.559,2.934,6.601,2.45,1.023,0.262,10.559
2024,2024qcmo,Week 1,3533,10.351,5.782,0.451,0.639,4.117,0.32,10.351
2024,2024qcmo,Week 1,3117,10.051,1.327,9.519,1.694,-0.795,0.343,10.051
2024,2024qcmo,Week 1,5440,8.876,1.148,6.337,2.736,1.391,-0.013,8.876
2024,2024qcmo,Week 1,8224,8.779,1.097,3.225,1.153,4.458,-0.352,8.779
2024,2024qcmo,Week 1,6872,6.157,2.175,4.546,0.116,-0.564,-0.368,6.157
2024,2024qcmo,Week 1,7471,5.919,2.191,6.009,3.414,-2.282,0.06,5.919
2024,2024qcmo,Week 1,4955,5.774,-0.423,4.078,1.893,2.119,-0.27,5.774
2024,2024qcmo,Week 1,9076,5.77,1.783,0.221,0.385,3.765,0.062,5.77
2024,2024qcmo,Week 1,3532,4.91,2.72,1.8,2.023,0.39,0.099,4.91
2024,2024qcmo,Week 1,9623,3.851,4.698,-0.442,-0.468,-0.406,-0.01,3.851
2024,2024qcmo,Week 1,296,3.786,1.393,3.42,0.896,-1.028,0.008,3.786
2024,2024qcmo,Week 1,3985,1.871,1.146,2.394,-0.471,-1.669,-0.087,1.871
2024,2024qcmo,Week 1,6540,-0.271,0.219,-1.964,0.62,1.474,-0.315,-0.271
2024,2024vaash,Week 1,1731,41.282,19.214,19.104,3.845,2.963,1.861,41.282
2024,2024vaash,Week 1,422,27.566,5.502,10.419,0.36,11.645,1.479,27.566
2024,2024vaash,Week 1,3136,24.725,3.642,17.726,1.83,3.357,1.232,24.725
2024,2024vaash,Week 1,1895,21.551,7.274,14.685,0.155,-0.408,1.143,21.551
2024,2024vaash,Week 1,4099,20.761,7.903,10.091,0.78,2.766,0.963,20.761
2024,2024vaash,Week 1,8592,20.428,4.282,11.99,3.388,4.155,0.206,20.428
2024,2024vaash,Week 1,836,18.516,6.699,7.677,0.316,4.139,0.854,18.516
2024,2024vaash,Week 1,9709,16.922,7.792,7.304,2.275,1.826,0.203,16.922
2024,2024vaash,Week 1,8326,16.448,8.439,6.441,0.776,1.568,0.783,16.448
2024,2024vaash,Week 1,1599,16.422,6.285,10.018,1.635,0.119,0.815,16.422
2024,2024vaash,Week 1,539,15.487,5.579,11.239,2.911,-1.331,0.683,15.487
2024,2024vaash,Week 1,2199,15.47,6.567,10.594,0.81,-1.691,0.319,15.47
2024,2024vaash,Week 1,620,14.803,0.105,13.336,1.508,1.362,0.556,14.803
2024,2024vaash,Week 1,2106,13.554,1.572,8.95,0.145,3.032,0.34,13.554
2024,2024vaash,Week 1,3373,11.048,7.909,3.678,1.286,-0.539,0.057,11.048
2024,2024vaash,Week 1,339,10.876,3.633,6.954,1.988,0.289,0.312,10.876
2024,2024vaash,Week 1,2534,10.534,5.341,5.404,1.684,-0.21,0.768,10.534
2024,2024vaash,Week 1,6863,8.05,1.91,3.13,1.766,3.01,0.435,8.05
2024,2024vaash,Week 1,540,7.806,1.8,-0.998,-0.216,7.004,0.205,7.806
2024,2024vaash,Week 1,5954,6.214,1.704,4.185,0.854,0.325,-0.067,6.214
2024,2024vaash,Week 1,617,6.058,1.009,4.225,-0.17,0.824,0.215,6.058
2024,2024vaash,Week 1,5587,5.766,3.966,1.826,1.368,-0.026,0.028,5.766
2024,2024vaash,Week 1,2998,5.605,0.88,2.771,0.404,1.954,-0.301,5.605
2024,2024vaash,Week 1,4505,5.546,4.43,0.967,0.37,0.149,-0.16,5.546
2024,2024vaash,Week 1,1522,5.483,3.005,1.867,0.502,0.611,-0.098,5.483
2024,2024vaash,Week 1,8590,4.464,4.205,3.165,1.044,-2.905,0.175,4.464
2024,2024vaash,Week 1,612,2.341,1.886,0.429,0.812,0.026,-0.367,2.341
2024,2024vaash,Week 1,2421,2.321,0.449,1.641,1.833,0.231,-0.074,2.321
2024,2024vaash,Week 1,4286,0.705,-0.317,-0.568,0.906,1.589,-0.314,0.705
2024,2024vabla,Week 1,9496,35.531,15.779,17.256,0.667,2.496,1.817,35.531
2024,2024vabla,Week 1,1629,32.756,13.176,18.093,1.098,1.487,1.588,32.756
2024,2024vabla,Week 1,401,28.29,15.961,11.252,1.947,1.077,0.57,28.29
2024,2024vabla,Week 1,5804,25.583,5.538,19.04,2.552,1.005,0.967,25.583
2024,2024vabla,Week 1,6802,21.724,4.981,14.03,2.126,2.713,0.547,21.724
2024,2024vabla,Week 1,4967,21.096,-0.049,16.472,1.217,4.674,0.896,21.096
2024,2024vabla,Week 1,449,20.935,10.293,9.487,0.406,1.155,0.91,20.935
