year,event,week,team,n_matches,resid_mean,resid_sd,resid_min
2024,2024tuis2,Week 2,9043,9,0.0,4.915,-6.717
2024,2024tuis2,Week 2,8725,9,0.0,8.607,-19.634
2024,2024tuis2,Week 2,8209,9,0.0,15.686,-39.455
2024,2024tuis2,Week 2,9483,9,0.0,11.992,-20.644
2024,2024tuis2,Week 2,9647,9,0.0,9.344,-11.454
2024,2024tuis2,Week 2,9422,9,0.0,11.393,-16.515
2024,2024tuis2,Week 2,6988,9,0.0,6.232,-10.736
2024,2024tuis2,Week 2,6431,9,-0.0,10.264,-12.386
2024,2024tuis2,Week 2,7632,9,0.0,18.836,-39.455
2024,2024tuis2,Week 2,7466,9,0.0,11.856,-16.515
2024,2024tuis2,Week 2,7636,9,0.0,11.089,-12.231
2024,2024tuis2,Week 2,9001,9,0.0,7.718,-14.478
2024,2024tuis2,Week 2,9409,9,0.0,9.433,-19.634
2024,2024tuis2,Week 2,8058,9,0.0,9.556,-12.231
2024,2024tuis2,Week 2,9625,9,0.0,9.111,-12.618
2024,2024tuis2,Week 2,8261,9,-0.0,10.586,-20.644
2024,2024tuis2,Week 2,9089,10,0.0,10.195,-16.515
2024,2024tuis2,Week 2,8153,9,0.0,9.634,-14.936
2024,2024tuis2,Week 2,8799,9,0.0,8.969,-17.481
2024,2024tuis2,Week 2,9024,9,0.0,12.868,-16.198
2024,2024tuis2,Week 2,7570,9,0.0,8.698,-11.559
2024,2024tuis2,Week 2,9610,9,0.0,3.359,-4.549
2024,2024tuis2,Week 2,6985,9,0.0,6.257,-8.85
2024,2024tuis2,Week 2,9451,9,0.0,6.925,-12.386
2024,2024tuis2,Week 2,4613,9,0.0,9.777,-15.459
2024,2024tuis2,Week 2,6014,9,0.0,16.773,-39.455
2024,2024tuis2,Week 2,9547,9,-0.0,12.9,-13.2
2024,2024tuis2,Week 2,6941,9,0.0,9.906,-19.634
2024,2024tuis2,Week 2,9479,9,0.0,9.998,-14.18
2024,2024tuis2,Week 2,8169,9,0.0,9.02,-13.71
2024,2024tuis2,Week 2,6459,9,0.0,7.796,-12.618
2024,2024tuis2,Week 2,9174,9,0.0,12.885,-15.664
2024,2024tuis2,Week 2,7551,9,0.0,12.215,-14.18
2024,2024tuis2,Week 2,7576,9,0.0,11.026,-14.936
2024,2024tuis2,Week 2,8079,9,-0.0,5.061,-7.841
2024,2024tuis2,Week 2,9020,9,0.0,9.584,-20.644
2024,2024tuis2,Week 2,9132,10,0.0,11.122,-15.712
2024,2024tuis2,Week 2,9159,9,0.0,7.231,-14.478
2024,2024tuis2,Week 2,8056,9,0.0,12.509,-15.712
2024,2024tuis2,Week 2,8806,9,0.0,9.747,-16.379
2024,2024tuis2,Week 2,8054,9,0.0,13.03,-15.459
2024,2024tuis2,Week 2,8127,9,0.0,6.991,-10.337
2024,2024tuis2,Week 2,8795,9,-0.0,11.731,-14.478
2024,2024tuis2,Week 2,9029,9,0.0,8.346,-14.024
2024,2024ctwat,Week 2,7869,12,-0.0,7.291,-16.24
2024,2024ctwat,Week 2,4572,12,-0.0,9.639,-12.699
2024,2024ctwat,Week 2,3461,12,-0.0,12.822,-26.917
2024,2024ctwat,Week 2,999,12,-0.0,13.245,-21.036
2024,2024ctwat,Week 2,5746,12,-0.0,9.567,-21.036
2024,2024ctwat,Week 2,195,12,-0.0,10.429,-21.036
2024,2024ctwat,Week 2,230,12,-0.0,11.516,-26.917
2024,2024ctwat,Week 2,3146,12,-0.0,12.281,-22.673
2024,2024ctwat,Week 2,9710,12,-0.0,11.342,-17.184
2024,2024ctwat,Week 2,3654,12,-0.0,11.154,-14.941
2024,2024ctwat,Week 2,7694,12,0.0,11.576,-28.063
2024,2024ctwat,Week 2,6723,12,0.0,6.025,-11.234
2024,2024ctwat,Week 2,558,12,-0.0,10.27,-13.704
2024,2024ctwat,Week 2,8889,12,0.0,10.752,-28.063
2024,2024ctwat,Week 2,3634,12,-0.0,10.223,-16.24
2024,2024ctwat,Week 2,228,12,-0.0,11.943,-22.673
2024,2024ctwat,Week 2,237,12,-0.0,7.857,-9.539
2024,2024ctwat,Week 2,8709,12,-0.0,14.207,-26.917
2024,2024ctwat,Week 2,1991,12,-0.0,10.614,-17.723
2024,2024ctwat,Week 2,176,12,-0.0,11.758,-15.781
2024,2024ctwat,Week 2,178,12,-0.0,11.01,-17.184
2024,2024ctwat,Week 2,3719,12,0.0,10.708,-17.184
2024,2024ctwat,Week 2,1099,12,-0.0,9.514,-22.673
2024,2024ctwat,Week 2,6346,12,-0.0,9.913,-15.73
2024,2024ctwat,Week 2,2064,12,-0.0,10.709,-15.73
2024,2024ctwat,Week 2,5142,12,-0.0,12.694,-24.361
2024,2024ctwat,Week 2,155,12,-0.0,6.053,-11.924
2024,2024ctwat,Week 2,9193,12,-0.0,13.3,-28.063
2024,2024ctwat,Week 2,2168,12,-0.0,9.748,-24.361
2024,2024ctwat,Week 2,716,12,-0.0,9.27,-14.941
2024,2024ctwat,Week 2,839,12,0.0,8.546,-13.445
2024,2024ctwat,Week 2,2067,12,-0.0,10.78,-15.781
2024,2024mabri,Week 2,3623,12,-0.0,10.787,-22.631
2024,2024mabri,Week 2,78,12,-0.0,8.24,-12.19
2024,2024mabri,Week 2,5422,12,-0.0,8.093,-12.991
2024,2024mabri,Week 2,6367,12,-0.0,10.8,-13.388
2024,2024mabri,Week 2,69,12,0.0,9.142,-14.592
2024,2024mabri,Week 2,61,12,0.0,13.892,-18.7
2024,2024mabri,Week 2,2342,12,-0.0,8.18,-15.797
2024,2024mabri,Week 2,5494,12,0.0,11.076,-15.797
2024,2024mabri,Week 2,4048,12,-0.0,14.681,-31.603
2024,2024mabri,Week 2,5962,12,-0.0,9.045,-10.667
2024,2024mabri,Week 2,467,12,0.0,9.744,-13.388
2024,2024mabri,Week 2,1119,12,-0.0,8.509,-13.849
2024,2024mabri,Week 2,9644,12,-0.0,15.118,-16.18
2024,2024mabri,Week 2,9286,12,-0.0,12.353,-22.631
2024,2024mabri,Week 2,1965,12,0.0,11.176,-27.866
2024,2024mabri,Week 2,6731,12,-0.0,9.579,-16.476
2024,2024mabri,Week 2,4169,12,-0.0,8.126,-12.19
2024,2024mabri,Week 2,4909,12,0.0,13.869,-31.603
2024,2024mabri,Week 2,3958,12,0.0,9.63,-16.18
2024,2024mabri,Week 2,2423,12,-0.0,8.574,-10.667
2024,2024mabri,Week 2,2713,12,-0.0,8.6,-16.476
2024,2024mabri,Week 2,246,12,-0.0,12.578,-14.534
2024,2024mabri,Week 2,1153,12,-0.0,8.408,-12.19
2024,2024mabri,Week 2,2877,12,-0.0,7.745,-12.194
2024,2024mabri,Week 2,8567,12,0.0,12.174,-19.649
2024,2024mabri,Week 2,2262,12,-0.0,11.156,-19.649
2024,2024mabri,Week 2,8626,12,-0.0,8.695,-19.649
2024,2024mabri,Week 2,125,12,-0.0,12.397,-31.603
2024,2024mabri,Week 2,5813,12,-0.0,6.941,-12.463
2024,2024mabri,Week 2,88,12,-0.0,13.095,-27.866
2024,2024mabri,Week 2,3566,12,0.0,11.364,-16.476
2024,2024mabri,Week 2,4908,12,-0.0,7.071,-13.849
2024,2024mabri,Week 2,319,12,-0.0,8.405,-18.7
2024,2024mabri,Week 2,5000,12,-0.0,11.19,-22.631
2024,2024mabri,Week 2,2079,12,0.0,12.526,-27.866
2024,2024mabri,Week 2,8046,12,-0.0,7.4,-9.597
2024,2024mibro,Week 2,2620,12,-0.0,11.596,-25.738
2024,2024mibro,Week 2,3096,12,-0.0,9.358,-13.948
2024,2024mibro,Week 2,5436,12,-0.0,8.512,-13.948
2024,2024mibro,Week 2,9744,12,0.0,10.854,-19.445
2024,2024mibro,Week 2,5697,12,0.0,8.87,-15.481
2024,2024mibro,Week 2,9182,12,-0.0,10.169,-25.738
2024,2024mibro,Week 2,5050,12,-0.0,16.869,-25.738
2024,2024mibro,Week 2,8427,12,-0.0,11.47,-21.327
2024,2024mibro,Week 2,9736,12,0.0,10.199,-21.327
2024,2024mibro,Week 2,5263,12,0.0,7.84,-14.296
2024,2024mibro,Week 2,5695,12,0.0,8.886,-19.007
2024,2024mibro,Week 2,815,12,0.0,13.256,-22.112
2024,2024mibro,Week 2,9748,12,-0.0,6.638,-10.655
2024,2024mibro,Week 2,8362,12,0.0,7.716,-10.655
2024,2024mibro,Week 2,1189,12,0.0,10.38,-14.296
2024,2024mibro,Week 2,6618,12,-0.0,9.733,-17.242
2024,2024mibro,Week 2,8124,12,-0.0,10.204,-17.242
2024,2024mibro,Week 2,2851,12,-0.0,16.149,-22.112
2024,2024mibro,Week 2,5619,12,0.0,8.952,-17.77
2024,2024mibro,Week 2,9747,12,0.0,9.971,-17.77
2024,2024mibro,Week 2,9226,12,-0.0,9.348,-17.77
2024,2024mibro,Week 2,5090,12,-0.0,9.422,-18.471
2024,2024mibro,Week 2,8623,12,-0.0,6.112,-12.561
2024,2024mibro,Week 2,7191,12,0.0,9.597,-22.112
2024,2024mibro,Week 2,7174,12,-0.0,8.219,-14.556
2024,2024mibro,Week 2,5067,12,-0.0,8.967,-14.556
2024,2024mibro,Week 2,3604,12,-0.0,9.739,-18.471
2024,2024mibro,Week 2,280,12,0.0,10.121,-19.55
2024,2024mibro,Week 2,6029,12,0.0,10.708,-19.55
2024,2024mibro,Week 2,5567,12,-0.0,15.466,-30.583
2024,2024mibro,Week 2,5498,12,-0.0,7.582,-11.543
2024,2024mibro,Week 2,247,12,-0.0,8.153,-19.007
2024,2024mibro,Week 2,6528,12,-0.0,11.896,-30.583
2024,2024mibro,Week 2,8426,12,-0.0,11.472,-30.583
2024,2024mibro,Week 2,6914,12,-0.0,11.03,-19.445
2024,2024mibro,Week 2,9255,12,-0.0,6.93,-12.596
2024,2024mibro,Week 2,1025,12,0.0,8.461,-19.007
2024,2024mibro,Week 2,5555,12,0.0,7.378,-11.543
2024,2024mibro,Week 2,5053,12,-0.0,8.689,-19.445
2024,2024milac,Week 2,9225,12,0.0,3.801,-6.839
2024,2024milac,Week 2,2137,12,0.0,9.035,-15.87
2024,2024milac,Week 2,3688,12,0.0,9.391,-13.405
2024,2024milac,Week 2,4422,12,-0.0,10.165,-13.201
2024,2024milac,Week 2,3536,12,0.0,9.516,-11.986
2024,2024milac,Week 2,8041,12,0.0,9.298,-16.594
2024,2024milac,Week 2,9650,12,0.0,11.835,-24.783
2024,2024milac,Week 2,5110,12,0.0,11.519,-17.326
2024,2024milac,Week 2,5509,12,0.0,9.967,-14.019
2024,2024milac,Week 2,3603,12,0.0,8.277,-13.201
2024,2024milac,Week 2,5547,12,0.0,14.648,-26.909
2024,2024milac,Week 2,5980,12,0.0,10.386,-15.87
2024,2024milac,Week 2,7808,12,0.0,7.002,-19.36
2024,2024milac,Week 2,5216,12,0.0,10.315,-19.36
2024,2024milac,Week 2,5525,12,0.0,12.563,-26.909
2024,2024milac,Week 2,6121,12,0.0,6.051,-13.405
2024,2024milac,Week 2,7155,12,-0.0,10.213,-17.326
2024,2024milac,Week 2,8517,12,0.0,10.737,-15.87
2024,2024milac,Week 2,1711,12,0.0,6.102,-9.945
2024,2024milac,Week 2,8873,12,0.0,7.485,-11.777
2024,2024milac,Week 2,6087,12,0.0,11.254,-13.405
2024,2024milac,Week 2,6077,12,0.0,8.9,-11.777
2024,2024milac,Week 2,2619,12,0.0,8.161,-16.594
2024,2024milac,Week 2,7855,12,0.0,6.433,-14.189
2024,2024milac,Week 2,7794,12,0.0,6.529,-7.948
2024,2024milac,Week 2,4003,12,0.0,11.187,-26.909
2024,2024milac,Week 2,1918,12,-0.0,12.466,-24.783
2024,2024milac,Week 2,5982,12,0.0,10.09,-14.019
2024,2024milac,Week 2,5247,12,-0.0,8.889,-17.492
2024,2024milac,Week 2,6642,12,0.0,6.337,-8.167
2024,2024milac,Week 2,6033,12,0.0,7.134,-13.187
2024,2024milac,Week 2,3618,12,-0.0,5.8,-11.986
2024,2024milac,Week 2,5505,12,-0.0,8.643,-17.492
2024,2024milac,Week 2,5166,12,0.0,8.006,-12.903
2024,2024milac,Week 2,5086,12,0.0,9.756,-24.783
2024,2024milac,Week 2,3641,12,0.0,13.286,-17.326
2024,2024milac,Week 2,9227,12,0.0,9.257,-9.426
2024,2024milac,Week 2,2246,12,0.0,10.112,-14.189
2024,2024milac,Week 2,9568,12,-0.0,7.527,-11.657
2024,2024ncpem,Week 2,9042,12,0.0,10.069,-12.501
2024,2024ncpem,Week 2,9707,12,0.0,9.133,-11.684
2024,2024ncpem,Week 2,9724,12,0.0,7.664,-9.48
2024,2024ncpem,Week 2,3336,12,0.0,13.415,-26.498
2024,2024ncpem,Week 2,3737,12,0.0,6.019,-11.684
2024,2024ncpem,Week 2,5511,12,0.0,10.425,-24.76
2024,2024ncpem,Week 2,4534,12,0.0,12.294,-17.959
2024,2024ncpem,Week 2,4828,12,0.0,11.777,-12.083
2024,2024ncpem,Week 2,3822,12,0.0,7.464,-12.083
2024,2024ncpem,Week 2,8738,12,0.0,9.204,-16.865
2024,2024ncpem,Week 2,4561,12,0.0,11.747,-17.541
2024,2024ncpem,Week 2,3196,12,0.0,9.948,-14.41
2024,2024ncpem,Week 2,9005,12,0.0,9.366,-14.41
2024,2024ncpem,Week 2,6500,12,0.0,13.514,-24.76
2024,2024ncpem,Week 2,5160,12,0.0,9.351,-13.469
2024,2024ncpem,Week 2,4935,12,0.0,9.915,-24.76
2024,2024ncpem,Week 2,8304,12,0.0,9.273,-12.105
2024,2024ncpem,Week 2,5919,12,0.0,7.348,-14.257
2024,2024ncpem,Week 2,9008,12,0.0,11.467,-26.498
2024,2024ncpem,Week 2,5518,12,0.0,7.191,-13.469
2024,2024ncpem,Week 2,6894,12,0.0,8.394,-11.675
2024,2024ncpem,Week 2,9198,12,0.0,8.388,-16.865
2024,2024ncpem,Week 2,2640,12,0.0,9.952,-13.469
2024,2024ncpem,Week 2,8727,12,0.0,14.821,-26.498
2024,2024ncpem,Week 2,2642,12,0.0,10.804,-17.541
2024,2024ncpem,Week 2,8205,12,0.0,9.361,-17.389
2024,2024ncpem,Week 2,6729,12,0.0,11.138,-17.389
2024,2024ncpem,Week 2,7443,12,0.0,11.612,-23.009
2024,2024ncpem,Week 2,1533,12,0.0,11.323,-23.009
2024,2024ncpem,Week 2,3459,12,0.0,12.349,-23.009
2024,2024njall,Week 2,2180,12,-0.0,5.818,-11.783
2024,2024njall,Week 2,2495,12,-0.0,6.735,-11.783
2024,2024njall,Week 2,2554,12,-0.0,8.885,-11.783
2024,2024njall,Week 2,4653,12,-0.0,8.597,-16.586
2024,2024njall,Week 2,103,12,0.0,11.734,-17.027
2024,2024njall,Week 2,4652,12,-0.0,9.968,-28.542
2024,2024njall,Week 2,1807,12,-0.0,11.73,-28.542
2024,2024njall,Week 2,2577,12,-0.0,5.801,-6.644
2024,2024njall,Week 2,4573,12,-0.0,8.526,-17.461
2024,2024njall,Week 2,5666,12,0.0,8.394,-13.542
2024,2024njall,Week 2,9015,12,-0.0,8.334,-13.542
2024,2024njall,Week 2,2016,12,0.0,12.586,-16.586
2024,2024njall,Week 2,2191,12,-0.0,13.273,-18.067
2024,2024njall,Week 2,3515,12,-0.0,8.392,-18.067
2024,2024njall,Week 2,1626,12,0.0,8.413,-18.067
2024,2024njall,Week 2,8707,12,-0.0,6.109,-10.613
2024,2024njall,Week 2,834,12,-0.0,9.269,-11.449
2024,2024njall,Week 2,25,12,0.0,9.564,-17.027
2024,2024njall,Week 2,8628,12,0.0,8.051,-11.943
2024,2024njall,Week 2,5624,12,-0.0,8.081,-16.009
2024,2024njall,Week 2,6897,12,-0.0,8.809,-15.013
2024,2024njall,Week 2,293,12,0.0,12.601,-28.542
2024,2024njall,Week 2,3340,12,-0.0,10.531,-17.027
2024,2024njall,Week 2,1923,12,-0.0,9.597,-10.457
2024,2024njall,Week 2,9100,12,-0.0,10.174,-17.461
2024,2024njall,Week 2,8588,12,0.0,9.258,-17.461
2024,2024njall,Week 2,555,12,-0.0,8.874,-16.586
2024,2024njtab,Week 2,365,12,0.0,8.286,-17.044
2024,2024njtab,Week 2,1640,12,-0.0,14.429,-15.526
2024,2024njtab,Week 2,6921,12,0.0,9.949,-19.552
2024,2024njtab,Week 2,8721,12,-0.0,10.083,-12.869
2024,2024njtab,Week 2,203,12,-0.0,9.241,-17.162
2024,2024njtab,Week 2,5113,12,0.0,7.488,-9.529
2024,2024njtab,Week 2,316,12,-0.0,7.421,-15.999
2024,2024njtab,Week 2,8630,12,-0.0,6.35,-10.646
2024,2024njtab,Week 2,2722,12,-0.0,8.885,-15.526
2024,2024njtab,Week 2,321,12,-0.0,11.738,-19.552
2024,2024njtab,Week 2,9094,12,-0.0,9.669,-16.514
2024,2024njtab,Week 2,4342,12,-0.0,13.426,-28.609
2024,2024njtab,Week 2,272,12,0.0,16.728,-28.609
2024,2024njtab,Week 2,8706,12,-0.0,9.068,-16.514
2024,2024njtab,Week 2,6860,12,-0.0,9.87,-11.172
2024,2024njtab,Week 2,484,12,0.0,5.599,-11.771
2024,2024njtab,Week 2,2720,12,-0.0,9.49,-17.162
2024,2024njtab,Week 2,8130,12,-0.0,8.75,-15.999
2024,2024njtab,Week 2,1647,12,-0.0,11.643,-17.044
2024,2024njtab,Week 2,5457,12,-0.0,10.738,-16.496
2024,2024njtab,Week 2,1257,12,-0.0,8.0,-16.496
2024,2024njtab,Week 2,204,12,-0.0,12.709,-14.041
2024,2024njtab,Week 2,486,12,-0.0,8.087,-13.342
2024,2024njtab,Week 2,7110,12,0.0,9.503,-17.162
2024,2024njtab,Week 2,714,12,-0.0,9.262,-14.323
2024,2024njtab,Week 2,4575,12,-0.0,7.147,-16.514
2024,2024njtab,Week 2,1712,12,0.0,12.203,-28.609
2024,2024onnew,Week 2,6854,12,-0.0,10.31,-11.899
2024,2024onnew,Week 2,4976,12,-0.0,10.947,-23.687
2024,2024onnew,Week 2,7757,12,-0.0,12.235,-22.042
2024,2024onnew,Week 2,4152,12,-0.0,6.783,-11.169
2024,2024onnew,Week 2,7476,12,-0.0,8.278,-10.775
2024,2024onnew,Week 2,865,12,-0.0,7.81,-13.552
2024,2024onnew,Week 2,6975,12,-0.0,8.552,-11.899
2024,2024onnew,Week 2,9062,12,0.0,8.07,-14.737
2024,2024onnew,Week 2,1305,12,-0.0,7.7,-11.169
2024,2024onnew,Week 2,4343,12,0.0,12.85,-24.677
2024,2024onnew,Week 2,9127,12,0.0,11.563,-24.677
2024,2024onnew,Week 2,1114,12,-0.0,12.978,-24.677
2024,2024onnew,Week 2,4039,12,0.0,11.764,-19.656
2024,2024onnew,Week 2,4476,12,-0.0,11.977,-23.687
2024,2024onnew,Week 2,5024,12,0.0,13.274,-22.79
2024,2024onnew,Week 2,4015,12,-0.0,9.565,-23.687
2024,2024onnew,Week 2,4951,12,0.0,6.519,-9.96
2024,2024onnew,Week 2,4940,12,0.0,8.264,-13.656
2024,2024onnew,Week 2,6978,12,-0.0,14.113,-22.79
2024,2024onnew,Week 2,2386,12,-0.0,12.659,-22.519
2024,2024onnew,Week 2,2056,12,-0.0,8.074,-12.818
2024,2024onnew,Week 2,8349,12,-0.0,9.974,-9.312
2024,2024onnew,Week 2,8089,12,-0.0,8.429,-19.656
2024,2024onnew,Week 2,771,12,0.0,7.978,-12.105
2024,2024onnew,Week 2,6987,12,-0.0,10.039,-19.244
2024,2024onnew,Week 2,610,12,0.0,15.021,-22.519
2024,2024onnew,Week 2,9580,12,-0.0,11.148,-19.244
2024,2024onnew,Week 2,7200,12,-0.0,13.696,-22.79
2024,2024onnew,Week 2,8764,12,-0.0,10.77,-10.775
2024,2024onnew,Week 2,2706,12,-0.0,9.025,-14.737
2024,2024onnew,Week 2,6514,12,0.0,12.475,-19.656
2024,2024onnew,Week 2,9098,12,-0.0,10.69,-22.042
2024,2024onnew,Week 2,7480,12,0.0,7.02,-8.229
2024,2024onnew,Week 2,8729,12,-0.0,12.741,-22.042
2024,2024onsca,Week 2,6135,12,-0.0,9.281,-12.814
2024,2024onsca,Week 2,5031,12,-0.0,4.899,-8.263
2024,2024onsca,Week 2,1310,12,-0.0,7.303,-10.51
2024,2024onsca,Week 2,5719,12,-0.0,8.69,-18.267
2024,2024onsca,Week 2,2852,12,-0.0,8.735,-18.267
2024,2024onsca,Week 2,4069,12,-0.0,9.339,-18.267
2024,2024onsca,Week 2,1325,12,-0.0,9.042,-17.012
2024,2024onsca,Week 2,5032,12,-0.0,10.187,-12.374
2024,2024onsca,Week 2,188,12,-0.0,7.633,-14.537
2024,2024onsca,Week 2,6977,12,-0.0,6.732,-10.596
2024,2024onsca,Week 2,9569,12,0.0,7.208,-10.709
2024,2024onsca,Week 2,7712,12,-0.0,8.422,-11.912
2024,2024onsca,Week 2,7659,12,-0.0,7.026,-14.537
2024,2024onsca,Week 2,9263,12,-0.0,7.656,-9.615
2024,2024onsca,Week 2,8574,12,-0.0,7.797,-12.374
2024,2024onsca,Week 2,9659,12,-0.0,7.984,-18.851
2024,2024onsca,Week 2,6141,12,-0.0,9.377,-18.851
2024,2024onsca,Week 2,7558,12,-0.0,9.535,-18.851
2024,2024onsca,Week 2,7902,12,-0.0,7.805,-17.012
2024,2024onsca,Week 2,9562,12,-0.0,6.347,-8.605
2024,2024onsca,Week 2,9621,12,-0.0,8.294,-12.374
2024,2024onsca,Week 2,9262,12,-0.0,7.804,-11.382
2024,2024onsca,Week 2,854,12,-0.0,6.986,-11.382
2024,2024onsca,Week 2,7603,12,-0.0,8.751,-11.912
2024,2024onsca,Week 2,6140,12,-0.0,7.011,-9.424
2024,2024onsca,Week 2,2198,12,-0.0,5.628,-9.105
2024,2024onsca,Week 2,5036,12,-0.0,7.371,-9.722
2024,2024onsca,Week 2,7520,12,-0.0,6.172,-12.814
2024,2024onsca,Week 2,5834,12,-0.0,8.968,-12.814
2024,2024vapor,Week 2,6882,12,0.0,5.502,-8.42
2024,2024vapor,Week 2,1610,12,-0.0,8.589,-15.794
2024,2024vapor,Week 2,2912,12,0.0,12.13,-15.403
2024,2024vapor,Week 2,9003,12,0.0,6.49,-8.52
2024,2024vapor,Week 2,1908,12,0.0,9.221,-15.811
2024,2024vapor,Week 2,2988,12,0.0,6.533,-15.811
2024,2024vapor,Week 2,2363,12,-0.0,7.481,-9.128
2024,2024vapor,Week 2,422,12,-0.0,6.075,-12.291
2024,2024vapor,Week 2,9235,12,0.0,9.464,-21.653
2024,2024vapor,Week 2,2028,12,0.0,6.637,-9.128
2024,2024vapor,Week 2,122,12,0.0,9.027,-15.403
2024,2024vapor,Week 2,623,12,0.0,10.276,-12.237
2024,2024vapor,Week 2,619,12,0.0,10.148,-12.237
2024,2024vapor,Week 2,5549,12,0.0,6.116,-15.403
2024,2024vapor,Week 2,404,12,0.0,7.893,-14.267
2024,2024vapor,Week 2,1793,12,-0.0,12.127,-21.653
2024,2024vapor,Week 2,6189,12,-0.0,9.674,-14.267
2024,2024vapor,Week 2,3359,12,0.0,9.253,-14.106
2024,2024vapor,Week 2,611,12,-0.0,9.509,-15.794
2024,2024vapor,Week 2,346,12,0.0,13.626,-21.653
2024,2024vapor,Week 2,1915,12,-0.0,7.677,-15.794
2024,2024vapor,Week 2,2068,12,0.0,7.789,-9.629
2024,2024vapor,Week 2,2890,12,0.0,8.298,-12.291
2024,2024txpla,Week 2,4641,12,0.0,7.323,-13.148
2024,2024txpla,Week 2,3282,12,-0.0,7.735,-7.609
2024,2024txpla,Week 2,7121,12,-0.0,9.978,-19.727
2024,2024txpla,Week 2,7091,12,0.0,15.968,-23.563
2024,2024txpla,Week 2,8573,12,-0.0,9.885,-23.563
2024,2024txpla,Week 2,1296,12,-0.0,11.146,-23.563
2024,2024txpla,Week 2,5431,12,0.0,11.88,-13.361
2024,2024txpla,Week 2,1745,12,-0.0,13.817,-22.991
2024,2024txpla,Week 2,6526,12,-0.0,13.537,-21.286
2024,2024txpla,Week 2,9533,12,-0.0,8.304,-10.696
2024,2024txpla,Week 2,8732,12,-0.0,9.272,-13.563
2024,2024txpla,Week 2,7119,12,-0.0,7.274,-12.696
2024,2024txpla,Week 2,6901,12,-0.0,6.221,-10.305
2024,2024txpla,Week 2,5572,12,0.0,10.322,-15.055
2024,2024txpla,Week 2,9128,12,-0.0,11.307,-18.966
2024,2024txpla,Week 2,7521,12,-0.0,10.071,-15.055
2024,2024txpla,Week 2,6768,12,-0.0,8.582,-13.361
2024,2024txpla,Week 2,4192,12,-0.0,12.55,-21.286
2024,2024txpla,Week 2,9752,12,0.0,6.755,-13.148
2024,2024txpla,Week 2,9786,12,-0.0,9.727,-18.966
2024,2024txpla,Week 2,5788,12,-0.0,12.354,-22.991
2024,2024txpla,Week 2,9034,12,-0.0,6.539,-10.633
2024,2024txpla,Week 2,5417,12,0.0,12.485,-22.991
2024,2024txpla,Week 2,7503,12,-0.0,9.159,-13.563
2024,2024txpla,Week 2,6171,12,0.0,11.105,-10.857
2024,2024txpla,Week 2,3735,12,-0.0,11.355,-19.727
2024,2024txpla,Week 2,148,12,-0.0,6.121,-12.113
2024,2024txpla,Week 2,9407,12,-0.0,10.546,-18.578
2024,2024txpla,Week 2,2848,12,-0.0,12.566,-21.286
2024,2024waahs,Week 2,8051,12,-0.0,12.2,-17.816
2024,2024waahs,Week 2,8896,12,0.0,6.874,-9.574
2024,2024waahs,Week 2,9023,12,0.0,8.867,-13.686
2024,2024waahs,Week 2,4469,12,0.0,11.555,-21.37
2024,2024waahs,Week 2,2929,12,0.0,6.326,-6.361
2024,2024waahs,Week 2,2927,12,-0.0,9.786,-12.104
2024,2024waahs,Week 2,8302,12,0.0,8.47,-11.056
2024,2024waahs,Week 2,5683,12,0.0,13.286,-21.37
2024,2024waahs,Week 2,8032,12,0.0,12.736,-19.081
2024,2024waahs,Week 2,5295,12,0.0,10.573,-19.083
2024,2024waahs,Week 2,4450,12,-0.0,8.163,-19.083
2024,2024waahs,Week 2,3786,12,-0.0,10.28,-19.083
2024,2024waahs,Week 2,1425,12,0.0,11.088,-17.626
2024,2024waahs,Week 2,3588,12,0.0,12.317,-22.428
2024,2024waahs,Week 2,2903,12,0.0,9.063,-16.762
2024,2024waahs,Week 2,1899,12,0.0,13.708,-22.428
2024,2024waahs,Week 2,2907,12,-0.0,9.85,-15.205
2024,2024waahs,Week 2,3219,12,-0.0,9.196,-23.15
2024,2024waahs,Week 2,3663,12,-0.0,13.962,-23.15
2024,2024waahs,Week 2,9446,12,0.0,10.272,-15.653
2024,2024waahs,Week 2,3070,12,0.0,11.015,-20.706
2024,2024waahs,Week 2,1983,12,0.0,11.97,-23.15
2024,2024waahs,Week 2,9442,12,0.0,13.813,-21.37
2024,2024waahs,Week 2,5588,12,0.0,9.934,-20.706
2024,2024waahs,Week 2,8303,12,-0.0,10.498,-17.816
2024,2024waahs,Week 2,2906,12,-0.0,6.753,-9.108
2024,2024waahs,Week 2,2976,12,-0.0,8.147,-11.239
2024,2024waahs,Week 2,4579,12,-0.0,8.577,-12.987
2024,2024waahs,Week 2,3393,12,-0.0,6.149,-7.477
2024,2024waahs,Week 2,1294,12,0.0,12.56,-18.487
2024,2024waahs,Week 2,2928,12,0.0,10.861,-22.428
2024,2024waahs,Week 2,3876,12,0.0,7.916,-9.382
2024,2024waahs,Week 2,488,12,0.0,12.356,-21.144
2024,2024waahs,Week 2,4911,12,0.0,11.671,-17.626
2024,2024waahs,Week 2,2147,12,-0.0,11.53,-19.081
2024,2024flta,Week 3,9711,10,-0.0,12.079,-10.657
2024,2024flta,Week 3,108,10,-0.0,8.865,-13.528
2024,2024flta,Week 3,5472,10,0.0,7.289,-14.455
2024,2024flta,Week 3,233,10,-0.0,8.293,-12.173
2024,2024flta,Week 3,8624,10,0.0,9.772,-19.914
2024,2024flta,Week 3,8841,10,-0.0,6.301,-7.294
