year,event,week,team,opr,auto,teleop,endgame,foul,rp,total
2026,2026vache,Week 3,2363,70.277,,,,0.949,1.054,70.277
2026,2026vache,Week 3,526,69.259,,,,0.766,1.372,69.259
2026,2026vache,Week 3,404,67.586,,,,-0.177,1.141,67.586
2026,2026vache,Week 3,620,65.726,,,,1.344,0.979,65.726
2026,2026vache,Week 3,1895,63.011,,,,1.756,1.348,63.011
2026,2026vache,Week 3,2890,62.989,,,,0.367,1.374,62.989
2026,2026vache,Week 3,11415,58.746,,,,-1.386,0.922,58.746
2026,2026vache,Week 3,1599,54.158,,,,1.547,0.95,54.158
2026,2026vache,Week 3,2068,45.85,,,,1.541,1.273,45.85
2026,2026vache,Week 3,539,43.523,,,,1.021,0.577,43.523
2026,2026vache,Week 3,8230,41.13,,,,0.165,0.84,41.13
2026,2026vache,Week 3,11425,37.334,,,,4.369,0.644,37.334
2026,2026vache,Week 3,9003,36.37,,,,3.8,0.269,36.37
2026,2026vache,Week 3,611,20.754,,,,-0.995,-0.013,20.754
2026,2026vache,Week 3,612,16.841,,,,-0.8,-0.256,16.841
2026,2026vache,Week 3,9403,16.774,,,,0.069,-0.046,16.774
2026,2026vache,Week 3,11252,14.564,,,,-1.662,0.36,14.564
2026,2026vache,Week 3,1793,11.068,,,,-0.058,-0.066,11.068
2026,2026vache,Week 3,2998,9.993,,,,1.18,-0.735,9.993
2026,2026vache,Week 3,9214,5.806,,,,0.41,-0.376,5.806
2026,2026vache,Week 3,6326,3.104,,,,2.09,-0.301,3.104
2026,2026vache,Week 3,3359,2.267,,,,-0.404,0.039,2.267
2026,2026vache,Week 3,4286,-3.434,,,,2.562,-0.485,-3.434
2026,2026wiapp,Week 3,1306,222.775,,,,0.206,3.141,222.775
2026,2026wiapp,Week 3,2194,112.949,,,,3.782,1.722,112.949
2026,2026wiapp,Week 3,1259,112.4,,,,1.716,1.375,112.4
2026,2026wiapp,Week 3,3197,96.982,,,,-0.027,2.126,96.982
2026,2026wiapp,Week 3,1792,85.964,,,,1.494,1.429,85.964
2026,2026wiapp,Week 3,5826,80.169,,,,4.673,2.228,80.169
2026,2026wiapp,Week 3,6421,79.81,,,,2.38,1.588,79.81
2026,2026wiapp,Week 3,10264,68.132,,,,3.653,1.856,68.132
2026,2026wiapp,Week 3,6223,65.169,,,,5.895,1.633,65.169
2026,2026wiapp,Week 3,93,58.761,,,,-1.042,1.401,58.761
2026,2026wiapp,Week 3,171,50.361,,,,1.604,0.966,50.361
2026,2026wiapp,Week 3,8744,46.71,,,,-0.011,1.203,46.71
2026,2026wiapp,Week 3,5148,41.9,,,,0.834,0.461,41.9
2026,2026wiapp,Week 3,706,40.797,,,,1.54,1.126,40.797
2026,2026wiapp,Week 3,10553,34.18,,,,4.338,0.258,34.18
2026,2026wiapp,Week 3,6318,33.869,,,,-0.473,0.979,33.869
2026,2026wiapp,Week 3,1091,33.091,,,,2.102,0.736,33.091
2026,2026wiapp,Week 3,10909,29.117,,,,0.213,0.435,29.117
2026,2026wiapp,Week 3,2830,28.422,,,,-0.754,0.616,28.422
2026,2026wiapp,Week 3,8803,26.825,,,,-0.963,0.495,26.825
2026,2026wiapp,Week 3,5903,26.551,,,,-0.456,-0.254,26.551
2026,2026wiapp,Week 3,9760,26.194,,,,-1.146,0.363,26.194
2026,2026wiapp,Week 3,3381,22.777,,,,2.005,-0.102,22.777
2026,2026wiapp,Week 3,10287,19.394,,,,4.126,0.042,19.394
2026,2026wiapp,Week 3,7103,18.841,,,,0.253,0.381,18.841
2026,2026wiapp,Week 3,5019,18.125,,,,0.607,0.151,18.125
2026,2026wiapp,Week 3,6732,16.22,,,,1.348,-0.396,16.22
2026,2026wiapp,Week 3,4054,13.483,,,,-0.552,0.174,13.483
2026,2026wiapp,Week 3,11258,13.398,,,,-1.35,-0.05,13.398
2026,2026wiapp,Week 3,9425,12.589,,,,-0.094,-0.275,12.589
2026,2026wiapp,Week 3,8700,11.629,,,,1.799,-0.657,11.629
2026,2026wiapp,Week 3,6643,10.63,,,,0.111,0.615,10.63
2026,2026wiapp,Week 3,1716,7.205,,,,2.805,-0.626,7.205
2026,2026wiapp,Week 3,11139,6.735,,,,3.459,0.087,6.735
2026,2026wiapp,Week 3,5096,4.896,,,,0.581,-0.186,4.896
2026,2026wiapp,Week 3,8802,2.585,,,,0.278,0.104,2.585
2026,2026wiapp,Week 3,2826,-5.906,,,,-0.671,0.267,-5.906
2026,2026wiapp,Week 3,9578,-10.312,,,,1.155,-0.16,-10.312
2026,2026calas,Week 3,3476,268.701,,,,7.79,3.017,268.701
2026,2026calas,Week 3,9408,193.22,,,,9.715,2.933,193.22
2026,2026calas,Week 3,687,135.594,,,,-2.075,2.159,135.594
2026,2026calas,Week 3,4201,103.685,,,,2.578,2.857,103.685
2026,2026calas,Week 3,2584,87.326,,,,0.606,0.684,87.326
2026,2026calas,Week 3,4322,81.096,,,,1.671,2.146,81.096
2026,2026calas,Week 3,4123,80.134,,,,3.182,2.099,80.134
2026,2026calas,Week 3,294,74.814,,,,-1.11,1.211,74.814
2026,2026calas,Week 3,4,71.621,,,,-1.577,0.974,71.621
2026,2026calas,Week 3,5137,71.242,,,,12.327,1.214,71.242
2026,2026calas,Week 3,2710,67.352,,,,1.818,1.08,67.352
2026,2026calas,Week 3,3408,42.579,,,,-1.296,0.585,42.579
2026,2026calas,Week 3,5089,42.572,,,,-1.669,-0.045,42.572
2026,2026calas,Week 3,7230,41.288,,,,0.438,1.031,41.288
2026,2026calas,Week 3,1159,38.03,,,,4.172,0.351,38.03
2026,2026calas,Week 3,3759,34.981,,,,0.155,0.507,34.981
2026,2026calas,Week 3,980,33.549,,,,2.954,0.335,33.549
2026,2026calas,Week 3,1836,33.265,,,,-0.486,1.123,33.265
2026,2026calas,Week 3,1197,32.962,,,,0.57,0.32,32.962
2026,2026calas,Week 3,6220,29.521,,,,5.665,0.63,29.521
2026,2026calas,Week 3,6072,28.278,,,,4.598,0.788,28.278
2026,2026calas,Week 3,4470,27.893,,,,1.236,-0.312,27.893
2026,2026calas,Week 3,4415,27.59,,,,5.059,0.387,27.59
2026,2026calas,Week 3,5124,26.875,,,,6.731,0.305,26.875
2026,2026calas,Week 3,1759,26.793,,,,-2.216,0.599,26.793
2026,2026calas,Week 3,7042,26.642,,,,-0.827,0.005,26.642
2026,2026calas,Week 3,1661,26.074,,,,-0.258,0.664,26.074
2026,2026calas,Week 3,4501,23.786,,,,1.636,0.503,23.786
2026,2026calas,Week 3,9696,21.077,,,,-1.69,-0.224,21.077
2026,2026calas,Week 3,597,20.861,,,,-2.769,0.295,20.861
2026,2026calas,Week 3,4999,20.402,,,,2.52,0.908,20.402
2026,2026calas,Week 3,5835,17.611,,,,-0.323,0.112,17.611
2026,2026calas,Week 3,4964,15.711,,,,1.615,0.432,15.711
2026,2026calas,Week 3,6000,6.347,,,,1.376,0.05,6.347
2026,2026calas,Week 3,867,5.377,,,,-3.896,-0.411,5.377
2026,2026calas,Week 3,5669,4.889,,,,2.388,-0.317,4.889
2026,2026calas,Week 3,5857,1.867,,,,0.556,0.127,1.867
2026,2026calas,Week 3,11096,0.846,,,,-0.338,0.288,0.846
2026,2026calas,Week 3,6904,0.444,,,,-1.145,-0.554,0.444
2026,2026calas,Week 3,1515,-0.586,,,,-0.873,-0.248,-0.586
2026,2026calas,Week 3,8898,-10.765,,,,-1.43,-0.678,-10.765
2026,2026calas,Week 3,9505,-14.815,,,,0.346,0.072,-14.815
2026,2026casac,Week 3,1678,411.328,,,,-0.668,3.391,411.328
2026,2026casac,Week 3,5940,241.043,,,,7.545,2.022,241.043
2026,2026casac,Week 3,670,137.534,,,,4.522,2.394,137.534
2026,2026casac,Week 3,3257,127.137,,,,5.65,2.014,127.137
2026,2026casac,Week 3,846,123.15,,,,0.437,1.675,123.15
2026,2026casac,Week 3,2135,107.007,,,,6.646,0.95,107.007
2026,2026casac,Week 3,4698,103.664,,,,1.266,1.002,103.664
2026,2026casac,Week 3,1857,87.218,,,,9.908,1.041,87.218
2026,2026casac,Week 3,5458,72.84,,,,-2.142,0.944,72.84
2026,2026casac,Week 3,2073,68.815,,,,0.586,0.151,68.815
2026,2026casac,Week 3,9400,64.378,,,,5.642,1.494,64.378
2026,2026casac,Week 3,3598,61.833,,,,0.685,1.535,61.833
2026,2026casac,Week 3,1072,60.903,,,,2.905,1.295,60.903
2026,2026casac,Week 3,7137,51.953,,,,5.783,1.21,51.953
2026,2026casac,Week 3,6662,48.256,,,,-1.338,0.464,48.256
2026,2026casac,Week 3,2204,47.638,,,,3.775,0.261,47.638
2026,2026casac,Week 3,751,40.337,,,,1.015,0.523,40.337
2026,2026casac,Week 3,1138,38.423,,,,7.47,0.924,38.423
2026,2026casac,Week 3,199,37.939,,,,-3.777,0.864,37.939
2026,2026casac,Week 3,3189,37.132,,,,7.278,0.759,37.132
2026,2026casac,Week 3,9111,34.0,,,,1.806,0.981,34.0
2026,2026casac,Week 3,11274,33.87,,,,3.177,0.617,33.87
2026,2026casac,Week 3,5274,32.144,,,,0.793,0.457,32.144
2026,2026casac,Week 3,2141,26.405,,,,-2.583,0.364,26.405
2026,2026casac,Week 3,11296,26.293,,,,-2.856,0.528,26.293
2026,2026casac,Week 3,5728,26.208,,,,0.26,-0.829,26.208
2026,2026casac,Week 3,701,19.464,,,,11.798,0.185,19.464
2026,2026casac,Week 3,9125,18.162,,,,4.34,0.849,18.162
2026,2026casac,Week 3,9038,17.758,,,,4.518,0.22,17.758
2026,2026casac,Week 3,1280,12.47,,,,2.754,0.549,12.47
2026,2026casac,Week 3,10212,10.626,,,,3.331,-0.32,10.626
2026,2026casac,Week 3,6981,8.433,,,,-1.176,0.17,8.433
2026,2026casac,Week 3,2288,4.975,,,,3.443,-0.203,4.975
2026,2026casac,Week 3,6884,4.576,,,,0.597,-0.501,4.576
2026,2026casac,Week 3,4135,3.157,,,,-0.684,0.711,3.157
2026,2026casac,Week 3,6619,-1.207,,,,5.738,-0.355,-1.207
2026,2026casac,Week 3,5430,-1.634,,,,-2.244,-0.558,-1.634
2026,2026casac,Week 3,3482,-4.976,,,,0.048,0.052,-4.976
2026,2026casnd,Week 3,3128,283.878,,,,8.81,2.996,283.878
2026,2026casnd,Week 3,9452,143.172,,,,5.959,2.705,143.172
2026,2026casnd,Week 3,6995,135.009,,,,3.089,1.884,135.009
2026,2026casnd,Week 3,2102,122.071,,,,2.346,1.135,122.071
2026,2026casnd,Week 3,3647,108.31,,,,2.422,2.379,108.31
2026,2026casnd,Week 3,2485,94.504,,,,0.844,1.126,94.504
2026,2026casnd,Week 3,8119,85.711,,,,-3.104,1.405,85.711
2026,2026casnd,Week 3,5474,67.198,,,,7.394,0.878,67.198
2026,2026casnd,Week 3,2984,55.773,,,,7.036,1.212,55.773
2026,2026casnd,Week 3,812,55.76,,,,-0.252,1.271,55.76
2026,2026casnd,Week 3,4738,51.315,,,,3.249,0.845,51.315
2026,2026casnd,Week 3,4419,50.623,,,,-3.116,1.118,50.623
2026,2026casnd,Week 3,5025,46.376,,,,-1.644,0.346,46.376
2026,2026casnd,Week 3,2543,39.901,,,,-1.938,0.931,39.901
2026,2026casnd,Week 3,10586,31.382,,,,2.581,0.44,31.382
2026,2026casnd,Week 3,4160,30.605,,,,0.066,0.758,30.605
2026,2026casnd,Week 3,6515,25.042,,,,1.101,0.793,25.042
2026,2026casnd,Week 3,5514,24.882,,,,1.232,0.979,24.882
2026,2026casnd,Week 3,11459,24.258,,,,8.716,0.705,24.258
2026,2026casnd,Week 3,10392,19.967,,,,0.87,1.142,19.967
2026,2026casnd,Week 3,10625,19.938,,,,2.387,0.708,19.938
2026,2026casnd,Week 3,8891,19.648,,,,-2.429,0.105,19.648
2026,2026casnd,Week 3,9730,18.02,,,,-0.15,0.496,18.02
2026,2026casnd,Week 3,3965,17.003,,,,-3.641,0.605,17.003
2026,2026casnd,Week 3,1972,16.927,,,,2.334,-0.178,16.927
2026,2026casnd,Week 3,1622,14.863,,,,-0.23,0.309,14.863
2026,2026casnd,Week 3,2658,9.182,,,,-0.634,0.373,9.182
2026,2026casnd,Week 3,6695,8.951,,,,-1.05,-0.261,8.951
2026,2026casnd,Week 3,3341,8.944,,,,1.643,0.576,8.944
2026,2026casnd,Week 3,8870,7.956,,,,1.652,0.643,7.956
2026,2026casnd,Week 3,9615,7.418,,,,0.778,-0.189,7.418
2026,2026casnd,Week 3,4919,7.355,,,,-2.214,0.153,7.355
2026,2026casnd,Week 3,2827,6.195,,,,-1.071,-0.009,6.195
2026,2026casnd,Week 3,6885,5.645,,,,-1.172,0.2,5.645
2026,2026casnd,Week 3,8006,1.854,,,,3.983,0.128,1.854
2026,2026casnd,Week 3,3704,0.432,,,,6.266,-0.526,0.432
2026,2026casnd,Week 3,4984,0.13,,,,-3.621,-0.264,0.13
2026,2026casnd,Week 3,9573,-2.244,,,,-2.16,-0.637,-2.244
2026,2026casnd,Week 3,3749,-3.497,,,,0.366,0.317,-3.497
2026,2026casnd,Week 3,2839,-7.292,,,,-1.697,-0.598,-7.292
2026,2026wasam,Week 3,948,147.753,,,,4.806,1.545,147.753
2026,2026wasam,Week 3,2046,147.525,,,,2.412,2.534,147.525
2026,2026wasam,Week 3,2412,132.632,,,,4.301,1.527,132.632
2026,2026wasam,Week 3,5937,117.979,,,,4.625,1.102,117.979
2026,2026wasam,Week 3,2522,117.584,,,,3.55,1.94,117.584
2026,2026wasam,Week 3,492,95.008,,,,-1.451,1.975,95.008
2026,2026wasam,Week 3,2928,88.507,,,,-0.229,0.652,88.507
2026,2026wasam,Week 3,9036,85.004,,,,10.085,1.168,85.004
2026,2026wasam,Week 3,1318,84.04,,,,5.936,1.165,84.04
2026,2026wasam,Week 3,4911,83.214,,,,3.879,0.775,83.214
2026,2026wasam,Week 3,4469,77.49,,,,3.375,1.584,77.49
2026,2026wasam,Week 3,7461,77.21,,,,5.163,1.185,77.21
2026,2026wasam,Week 3,8248,76.58,,,,3.024,1.511,76.58
2026,2026wasam,Week 3,9317,68.734,,,,12.267,1.679,68.734
2026,2026wasam,Week 3,3681,68.068,,,,-0.151,0.713,68.068
2026,2026wasam,Week 3,8032,65.582,,,,-2.367,0.582,65.582
2026,2026wasam,Week 3,4180,51.684,,,,-1.227,0.112,51.684
2026,2026wasam,Week 3,488,49.939,,,,-1.955,0.205,49.939
2026,2026wasam,Week 3,5588,49.165,,,,-1.45,0.015,49.165
2026,2026wasam,Week 3,2903,40.672,,,,5.721,0.668,40.672
2026,2026wasam,Week 3,1899,34.608,,,,1.523,0.194,34.608
2026,2026wasam,Week 3,3268,28.947,,,,0.523,0.65,28.947
2026,2026wasam,Week 3,2976,28.071,,,,-1.656,0.234,28.071
2026,2026wasam,Week 3,1983,17.982,,,,2.459,-0.018,17.982
2026,2026wasam,Week 3,9442,12.869,,,,-2.092,-0.778,12.869
2026,2026wasam,Week 3,6350,8.354,,,,2.699,-0.462,8.354
2026,2026wasam,Week 3,1294,8.244,,,,1.922,0.296,8.244
2026,2026wasam,Week 3,949,7.094,,,,3.722,-0.283,7.094
2026,2026wasam,Week 3,3826,-8.04,,,,4.754,0.446,-8.04
2026,2026tuhc,Week 4,2905,259.246,,,,1.14,2.671,259.246
2026,2026tuhc,Week 4,6429,148.267,,,,2.972,1.665,148.267
2026,2026tuhc,Week 4,7840,131.879,,,,-2.243,2.214,131.879
2026,2026tuhc,Week 4,11216,118.128,,,,1.753,1.244,118.128
2026,2026tuhc,Week 4,8595,109.012,,,,3.012,2.167,109.012
2026,2026tuhc,Week 4,7444,105.157,,,,1.933,1.742,105.157
2026,2026tuhc,Week 4,6985,81.696,,,,-1.585,1.67,81.696
2026,2026tuhc,Week 4,8806,78.761,,,,4.672,0.829,78.761
2026,2026tuhc,Week 4,9232,73.996,,,,3.654,1.224,73.996
2026,2026tuhc,Week 4,8151,70.225,,,,4.351,1.385,70.225
2026,2026tuhc,Week 4,6014,68.894,,,,0.654,0.444,68.894
2026,2026tuhc,Week 4,9025,61.518,,,,0.225,0.492,61.518
2026,2026tuhc,Week 4,11442,53.276,,,,4.509,1.166,53.276
2026,2026tuhc,Week 4,9089,51.274,,,,-2.395,0.751,51.274
2026,2026tuhc,Week 4,6228,50.373,,,,-0.155,1.114,50.373
2026,2026tuhc,Week 4,8182,49.336,,,,-0.608,0.214,49.336
2026,2026tuhc,Week 4,10689,41.784,,,,1.29,0.361,41.784
2026,2026tuhc,Week 4,11453,38.623,,,,1.218,0.788,38.623
2026,2026tuhc,Week 4,11335,36.26,,,,-0.127,1.389,36.26
2026,2026tuhc,Week 4,10236,28.688,,,,-0.827,1.238,28.688
2026,2026tuhc,Week 4,9247,26.156,,,,-3.391,1.24,26.156
2026,2026tuhc,Week 4,11388,24.574,,,,10.681,0.742,24.574
2026,2026tuhc,Week 4,8859,22.328,,,,6.053,0.089,22.328
2026,2026tuhc,Week 4,7050,22.123,,,,-1.955,1.515,22.123
2026,2026tuhc,Week 4,10203,21.343,,,,0.135,0.207,21.343
2026,2026tuhc,Week 4,10202,20.69,,,,-1.709,0.176,20.69
2026,2026tuhc,Week 4,9497,20.088,,,,2.356,0.978,20.088
2026,2026tuhc,Week 4,9020,17.178,,,,-2.608,0.898,17.178
2026,2026tuhc,Week 4,11010,16.683,,,,7.573,0.064,16.683
2026,2026tuhc,Week 4,9555,11.818,,,,0.308,-0.633,11.818
2026,2026tuhc,Week 4,8308,11.305,,,,9.02,0.387,11.305
2026,2026tuhc,Week 4,9231,10.741,,,,1.645,1.168,10.741
2026,2026tuhc,Week 4,10521,8.402,,,,3.037,-0.186,8.402
2026,2026tuhc,Week 4,10383,4.931,,,,0.407,-0.33,4.931
2026,2026tuhc,Week 4,8759,0.601,,,,-0.672,-0.318,0.601
2026,2026tuhc,Week 4,11371,-0.783,,,,-3.349,0.605,-0.783
2026,2026tuhc,Week 4,10549,-1.494,,,,-1.117,-0.002,-1.494
2026,2026tuhc,Week 4,10598,-2.451,,,,6.386,0.69,-2.451
2026,2026tuhc,Week 4,10243,-4.844,,,,1.495,-0.516,-4.844
2026,2026tuhc,Week 4,10251,-6.859,,,,1.942,-0.373,-6.859
2026,2026tuhc,Week 4,9591,-10.074,,,,1.762,-0.626,-10.074
2026,2026tuhc,Week 4,11392,-15.91,,,,4.629,-0.017,-15.91
2026,2026tuhc,Week 4,10445,-29.747,,,,-1.131,-1.609,-29.747
2026,2026iacf,Week 4,2847,227.978,,,,1.062,3.176,227.978
2026,2026iacf,Week 4,4646,186.687,,,,5.702,2.731,186.687
2026,2026iacf,Week 4,5809,186.195,,,,13.72,2.102,186.195
2026,2026iacf,Week 4,4728,184.292,,,,-2.279,1.928,184.292
2026,2026iacf,Week 4,167,175.062,,,,-1.759,2.213,175.062
2026,2026iacf,Week 4,3928,156.095,,,,0.089,1.566,156.095
2026,2026iacf,Week 4,1108,137.963,,,,-3.72,0.989,137.963
2026,2026iacf,Week 4,7257,130.669,,,,5.093,0.945,130.669
2026,2026iacf,Week 4,6147,120.409,,,,2.908,1.996,120.409
2026,2026iacf,Week 4,6419,116.051,,,,0.913,1.625,116.051
2026,2026iacf,Week 4,7848,105.124,,,,6.284,0.877,105.124
2026,2026iacf,Week 4,2654,100.402,,,,0.607,1.471,100.402
2026,2026iacf,Week 4,967,89.587,,,,0.809,1.234,89.587
2026,2026iacf,Week 4,59,73.511,,,,6.895,1.651,73.511
2026,2026iacf,Week 4,3267,66.189,,,,3.897,1.564,66.189
2026,2026iacf,Week 4,3055,44.956,,,,5.385,0.49,44.956
2026,2026iacf,Week 4,9092,43.646,,,,13.377,0.466,43.646
2026,2026iacf,Week 4,5442,41.987,,,,-2.513,0.311,41.987
2026,2026iacf,Week 4,8737,41.547,,,,12.59,0.662,41.547
2026,2026iacf,Week 4,1997,40.303,,,,-2.219,0.241,40.303
2026,2026iacf,Week 4,6455,39.585,,,,-1.029,-0.101,39.585
2026,2026iacf,Week 4,5837,38.548,,,,1.811,0.498,38.548
2026,2026iacf,Week 4,7531,38.03,,,,-5.335,0.17,38.03
2026,2026iacf,Week 4,11210,37.693,,,,-5.983,0.367,37.693
2026,2026iacf,Week 4,648,37.319,,,,9.975,0.363,37.319
2026,2026iacf,Week 4,5557,35.646,,,,4.554,0.965,35.646
2026,2026iacf,Week 4,5141,34.773,,,,-3.902,0.621,34.773
2026,2026iacf,Week 4,8822,34.577,,,,0.884,-0.083,34.577
2026,2026iacf,Week 4,9570,33.025,,,,4.534,0.772,33.025
2026,2026iacf,Week 4,11312,30.028,,,,3.891,1.094,30.028
2026,2026iacf,Week 4,5041,29.586,,,,1.174,0.343,29.586
2026,2026iacf,Week 4,525,28.715,,,,-1.431,0.043,28.715
2026,2026iacf,Week 4,4260,27.338,,,,0.165,-0.158,27.338
2026,2026iacf,Week 4,3723,27.049,,,,-1.071,1.371,27.049
2026,2026iacf,Week 4,5275,24.91,,,,2.811,-0.026,24.91
2026,2026iacf,Week 4,11241,22.801,,,,4.884,-0.257,22.801
2026,2026iacf,Week 4,11219,19.911,,,,4.261,0.751,19.911
2026,2026iacf,Week 4,6805,19.219,,,,-0.691,0.695,19.219
2026,2026iacf,Week 4,8770,15.774,,,,-0.586,0.144,15.774
2026,2026iacf,Week 4,5914,14.85,,,,10.443,1.204,14.85
2026,2026iacf,Week 4,9543,14.339,,,,-1.715,0.068,14.339
2026,2026iacf,Week 4,3298,12.517,,,,-2.286,0.716,12.517
2026,2026iacf,Week 4,5935,10.764,,,,5.537,0.493,10.764
2026,2026iacf,Week 4,6420,10.757,,,,7.571,0.539,10.757
2026,2026iacf,Week 4,8766,7.586,,,,-5.506,-0.484,7.586
2026,2026iacf,Week 4,9579,4.415,,,,-3.351,-0.228,4.415
2026,2026iacf,Week 4,2227,2.375,,,,2.911,0.088,2.375
2026,2026iacf,Week 4,10476,2.363,,,,6.703,0.357,2.363
2026,2026iacf,Week 4,10439,1.219,,,,5.306,0.927,1.219
2026,2026iacf,Week 4,8821,-1.071,,,,-2.922,-0.706,-1.071
2026,2026iacf,Week 4,7038,-2.763,,,,0.007,-0.59,-2.763
2026,2026iacf,Week 4,9061,-12.259,,,,-0.47,0.013,-12.259
2026,2026iacf,Week 4,5576,-26.235,,,,-7.216,-0.65,-26.235
2026,2026ilch,Week 4,5847,226.997,,,,1.822,2.474,226.997
2026,2026ilch,Week 4,111,192.38,,,,4.345,2.511,192.38
2026,2026ilch,Week 4,5934,132.567,,,,4.101,1.691,132.567
2026,2026ilch,Week 4,10435,112.462,,,,-1.424,1.796,112.462
2026,2026ilch,Week 4,48,104.732,,,,1.528,0.761,104.732
2026,2026ilch,Week 4,2338,97.856,,,,-3.851,1.37,97.856
2026,2026ilch,Week 4,8096,85.989,,,,4.134,1.172,85.989
2026,2026ilch,Week 4,8020,81.739,,,,5.888,1.231,81.739
2026,2026ilch,Week 4,2290,80.249,,,,2.938,1.455,80.249
2026,2026ilch,Week 4,3061,74.844,,,,1.541,1.261,74.844
2026,2026ilch,Week 4,112,71.506,,,,-2.141,1.34,71.506
2026,2026ilch,Week 4,8880,68.481,,,,-0.377,1.423,68.481
2026,2026ilch,Week 4,2358,68.479,,,,3.079,1.707,68.479
2026,2026ilch,Week 4,1781,62.824,,,,3.455,1.238,62.824
2026,2026ilch,Week 4,4787,53.105,,,,0.71,-0.194,53.105
2026,2026ilch,Week 4,2704,50.697,,,,2.498,0.805,50.697
2026,2026ilch,Week 4,3472,49.506,,,,-1.669,0.544,49.506
2026,2026ilch,Week 4,4296,44.421,,,,1.578,1.017,44.421
2026,2026ilch,Week 4,3067,37.65,,,,5.443,-0.393,37.65
2026,2026ilch,Week 4,5822,37.157,,,,8.282,0.831,37.157
2026,2026ilch,Week 4,4645,31.02,,,,1.045,0.435,31.02
2026,2026ilch,Week 4,6651,28.703,,,,-0.808,0.54,28.703
2026,2026ilch,Week 4,7201,24.553,,,,4.42,-0.194,24.553
2026,2026ilch,Week 4,8029,22.694,,,,-1.017,0.582,22.694
2026,2026ilch,Week 4,7417,19.221,,,,2.275,0.452,19.221
2026,2026ilch,Week 4,9280,17.916,,,,1.565,0.642,17.916
2026,2026ilch,Week 4,3734,16.746,,,,2.944,0.348,16.746
2026,2026ilch,Week 4,4863,15.536,,,,0.269,0.351,15.536
2026,2026ilch,Week 4,11173,13.589,,,,1.932,0.114,13.589
2026,2026ilch,Week 4,2022,13.206,,,,3.299,0.396,13.206
2026,2026ilch,Week 4,1739,11.293,,,,3.323,-0.567,11.293
2026,2026ilch,Week 4,8122,11.127,,,,0.279,-0.464,11.127
2026,2026ilch,Week 4,4702,10.032,,,,0.784,-0.706,10.032
2026,2026ilch,Week 4,2151,6.581,,,,6.49,0.274,6.581
2026,2026ilch,Week 4,9669,0.416,,,,1.432,-0.358,0.416
2026,2026mnmi,Week 4,2491,181.641,,,,1.536,2.268,181.641
2026,2026mnmi,Week 4,4174,178.258,,,,9.585,2.119,178.258
2026,2026mnmi,Week 4,3297,131.128,,,,-1.366,2.228,131.128
2026,2026mnmi,Week 4,2823,111.455,,,,-0.415,2.264,111.455
2026,2026mnmi,Week 4,4778,110.391,,,,13.136,1.899,110.391
2026,2026mnmi,Week 4,2530,104.725,,,,-0.061,1.847,104.725
2026,2026mnmi,Week 4,2509,91.234,,,,2.428,1.681,91.234
2026,2026mnmi,Week 4,2846,83.357,,,,4.301,1.496,83.357
2026,2026mnmi,Week 4,3082,78.18,,,,-1.578,1.387,78.18
2026,2026mnmi,Week 4,2181,78.064,,,,1.349,1.507,78.064
2026,2026mnmi,Week 4,5690,76.334,,,,1.48,1.595,76.334
2026,2026mnmi,Week 4,2855,75.468,,,,3.053,1.838,75.468
2026,2026mnmi,Week 4,4539,74.818,,,,5.51,0.949,74.818
2026,2026mnmi,Week 4,4215,58.349,,,,-1.063,0.805,58.349
2026,2026mnmi,Week 4,4009,58.043,,,,3.183,1.336,58.043
2026,2026mnmi,Week 4,4663,54.611,,,,7.134,0.836,54.611
2026,2026mnmi,Week 4,8234,54.112,,,,-1.118,0.415,54.112
2026,2026mnmi,Week 4,3926,48.564,,,,-1.398,1.096,48.564
2026,2026mnmi,Week 4,4536,45.847,,,,6.059,0.558,45.847
2026,2026mnmi,Week 4,3880,42.519,,,,-3.252,0.43,42.519
2026,2026mnmi,Week 4,2480,40.745,,,,3.204,1.007,40.745
2026,2026mnmi,Week 4,7068,38.68,,,,-0.747,1.255,38.68
2026,2026mnmi,Week 4,7530,37.254,,,,-1.433,0.238,37.254
2026,2026mnmi,Week 4,8422,30.27,,,,1.404,0.235,30.27
2026,2026mnmi,Week 4,3454,29.227,,,,1.38,0.282,29.227
2026,2026mnmi,Week 4,3038,29.181,,,,-0.336,0.342,29.181
2026,2026mnmi,Week 4,2667,28.066,,,,-0.528,0.62,28.066
2026,2026mnmi,Week 4,2470,27.393,,,,0.873,0.796,27.393
2026,2026mnmi,Week 4,3407,27.21,,,,-3.642,0.239,27.21
2026,2026mnmi,Week 4,2508,26.585,,,,3.954,0.153,26.585
2026,2026mnmi,Week 4,7235,26.27,,,,5.662,-0.246,26.27
2026,2026mnmi,Week 4,4207,25.508,,,,0.287,-0.151,25.508
2026,2026mnmi,Week 4,2177,25.083,,,,8.068,0.517,25.083
2026,2026mnmi,Week 4,3871,23.999,,,,1.639,0.584,23.999
2026,2026mnmi,Week 4,5278,21.325,,,,-0.713,-0.37,21.325
2026,2026mnmi,Week 4,7849,20.925,,,,-1.404,0.505,20.925
2026,2026mnmi,Week 4,2531,16.492,,,,-2.987,-0.007,16.492
2026,2026mnmi,Week 4,7850,14.532,,,,4.775,0.704,14.532
2026,2026mnmi,Week 4,4277,14.26,,,,0.433,-0.446,14.26
2026,2026mnmi,Week 4,4230,12.948,,,,6.25,0.03,12.948
