year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2024,2024ncash,Week 3,7890,3680,6639,6888,435,4795,23,50
2024,2024ncash,Week 3,8727,9789,587,4290,9032,9607,65,33
2024,2024ncash,Week 3,6932,8429,9150,7763,9042,9762,33,51
2024,2024ncash,Week 3,4795,1225,3506,9605,9297,7890,45,19
2024,2024ncash,Week 3,4290,587,9298,5679,6888,900,82,35
2024,2024ncash,Week 3,3680,6932,435,9607,4861,8727,21,41
2024,2024ncash,Week 3,5727,9032,9496,9789,6639,7763,48,49
2024,2024ncash,Week 3,9150,587,9042,9297,9298,4795,38,47
2024,2024ncash,Week 3,8727,8429,3680,900,9605,6932,51,12
2024,2024ncash,Week 3,3506,9496,4861,9762,5679,4290,63,16
2024,2024ncash,Week 3,7890,7763,9607,9789,9032,435,45,33
2024,2024ncash,Week 3,6888,6639,8727,1225,5727,9298,73,23
2024,2024ncash,Week 3,8429,4290,9297,3680,9042,6932,24,35
2024,2024ncash,Week 3,7890,9150,3506,587,9605,4861,42,32
2024,2024ncash,Week 3,1225,6888,9032,900,9496,7763,34,77
2024,2024ncash,Week 3,9607,9762,9789,4795,5679,5727,5,78
2024,2024ncash,Week 3,6639,4290,9042,3506,8727,435,50,72
2024,2024ncash,Week 3,7763,1225,8429,9032,6932,4861,69,52
2024,2024ncash,Week 3,587,7890,5679,9150,9607,900,54,64
2024,2024ncash,Week 3,4795,9789,9605,9298,435,6639,54,27
2024,2024ncash,Week 3,9496,3680,9297,5727,6888,9762,48,84
2024,2024ncash,Week 3,3506,6932,900,9150,4290,1225,42,19
2024,2024ncash,Week 3,4861,4795,8727,435,7763,587,79,82
2024,2024ncash,Week 3,9042,9298,9789,3680,9762,7890,8,43
2024,2024ncash,Week 3,9607,9297,6888,9032,5679,6639,6,43
2024,2024ncash,Week 3,9605,9496,4290,8429,5727,3506,50,33
2024,2024ncash,Week 3,4861,3680,9789,1225,4795,7890,38,65
2024,2024ncash,Week 3,9762,9297,435,900,9298,8727,23,55
2024,2024ncash,Week 3,5727,9150,5679,6639,8429,9605,15,25
2024,2024ncash,Week 3,6932,9607,7763,9496,6888,9042,49,35
2024,2024ncash,Week 3,587,4795,900,9032,3506,3680,86,48
2024,2024ncash,Week 3,6639,4861,9762,4290,8727,7890,20,48
2024,2024ncash,Week 3,6932,9297,1225,9789,9150,6888,5,21
2024,2024ncash,Week 3,435,9042,5679,9496,8429,9032,23,64
2024,2024ncash,Week 3,9298,7763,9605,5727,9607,587,43,28
2024,2024njski,Week 3,1403,222,5310,223,8714,1143,65,32
2024,2024njski,Week 3,433,1257,3515,1089,5438,3637,13,68
2024,2024njski,Week 3,1676,2590,5992,6897,293,4750,108,41
2024,2024njski,Week 3,2191,9116,8513,7587,1923,6860,59,55
2024,2024njski,Week 3,7045,102,1807,7110,5490,8130,71,29
2024,2024njski,Week 3,708,5457,8075,3314,4361,9424,70,48
2024,2024njski,Week 3,433,1676,293,4750,1143,1257,73,25
2024,2024njski,Week 3,3637,3515,223,8513,222,2590,29,93
2024,2024njski,Week 3,102,7110,6860,1923,2191,7045,23,67
2024,2024njski,Week 3,8714,9424,9116,6897,1089,3314,29,83
2024,2024njski,Week 3,1807,708,5490,5992,7587,8075,71,27
2024,2024njski,Week 3,5310,8130,5438,4361,5457,1403,35,36
2024,2024njski,Week 3,8513,1257,1923,1143,3637,6860,61,40
2024,2024njski,Week 3,7045,9424,2590,8714,4750,433,51,9
2024,2024njski,Week 3,6897,223,222,7587,3314,5490,66,43
2024,2024njski,Week 3,1676,1403,2191,293,8075,8130,79,21
2024,2024njski,Week 3,5992,9116,4361,5457,1807,3515,72,43
2024,2024njski,Week 3,5310,7110,1089,5438,708,102,43,32
2024,2024njski,Week 3,5490,6860,8714,223,1923,9424,9,81
2024,2024njski,Week 3,4750,1403,7587,222,1257,7045,35,41
2024,2024njski,Week 3,3314,8130,2191,4361,1143,2590,42,55
2024,2024njski,Week 3,8075,5310,1676,9116,708,3515,52,52
2024,2024njski,Week 3,5457,1089,8513,293,7110,1807,73,82
2024,2024njski,Week 3,5438,6897,433,102,5992,3637,39,38
2024,2024njski,Week 3,1403,8130,8714,6860,2191,223,34,60
2024,2024njski,Week 3,4361,8075,5490,2590,1257,9116,28,50
2024,2024njski,Week 3,5457,1143,1923,708,1089,7045,58,67
2024,2024njski,Week 3,3515,5438,4750,1807,8513,433,32,77
2024,2024njski,Week 3,7110,222,3637,9424,6897,1676,68,46
2024,2024njski,Week 3,5992,3314,293,7587,5310,102,69,24
2024,2024njski,Week 3,2590,6860,5457,1257,8075,8714,43,29
2024,2024njski,Week 3,9116,1143,1089,5438,7045,223,60,54
2024,2024njski,Week 3,433,2191,708,4750,222,1807,44,71
2024,2024njski,Week 3,9424,7587,7110,5992,8130,3515,14,51
2024,2024njski,Week 3,3637,4361,6897,1923,293,1403,53,69
2024,2024njski,Week 3,5310,3314,8513,1676,102,5490,70,42
2024,2024njski,Week 3,8075,7045,4750,222,5438,2191,7,77
2024,2024njski,Week 3,1089,9424,8130,433,5992,6860,13,21
2024,2024njski,Week 3,6897,1923,7110,2590,3515,1403,49,55
2024,2024njski,Week 3,8513,293,223,5310,1807,9116,74,53
2024,2024njski,Week 3,1143,5490,102,3314,3637,5457,17,47
2024,2024njski,Week 3,8714,4361,708,1257,1676,7587,63,50
2024,2024njski,Week 3,1923,4750,1089,8075,2191,7110,80,34
2024,2024njski,Week 3,7045,9116,6897,9424,5310,433,40,10
2024,2024njski,Week 3,222,5457,5992,3637,8513,1403,32,79
2024,2024njski,Week 3,4361,6860,1257,102,223,2590,45,63
2024,2024njski,Week 3,1143,3515,3314,8130,1676,708,45,59
2024,2024njski,Week 3,1807,7587,8714,5490,5438,293,56,51
2024,2024njski,Week 3,1403,5992,7110,9116,433,8075,76,30
2024,2024njski,Week 3,223,5310,4361,2191,5457,6897,79,20
2024,2024njski,Week 3,8130,2590,1923,708,8513,1143,79,52
2024,2024njski,Week 3,5490,4750,3637,293,1089,7587,57,46
2024,2024njski,Week 3,1257,102,9424,3515,8714,222,59,38
2024,2024njski,Week 3,6860,1807,5438,7045,1676,3314,45,90
2024,2024njski,Week 3,223,433,5457,1923,708,5310,48,49
2024,2024njski,Week 3,7587,6897,1143,4750,7110,4361,27,52
2024,2024njski,Week 3,8130,102,9116,2191,3637,1257,31,68
2024,2024njski,Week 3,293,3515,7045,222,6860,3314,31,65
2024,2024njski,Week 3,5490,1403,1089,8513,8714,1676,70,64
2024,2024njski,Week 3,5438,2590,8075,1807,9424,5992,62,69
2024,2024njski,Week 3,708,223,4750,7110,9116,5457,71,43
2024,2024njski,Week 3,102,433,222,2191,4361,7587,62,32
2024,2024njski,Week 3,3515,8513,6897,6860,7045,8130,41,43
2024,2024njski,Week 3,1257,3314,5438,8714,5992,1923,76,45
2024,2024njski,Week 3,1089,1807,1676,2590,5490,5310,83,45
2024,2024njski,Week 3,9424,3637,293,8075,1403,1143,38,50
2024,2024njski,Week 3,7110,7045,8513,8130,433,4361,92,30
2024,2024njski,Week 3,9116,7587,5438,5457,8714,102,66,30
2024,2024njski,Week 3,1676,1923,222,1089,223,5992,69,74
2024,2024njski,Week 3,1143,293,2191,3515,5490,9424,62,16
2024,2024njski,Week 3,3637,2590,708,6860,4750,5310,68,10
2024,2024njski,Week 3,3314,8075,1807,1403,6897,1257,76,70
2024,2024onbar,Week 3,5031,8789,9098,1325,216,4015,26,61
2024,2024onbar,Week 3,7722,4917,7690,9525,2702,9782,42,19
2024,2024onbar,Week 3,5870,5408,7022,4688,288,9580,23,48
2024,2024onbar,Week 3,3683,3560,6859,8081,6864,244,50,21
2024,2024onbar,Week 3,4917,8765,4907,9782,4015,9592,86,16
2024,2024onbar,Week 3,216,7022,7722,7690,8789,5870,32,6
2024,2024onbar,Week 3,4688,3683,9098,5408,244,9580,86,38
2024,2024onbar,Week 3,2702,4907,9592,1325,6859,6864,61,47
2024,2024onbar,Week 3,3560,8081,5031,288,8765,9525,26,46
2024,2024onbar,Week 3,9580,216,7690,9098,9782,244,30,40
2024,2024onbar,Week 3,3683,1325,4907,7022,8789,4688,84,16
2024,2024onbar,Week 3,5408,2702,8081,4015,7722,8765,40,3
2024,2024onbar,Week 3,3560,288,6864,5031,9525,4917,41,30
2024,2024onbar,Week 3,5870,4688,9592,216,6859,9782,33,51
2024,2024onbar,Week 3,1325,7690,5408,4907,8081,9580,45,94
2024,2024onbar,Week 3,2702,3560,8765,8789,3683,4917,20,77
2024,2024onbar,Week 3,9525,7022,244,9098,288,9592,48,55
2024,2024onbar,Week 3,5870,6859,4015,5031,6864,7722,19,17
2024,2024onbar,Week 3,9782,8081,9580,2702,1325,8789,23,77
2024,2024onbar,Week 3,5408,9592,3683,4907,9098,9525,51,66
2024,2024onbar,Week 3,4688,5031,4015,6859,7722,7690,10,23
2024,2024onbar,Week 3,8765,244,288,216,3560,5870,24,41
2024,2024onbar,Week 3,1325,9580,7022,6864,4917,5408,61,30
2024,2024onbar,Week 3,9098,5031,7722,4688,9782,4907,34,50
2024,2024onbar,Week 3,7690,9525,3560,8081,6859,8789,7,51
2024,2024onbar,Week 3,3683,244,216,288,4015,2702,50,56
2024,2024onbar,Week 3,4917,9592,7022,8765,6864,5870,53,26
2024,2024onbar,Week 3,9525,4688,6859,9098,1325,3560,42,70
2024,2024onbar,Week 3,8789,4015,244,4907,7722,288,24,95
2024,2024onbar,Week 3,6864,3683,2702,9782,5408,216,53,33
2024,2024onbar,Week 3,9592,9580,8765,5031,7022,7690,46,22
2024,2024onbar,Week 3,4917,4015,9098,8081,5870,1325,50,75
2024,2024onbar,Week 3,6859,4907,5408,244,7722,3560,60,23
2024,2024onbar,Week 3,9782,8789,5031,3683,7022,8765,15,56
2024,2024onbar,Week 3,7690,5870,288,2702,4917,4688,33,78
2024,2024onbar,Week 3,9580,6864,9525,9592,216,8081,51,48
2024,2024onbar,Week 3,7722,9782,1325,7022,4907,3560,45,61
2024,2024onbar,Week 3,6859,2702,5031,8789,9098,5408,50,36
2024,2024onbar,Week 3,288,4688,6864,9525,8765,216,46,33
2024,2024onbar,Week 3,8081,9580,4917,4015,7690,3683,66,58
2024,2024onbar,Week 3,244,5870,2702,9592,1325,5031,42,64
2024,2024onbar,Week 3,7022,9782,288,8765,9098,6859,38,50
2024,2024onbar,Week 3,3560,216,4917,9580,5408,7722,38,34
2024,2024onbar,Week 3,4015,8081,9525,4907,3683,5870,36,73
2024,2024onbar,Week 3,6864,9592,8789,7690,244,4688,34,31
2024,2024onbar,Week 3,288,5031,216,6859,9580,2702,50,50
2024,2024onbar,Week 3,5870,8765,1325,7722,9525,3683,63,25
2024,2024onbar,Week 3,7022,9098,8081,8789,4688,4907,57,45
2024,2024onbar,Week 3,6864,7690,9782,5408,3560,4015,33,29
2024,2024onbar,Week 3,244,9592,6859,4917,288,1325,45,92
2024,2024onbar,Week 3,7722,9525,8789,9580,5031,3683,10,79
2024,2024onbar,Week 3,4015,4907,6864,3560,2702,7022,56,47
2024,2024onbar,Week 3,8765,5408,4688,244,4917,9782,16,63
2024,2024onbar,Week 3,216,5870,9098,9592,7690,8081,75,37
2024,2024onosh,Week 3,6070,9621,5036,1360,7712,6110,27,45
2024,2024onosh,Week 3,1285,2708,5596,9589,2634,2935,35,68
2024,2024onosh,Week 3,5689,188,9569,5406,8731,8884,15,50
2024,2024onosh,Week 3,3543,1241,2609,6866,7902,2013,89,34
2024,2024onosh,Week 3,5460,2935,7136,2708,781,5036,58,22
2024,2024onosh,Week 3,1285,1360,9589,6110,9621,5596,25,51
2024,2024onosh,Week 3,188,3543,5406,7902,5689,7712,52,47
2024,2024onosh,Week 3,5460,2013,8884,7136,6070,2634,62,30
2024,2024onosh,Week 3,781,8731,1241,9569,2609,6866,44,12
2024,2024onosh,Week 3,188,7712,9589,5036,1285,3543,36,44
2024,2024onosh,Week 3,1360,5406,7136,2708,6110,2935,49,42
2024,2024onosh,Week 3,781,9621,7902,9569,8884,2013,29,38
2024,2024onosh,Week 3,5689,5596,2609,8731,5460,6070,13,62
2024,2024onosh,Week 3,6866,1241,9589,2634,1360,188,47,23
2024,2024onosh,Week 3,3543,6110,7902,5036,9569,5406,33,57
2024,2024onosh,Week 3,7712,2609,2013,2935,5596,781,56,53
2024,2024onosh,Week 3,8884,6866,5689,2708,7136,8731,44,26
2024,2024onosh,Week 3,9621,1241,2634,6070,1285,5460,74,50
2024,2024onosh,Week 3,2609,6110,5406,2013,3543,781,46,34
2024,2024onosh,Week 3,7136,9569,7712,7902,9589,5596,66,5
2024,2024onosh,Week 3,8884,2708,6070,188,5460,9621,34,54
2024,2024onosh,Week 3,5689,2935,1360,1285,8731,6866,61,31
2024,2024onosh,Week 3,2634,5036,3543,1241,5596,7712,21,74
2024,2024onosh,Week 3,2708,5406,5460,6110,9589,9569,76,27
2024,2024onosh,Week 3,6070,188,6866,2609,2935,8884,17,61
2024,2024onosh,Week 3,2634,781,1285,8731,7902,1360,52,27
2024,2024onosh,Week 3,5036,5689,1241,9621,7136,2013,82,43
2024,2024onosh,Week 3,6070,3543,2708,5596,6866,5406,18,47
2024,2024onosh,Week 3,6110,8731,1285,7902,2609,188,26,53
2024,2024onosh,Week 3,8884,9589,5036,781,1360,9569,40,35
2024,2024onosh,Week 3,7712,2935,9621,5689,2013,2634,55,42
2024,2024onosh,Week 3,5460,1241,6110,7136,188,2609,54,37
2024,2024onosh,Week 3,6866,5036,1360,9569,5406,6070,15,37
2024,2024onosh,Week 3,2935,2013,8731,3543,9621,9589,49,23
2024,2024onosh,Week 3,781,7136,5689,1241,7902,2708,44,58
2024,2024onosh,Week 3,5596,2634,5460,7712,8884,1285,54,44
2024,2024onosh,Week 3,5406,6866,2935,9621,2609,5036,60,27
2024,2024onosh,Week 3,2013,1360,2708,1241,188,8731,25,29
2024,2024onosh,Week 3,1285,7712,781,3543,8884,7136,74,30
2024,2024onosh,Week 3,7902,2634,9569,6110,6070,5689,39,22
2024,2024onosh,Week 3,9589,5596,188,5460,6866,9621,27,51
2024,2024onosh,Week 3,8731,5406,7712,1241,1285,7136,47,71
2024,2024onosh,Week 3,8884,781,7902,2935,6070,1360,54,41
2024,2024onosh,Week 3,5596,9569,3543,2609,2634,2708,28,28
2024,2024onosh,Week 3,2013,5036,6110,9589,5689,5460,51,18
2024,2024onosh,Week 3,6866,7136,7902,1360,8884,9621,49,36
2024,2024onosh,Week 3,8731,9569,2634,2935,3543,1241,44,57
2024,2024onosh,Week 3,2609,781,6110,7712,2708,188,37,45
2024,2024onosh,Week 3,2013,9589,6070,5406,5689,1285,15,36
2024,2024onosh,Week 3,5596,7902,8731,5036,5460,3543,33,66
2024,2024onosh,Week 3,188,6110,8884,2634,7712,6866,38,31
2024,2024onosh,Week 3,9621,2708,5689,9589,6070,781,33,34
2024,2024onosh,Week 3,9569,1285,2935,7136,5036,5596,59,35
2024,2024onosh,Week 3,1360,5460,2609,5406,2013,1241,78,60
2024,2024paphi,Week 3,2539,1218,752,9416,6808,2607,55,45
2024,2024paphi,Week 3,8704,2495,5113,5181,5407,1168,29,64
2024,2024paphi,Week 3,1391,2458,204,341,365,9094,25,83
2024,2024paphi,Week 3,5684,8721,4342,816,4637,1811,37,45
2024,2024paphi,Week 3,4373,2234,2095,2539,423,709,24,58
2024,2024paphi,Week 3,365,5113,6808,9094,1391,2607,47,106
2024,2024paphi,Week 3,4637,5407,204,752,1168,2458,31,42
2024,2024paphi,Week 3,5684,4373,5181,4342,709,1218,58,65
2024,2024paphi,Week 3,2095,8704,816,9416,8721,341,18,75
2024,2024paphi,Week 3,2234,423,2607,1811,2495,5407,64,59
2024,2024paphi,Week 3,5113,1218,9094,4637,752,5684,68,60
2024,2024paphi,Week 3,9416,2458,2095,5181,4373,204,19,58
2024,2024paphi,Week 3,6808,1391,1168,2234,1811,4342,84,59
2024,2024paphi,Week 3,2495,365,816,8704,341,2539,44,56
2024,2024paphi,Week 3,709,8721,5181,423,5407,752,74,23
2024,2024paphi,Week 3,4342,204,2095,4637,6808,9094,37,54
2024,2024paphi,Week 3,4373,1391,2495,5684,2234,8704,73,42
2024,2024paphi,Week 3,1168,9416,365,2607,341,423,58,77
2024,2024paphi,Week 3,709,1811,2458,5113,8721,2539,44,59
2024,2024paphi,Week 3,1218,6808,5684,5407,4342,816,54,45
2024,2024paphi,Week 3,752,5181,2234,341,365,2095,37,72
2024,2024paphi,Week 3,8721,2607,4637,2458,8704,423,67,19
2024,2024paphi,Week 3,1391,709,4373,1811,2539,5113,57,72
2024,2024paphi,Week 3,204,816,9094,1218,9416,2495,49,65
2024,2024paphi,Week 3,8704,1168,8721,341,5181,4342,49,89
2024,2024paphi,Week 3,365,2539,4637,709,2607,5684,66,70
2024,2024paphi,Week 3,9094,2495,423,1811,204,9416,76,42
2024,2024paphi,Week 3,816,5113,752,1168,2095,2234,36,48
2024,2024paphi,Week 3,5407,1218,1391,6808,2458,4373,61,46
2024,2024paphi,Week 3,2607,4342,2495,204,423,8721,96,39
2024,2024paphi,Week 3,9416,5684,5113,752,8704,709,62,12
2024,2024paphi,Week 3,1168,1218,341,2095,1811,1391,94,47
2024,2024paphi,Week 3,2458,2234,4637,816,6808,5181,14,70
2024,2024paphi,Week 3,4373,2539,5407,365,9094,8704,62,57
2024,2024paphi,Week 3,1168,341,1811,204,423,1218,101,57
2024,2024paphi,Week 3,4637,709,9416,2234,1391,8721,35,69
2024,2024paphi,Week 3,9094,2539,4342,5181,2458,365,73,74
2024,2024paphi,Week 3,6808,5407,5113,2095,5684,2495,32,81
2024,2024paphi,Week 3,2607,752,1811,4373,816,341,72,45
2024,2024paphi,Week 3,2539,204,2234,1218,8704,4637,54,43
2024,2024paphi,Week 3,5684,9094,5181,709,2095,5407,74,17
2024,2024paphi,Week 3,365,2607,1391,2495,752,6808,77,40
2024,2024paphi,Week 3,5113,4342,2458,423,9416,4373,52,42
2024,2024paphi,Week 3,8721,816,2234,9094,1168,709,36,86
2024,2024paphi,Week 3,5181,2607,8704,1391,5684,204,52,67
2024,2024paphi,Week 3,423,365,1811,752,4342,9416,71,28
2024,2024paphi,Week 3,816,1168,2539,5113,4637,4373,89,28
2024,2024paphi,Week 3,5407,341,2458,2495,2095,1218,67,62
2024,2024paphi,Week 3,8704,1811,6808,8721,9094,752,52,54
2024,2024paphi,Week 3,2539,5181,9416,2607,5113,1168,77,70
2024,2024paphi,Week 3,2495,709,341,4342,4637,1391,71,87
2024,2024paphi,Week 3,6808,2095,423,2458,5684,816,41,43
2024,2024paphi,Week 3,5407,4373,8721,1218,2234,365,34,65
2024,2024paphi,Week 3,1391,752,8704,204,5113,709,30,28
2024,2024paphi,Week 3,4342,4637,1168,2095,9094,2607,45,67
2024,2024paphi,Week 3,1811,5181,1218,8721,4373,365,85,36
2024,2024paphi,Week 3,341,204,6808,2234,9416,5407,69,15
2024,2024paphi,Week 3,423,816,5684,2458,2495,2539,65,68
2024,2024vagle,Week 3,2106,2068,5338,540,3939,6882,71,35
2024,2024vagle,Week 3,2988,1086,4286,5804,2998,346,24,47
2024,2024vagle,Week 3,6194,5724,617,1599,3136,4472,21,60
2024,2024vagle,Week 3,6802,3361,977,1262,9709,2186,28,41
2024,2024vagle,Week 3,2890,5954,1610,4821,1522,404,37,31
2024,2024vagle,Week 3,6882,5804,4286,2106,4472,617,51,40
2024,2024vagle,Week 3,3939,6802,2068,977,5724,1086,50,31
2024,2024vagle,Week 3,4821,5338,540,1610,2988,1522,35,41
2024,2024vagle,Week 3,1262,346,2998,6194,2890,2186,60,37
2024,2024vagle,Week 3,3136,3361,9709,5954,1599,404,53,16
2024,2024vagle,Week 3,617,6882,4821,1610,1086,5804,29,59
2024,2024vagle,Week 3,4286,2106,2186,2890,5724,3939,61,51
2024,2024vagle,Week 3,4472,9709,1599,6194,540,1262,67,29
2024,2024vagle,Week 3,2998,3361,2988,1522,2068,6802,37,37
2024,2024vagle,Week 3,3136,5954,977,404,5338,346,51,42
2024,2024vagle,Week 3,1086,1262,2106,5804,2186,540,82,42
2024,2024vagle,Week 3,5724,6882,2068,9709,4286,2890,36,46
2024,2024vagle,Week 3,1522,404,977,2988,617,3136,33,46
2024,2024vagle,Week 3,346,3939,4472,3361,4821,1610,82,36
2024,2024vagle,Week 3,1599,6194,5338,5954,6802,2998,57,32
2024,2024vagle,Week 3,2106,1522,5804,2988,2890,1262,86,47
2024,2024vagle,Week 3,6882,3136,1086,9709,617,3939,56,54
2024,2024vagle,Week 3,346,4286,5724,5338,404,6802,67,60
2024,2024vagle,Week 3,2186,4472,5954,2068,1610,6194,30,30
2024,2024vagle,Week 3,540,1599,3361,2998,977,4821,42,30
2024,2024vagle,Week 3,6802,2988,2106,1262,3136,3939,61,70
2024,2024vagle,Week 3,2890,5338,1086,404,1610,4286,42,24
2024,2024vagle,Week 3,2186,3361,617,5954,540,9709,31,27
2024,2024vagle,Week 3,2068,6194,4472,5724,4821,5804,31,59
2024,2024vagle,Week 3,977,346,6882,2998,1522,1599,28,28
2024,2024vagle,Week 3,1262,617,404,6802,540,2186,13,26
2024,2024vagle,Week 3,4821,6194,2890,3136,4286,5338,33,58
2024,2024vagle,Week 3,346,1522,5954,9709,977,2068,43,49
2024,2024vagle,Week 3,1599,5804,2988,3361,3939,1086,49,66
2024,2024vagle,Week 3,4472,2998,1610,2106,6882,5724,32,58
2024,2024vagle,Week 3,4286,540,617,1522,6194,9709,4,54
2024,2024vagle,Week 3,1086,1599,4821,2988,2186,346,39,51
2024,2024vagle,Week 3,2068,1262,3361,5338,1610,5724,46,77
2024,2024vagle,Week 3,2998,404,6882,3939,5954,5804,16,38
2024,2024vagle,Week 3,977,4472,6802,3136,2106,2890,51,105
2024,2024vagle,Week 3,2186,1610,1599,1522,4286,3361,39,25
2024,2024vagle,Week 3,3939,404,6194,6882,2988,5338,60,33
2024,2024vagle,Week 3,4821,2068,3136,9709,2106,2998,52,51
2024,2024vagle,Week 3,540,6802,2890,4472,5804,977,40,40
2024,2024vagle,Week 3,5724,1262,5954,617,1086,346,50,59
2024,2024vagle,Week 3,6194,2998,3136,404,2106,3361,44,59
2024,2024vagle,Week 3,977,2186,3939,4286,4821,4472,37,21
2024,2024vagle,Week 3,1610,346,540,2068,1086,5954,63,45
2024,2024vagle,Week 3,5724,9709,2988,5338,5804,1262,44,54
2024,2024vagle,Week 3,6882,2890,1522,1599,617,6802,44,67
2024,2024vagle,Week 3,3939,2998,4286,3361,346,6194,36,63
2024,2024vagle,Week 3,1086,9709,404,540,977,2106,34,53
2024,2024vagle,Week 3,5804,6802,1610,2890,1599,2068,70,51
2024,2024vagle,Week 3,2186,3136,5724,5954,4821,2988,68,31
2024,2024vagle,Week 3,617,5338,1522,4472,6882,1262,46,45
2024,2024vagle,Week 3,1610,3939,2106,4286,977,6194,54,35
2024,2024vagle,Week 3,404,2988,540,346,5724,1599,22,95
2024,2024vagle,Week 3,5804,2890,3136,617,2068,2998,92,25
2024,2024vagle,Week 3,6802,1262,4821,3361,5954,6882,48,42
2024,2024vagle,Week 3,5338,4472,9709,1086,2186,1522,66,36
2024,2024wabon,Week 3,4469,1778,2930,8302,9581,9446,100,28
2024,2024wabon,Week 3,4512,2910,8303,8896,4579,3786,38,13
2024,2024wabon,Week 3,7627,3393,2522,2907,3219,5937,89,36
2024,2024wabon,Week 3,3218,2980,2046,5683,3049,3663,57,55
2024,2024wabon,Week 3,3826,4915,2906,5941,7461,2557,30,85
2024,2024wabon,Week 3,2929,4682,4579,8032,6350,4911,51,18
2024,2024wabon,Week 3,8896,3049,7627,4512,1778,3219,35,91
2024,2024wabon,Week 3,2907,2522,4915,5683,3826,9446,44,51
2024,2024wabon,Week 3,7461,3786,3218,8303,2929,2930,58,52
2024,2024wabon,Week 3,2557,4469,5937,9581,3663,4682,63,75
2024,2024wabon,Week 3,6350,2906,5941,2046,3393,4911,21,49
2024,2024wabon,Week 3,2910,2980,8896,8032,8302,3049,42,45
2024,2024wabon,Week 3,2929,3218,3663,4579,3219,4915,60,48
2024,2024wabon,Week 3,3786,4512,9446,9581,2906,3393,55,9
2024,2024wabon,Week 3,4682,2930,8302,6350,2046,7627,44,65
2024,2024wabon,Week 3,8032,2557,8303,5937,2980,1778,40,66
2024,2024wabon,Week 3,2910,5683,2907,5941,4469,3826,47,53
2024,2024wabon,Week 3,8896,4911,3663,7461,2522,4512,96,45
2024,2024wabon,Week 3,7627,9446,1778,2046,9581,8032,82,46
2024,2024wabon,Week 3,2910,8302,4469,3219,3218,5941,51,51
2024,2024wabon,Week 3,5937,4915,6350,2907,3393,7461,59,4
2024,2024wabon,Week 3,3826,3049,2557,2929,4911,3786,83,23
2024,2024wabon,Week 3,2522,4579,5683,2980,2930,2906,54,54
2024,2024wabon,Week 3,4682,9446,7461,8303,5937,3218,59,40
2024,2024wabon,Week 3,3219,8302,3393,4915,2929,3049,15,47
2024,2024wabon,Week 3,3786,2930,2557,5941,2910,9581,48,51
2024,2024wabon,Week 3,8896,2907,8303,4911,7627,5683,11,40
2024,2024wabon,Week 3,1778,6350,4579,2522,4469,2046,49,109
2024,2024wabon,Week 3,3663,4512,3826,8032,4682,2906,75,33
2024,2024wabon,Week 3,2980,9581,4911,4915,8896,3218,40,71
2024,2024wabon,Week 3,8303,2046,3049,2930,5937,2910,42,108
2024,2024wabon,Week 3,7461,8032,3219,9446,3663,5941,41,75
2024,2024wabon,Week 3,2906,2929,4469,1778,4682,2522,27,80
2024,2024wabon,Week 3,4512,2557,4579,8302,7627,2907,61,31
2024,2024wabon,Week 3,3393,3786,3826,6350,2980,5683,47,47
2024,2024wabon,Week 3,2930,3219,9446,4915,4911,2910,34,76
2024,2024wabon,Week 3,9581,8303,7461,2522,2557,8896,29,100
2024,2024wabon,Week 3,4469,3786,6350,5937,8032,4512,35,67
2024,2024wabon,Week 3,2046,3826,4682,3218,5683,8302,88,41
2024,2024wabon,Week 3,3393,5941,1778,3663,2907,4579,63,52
2024,2024wabon,Week 3,7627,2929,2980,3049,2906,4911,52,47
2024,2024wabon,Week 3,9446,8032,3218,8302,2557,6350,52,44
2024,2024wabon,Week 3,4915,2046,5941,2522,8303,3786,73,48
2024,2024wabon,Week 3,7461,7627,3663,3049,4469,3393,77,13
2024,2024wabon,Week 3,2906,5937,8896,4579,2930,3826,22,66
2024,2024wabon,Week 3,2980,2907,4512,3219,9581,2929,31,14
2024,2024wabon,Week 3,4682,5683,3786,1778,2910,7461,19,111
2024,2024wabon,Week 3,7627,3826,8032,3393,4579,8303,69,16
2024,2024wabon,Week 3,9581,6350,2522,3049,5941,4512,60,49
2024,2024wabon,Week 3,8302,4915,2980,9446,8896,4469,50,56
2024,2024wabon,Week 3,4911,5937,4682,5683,2046,2929,34,56
2024,2024wabon,Week 3,2906,3219,2910,2557,3218,2907,73,43
2024,2024wabon,Week 3,1778,3663,8032,2930,4512,4915,79,90
2024,2024wabon,Week 3,4469,4579,9581,3826,8303,6350,43,19
2024,2024wabon,Week 3,2906,7461,5683,3219,3786,7627,56,45
2024,2024wabon,Week 3,5941,8896,2929,3393,3218,2930,38,56
2024,2024wabon,Week 3,3663,8302,5937,4911,1778,2907,73,65
2024,2024wabon,Week 3,2557,2910,2046,9446,2522,2980,85,43
2024,2024wabon,Week 3,6350,3049,3219,4682,8303,4915,28,48
2024,2024wabon,Week 3,3218,3826,1778,2930,7627,9581,96,61
2024,2024wabon,Week 3,2929,2907,8032,2046,7461,8896,31,95
2024,2024wabon,Week 3,2980,3393,2557,4469,4512,4682,22,71
2024,2024wabon,Week 3,2910,9446,3049,4579,5941,5937,92,25
2024,2024wabon,Week 3,4911,2522,8302,3786,3663,2906,69,71
2024,2024wabon,Week 3,4512,5683,3393,2557,1778,2929,26,67
