year,event,week,col_index,col_name,rank,team,value
2025,2025ncwak,Week 3,4,Avg Match,11,3229,50.42
2025,2025ncwak,Week 3,5,Avg Auto,11,3229,12.00
2025,2025ncwak,Week 3,6,Avg Barge,11,3229,3.67
2025,2025ncwak,Week 3,7,Record (W-L-T),11,3229,7-5-0
2025,2025ncwak,Week 3,8,DQ,11,3229,0
2025,2025ncwak,Week 3,9,Played,11,3229,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,11,3229,28
2025,2025ncwak,Week 3,2,Ranking Score,12,8090,2.33
2025,2025ncwak,Week 3,3,Avg Coop,12,8090,0.00
2025,2025ncwak,Week 3,4,Avg Match,12,8090,50.25
2025,2025ncwak,Week 3,5,Avg Auto,12,8090,11.25
2025,2025ncwak,Week 3,6,Avg Barge,12,8090,5.00
2025,2025ncwak,Week 3,7,Record (W-L-T),12,8090,7-5-0
2025,2025ncwak,Week 3,8,DQ,12,8090,0
2025,2025ncwak,Week 3,9,Played,12,8090,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,12,8090,28
2025,2025ncwak,Week 3,2,Ranking Score,13,5518,2.33
2025,2025ncwak,Week 3,3,Avg Coop,13,5518,0.00
2025,2025ncwak,Week 3,4,Avg Match,13,5518,38.33
2025,2025ncwak,Week 3,5,Avg Auto,13,5518,9.75
2025,2025ncwak,Week 3,6,Avg Barge,13,5518,4.50
2025,2025ncwak,Week 3,7,Record (W-L-T),13,5518,7-4-1
2025,2025ncwak,Week 3,8,DQ,13,5518,0
2025,2025ncwak,Week 3,9,Played,13,5518,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,13,5518,28
2025,2025ncwak,Week 3,2,Ranking Score,14,8758,2.25
2025,2025ncwak,Week 3,3,Avg Coop,14,8758,0.17
2025,2025ncwak,Week 3,4,Avg Match,14,8758,47.67
2025,2025ncwak,Week 3,5,Avg Auto,14,8758,10.83
2025,2025ncwak,Week 3,6,Avg Barge,14,8758,4.83
2025,2025ncwak,Week 3,7,Record (W-L-T),14,8758,6-6-0
2025,2025ncwak,Week 3,8,DQ,14,8758,0
2025,2025ncwak,Week 3,9,Played,14,8758,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,14,8758,27
2025,2025ncwak,Week 3,2,Ranking Score,15,5511,2.17
2025,2025ncwak,Week 3,3,Avg Coop,15,5511,0.00
2025,2025ncwak,Week 3,4,Avg Match,15,5511,47.75
2025,2025ncwak,Week 3,5,Avg Auto,15,5511,10.08
2025,2025ncwak,Week 3,6,Avg Barge,15,5511,3.83
2025,2025ncwak,Week 3,7,Record (W-L-T),15,5511,7-5-0
2025,2025ncwak,Week 3,8,DQ,15,5511,0
2025,2025ncwak,Week 3,9,Played,15,5511,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,15,5511,26
2025,2025ncwak,Week 3,2,Ranking Score,16,3459,2.17
2025,2025ncwak,Week 3,3,Avg Coop,16,3459,0.00
2025,2025ncwak,Week 3,4,Avg Match,16,3459,46.58
2025,2025ncwak,Week 3,5,Avg Auto,16,3459,10.75
2025,2025ncwak,Week 3,6,Avg Barge,16,3459,6.50
2025,2025ncwak,Week 3,7,Record (W-L-T),16,3459,6-5-1
2025,2025ncwak,Week 3,8,DQ,16,3459,0
2025,2025ncwak,Week 3,9,Played,16,3459,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,16,3459,26
2025,2025ncwak,Week 3,2,Ranking Score,17,5919,2.00
2025,2025ncwak,Week 3,3,Avg Coop,17,5919,0.08
2025,2025ncwak,Week 3,4,Avg Match,17,5919,52.50
2025,2025ncwak,Week 3,5,Avg Auto,17,5919,12.25
2025,2025ncwak,Week 3,6,Avg Barge,17,5919,5.50
2025,2025ncwak,Week 3,7,Record (W-L-T),17,5919,5-7-0
2025,2025ncwak,Week 3,8,DQ,17,5919,0
2025,2025ncwak,Week 3,9,Played,17,5919,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,17,5919,24
2025,2025ncwak,Week 3,2,Ranking Score,18,10072,1.92
2025,2025ncwak,Week 3,3,Avg Coop,18,10072,0.08
2025,2025ncwak,Week 3,4,Avg Match,18,10072,45.75
2025,2025ncwak,Week 3,5,Avg Auto,18,10072,10.50
2025,2025ncwak,Week 3,6,Avg Barge,18,10072,5.50
2025,2025ncwak,Week 3,7,Record (W-L-T),18,10072,5-7-0
2025,2025ncwak,Week 3,8,DQ,18,10072,0
2025,2025ncwak,Week 3,9,Played,18,10072,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,18,10072,23
2025,2025ncwak,Week 3,2,Ranking Score,19,10302,1.83
2025,2025ncwak,Week 3,3,Avg Coop,19,10302,0.08
2025,2025ncwak,Week 3,4,Avg Match,19,10302,48.58
2025,2025ncwak,Week 3,5,Avg Auto,19,10302,10.83
2025,2025ncwak,Week 3,6,Avg Barge,19,10302,3.67
2025,2025ncwak,Week 3,7,Record (W-L-T),19,10302,5-6-1
2025,2025ncwak,Week 3,8,DQ,19,10302,0
2025,2025ncwak,Week 3,9,Played,19,10302,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,19,10302,22
2025,2025ncwak,Week 3,2,Ranking Score,20,5160,1.83
2025,2025ncwak,Week 3,3,Avg Coop,20,5160,0.00
2025,2025ncwak,Week 3,4,Avg Match,20,5160,49.42
2025,2025ncwak,Week 3,5,Avg Auto,20,5160,9.08
2025,2025ncwak,Week 3,6,Avg Barge,20,5160,4.33
2025,2025ncwak,Week 3,7,Record (W-L-T),20,5160,6-6-0
2025,2025ncwak,Week 3,8,DQ,20,5160,0
2025,2025ncwak,Week 3,9,Played,20,5160,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,20,5160,22
2025,2025ncwak,Week 3,2,Ranking Score,21,6908,1.75
2025,2025ncwak,Week 3,3,Avg Coop,21,6908,0.00
2025,2025ncwak,Week 3,4,Avg Match,21,6908,44.67
2025,2025ncwak,Week 3,5,Avg Auto,21,6908,8.42
2025,2025ncwak,Week 3,6,Avg Barge,21,6908,4.50
2025,2025ncwak,Week 3,7,Record (W-L-T),21,6908,5-7-0
2025,2025ncwak,Week 3,8,DQ,21,6908,0
2025,2025ncwak,Week 3,9,Played,21,6908,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,21,6908,21
2025,2025ncwak,Week 3,2,Ranking Score,22,3349,1.75
2025,2025ncwak,Week 3,3,Avg Coop,22,3349,0.00
2025,2025ncwak,Week 3,4,Avg Match,22,3349,37.17
2025,2025ncwak,Week 3,5,Avg Auto,22,3349,7.25
2025,2025ncwak,Week 3,6,Avg Barge,22,3349,4.17
2025,2025ncwak,Week 3,7,Record (W-L-T),22,3349,6-6-0
2025,2025ncwak,Week 3,8,DQ,22,3349,0
2025,2025ncwak,Week 3,9,Played,22,3349,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,22,3349,21
2025,2025ncwak,Week 3,2,Ranking Score,23,2642,1.67
2025,2025ncwak,Week 3,3,Avg Coop,23,2642,0.08
2025,2025ncwak,Week 3,4,Avg Match,23,2642,44.00
2025,2025ncwak,Week 3,5,Avg Auto,23,2642,9.42
2025,2025ncwak,Week 3,6,Avg Barge,23,2642,4.17
2025,2025ncwak,Week 3,7,Record (W-L-T),23,2642,5-7-0
2025,2025ncwak,Week 3,8,DQ,23,2642,0
2025,2025ncwak,Week 3,9,Played,23,2642,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,23,2642,20
2025,2025ncwak,Week 3,2,Ranking Score,24,9042,1.58
2025,2025ncwak,Week 3,3,Avg Coop,24,9042,0.08
2025,2025ncwak,Week 3,4,Avg Match,24,9042,41.33
2025,2025ncwak,Week 3,5,Avg Auto,24,9042,10.75
2025,2025ncwak,Week 3,6,Avg Barge,24,9042,4.83
2025,2025ncwak,Week 3,7,Record (W-L-T),24,9042,5-7-0
2025,2025ncwak,Week 3,8,DQ,24,9042,0
2025,2025ncwak,Week 3,9,Played,24,9042,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,24,9042,19
2025,2025ncwak,Week 3,2,Ranking Score,25,7671,1.58
2025,2025ncwak,Week 3,3,Avg Coop,25,7671,0.08
2025,2025ncwak,Week 3,4,Avg Match,25,7671,40.83
2025,2025ncwak,Week 3,5,Avg Auto,25,7671,10.00
2025,2025ncwak,Week 3,6,Avg Barge,25,7671,3.83
2025,2025ncwak,Week 3,7,Record (W-L-T),25,7671,4-8-0
2025,2025ncwak,Week 3,8,DQ,25,7671,0
2025,2025ncwak,Week 3,9,Played,25,7671,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,25,7671,19
2025,2025ncwak,Week 3,2,Ranking Score,26,4816,1.58
2025,2025ncwak,Week 3,3,Avg Coop,26,4816,0.00
2025,2025ncwak,Week 3,4,Avg Match,26,4816,36.50
2025,2025ncwak,Week 3,5,Avg Auto,26,4816,10.00
2025,2025ncwak,Week 3,6,Avg Barge,26,4816,4.17
2025,2025ncwak,Week 3,7,Record (W-L-T),26,4816,4-8-0
2025,2025ncwak,Week 3,8,DQ,26,4816,0
2025,2025ncwak,Week 3,9,Played,26,4816,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,26,4816,19
2025,2025ncwak,Week 3,2,Ranking Score,27,7443,1.33
2025,2025ncwak,Week 3,3,Avg Coop,27,7443,0.00
2025,2025ncwak,Week 3,4,Avg Match,27,7443,42.17
2025,2025ncwak,Week 3,5,Avg Auto,27,7443,9.50
2025,2025ncwak,Week 3,6,Avg Barge,27,7443,4.50
2025,2025ncwak,Week 3,7,Record (W-L-T),27,7443,3-8-1
2025,2025ncwak,Week 3,8,DQ,27,7443,0
2025,2025ncwak,Week 3,9,Played,27,7443,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,27,7443,16
2025,2025ncwak,Week 3,2,Ranking Score,28,435,1.25
2025,2025ncwak,Week 3,3,Avg Coop,28,435,0.00
2025,2025ncwak,Week 3,4,Avg Match,28,435,40.67
2025,2025ncwak,Week 3,5,Avg Auto,28,435,9.17
2025,2025ncwak,Week 3,6,Avg Barge,28,435,4.50
2025,2025ncwak,Week 3,7,Record (W-L-T),28,435,4-8-0
2025,2025ncwak,Week 3,8,DQ,28,435,0
2025,2025ncwak,Week 3,9,Played,28,435,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,28,435,15
2025,2025ncwak,Week 3,2,Ranking Score,29,5607,1.00
2025,2025ncwak,Week 3,3,Avg Coop,29,5607,0.08
2025,2025ncwak,Week 3,4,Avg Match,29,5607,39.92
2025,2025ncwak,Week 3,5,Avg Auto,29,5607,9.42
2025,2025ncwak,Week 3,6,Avg Barge,29,5607,3.50
2025,2025ncwak,Week 3,7,Record (W-L-T),29,5607,2-9-1
2025,2025ncwak,Week 3,8,DQ,29,5607,0
2025,2025ncwak,Week 3,9,Played,29,5607,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,29,5607,12
2025,2025ncwak,Week 3,2,Ranking Score,30,5190,1.00
2025,2025ncwak,Week 3,3,Avg Coop,30,5190,0.00
2025,2025ncwak,Week 3,4,Avg Match,30,5190,31.67
2025,2025ncwak,Week 3,5,Avg Auto,30,5190,9.67
2025,2025ncwak,Week 3,6,Avg Barge,30,5190,4.33
2025,2025ncwak,Week 3,7,Record (W-L-T),30,5190,2-10-0
2025,2025ncwak,Week 3,8,DQ,30,5190,0
2025,2025ncwak,Week 3,9,Played,30,5190,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,30,5190,12
2025,2025ncwak,Week 3,2,Ranking Score,31,6240,0.92
2025,2025ncwak,Week 3,3,Avg Coop,31,6240,0.00
2025,2025ncwak,Week 3,4,Avg Match,31,6240,32.83
2025,2025ncwak,Week 3,5,Avg Auto,31,6240,7.92
2025,2025ncwak,Week 3,6,Avg Barge,31,6240,3.83
2025,2025ncwak,Week 3,7,Record (W-L-T),31,6240,3-9-0
2025,2025ncwak,Week 3,8,DQ,31,6240,0
2025,2025ncwak,Week 3,9,Played,31,6240,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,31,6240,11
2025,2025ncwak,Week 3,2,Ranking Score,32,9788,0.58
2025,2025ncwak,Week 3,3,Avg Coop,32,9788,0.00
2025,2025ncwak,Week 3,4,Avg Match,32,9788,36.33
2025,2025ncwak,Week 3,5,Avg Auto,32,9788,8.67
2025,2025ncwak,Week 3,6,Avg Barge,32,9788,4.17
2025,2025ncwak,Week 3,7,Record (W-L-T),32,9788,1-11-0
2025,2025ncwak,Week 3,8,DQ,32,9788,0
2025,2025ncwak,Week 3,9,Played,32,9788,12
2025,2025ncwak,Week 3,10,Total Ranking Points*,32,9788,7
2025,2025njrob,Week 3,2,Ranking Score,1,2590,4.33
2025,2025njrob,Week 3,3,Avg Coop,1,2590,0.00
2025,2025njrob,Week 3,4,Avg Match,1,2590,97.83
2025,2025njrob,Week 3,5,Avg Auto,1,2590,22.83
2025,2025njrob,Week 3,6,Avg Barge,1,2590,15.17
2025,2025njrob,Week 3,7,Record (W-L-T),1,2590,10-2-0
2025,2025njrob,Week 3,8,DQ,1,2590,0
2025,2025njrob,Week 3,9,Played,1,2590,12
2025,2025njrob,Week 3,10,Total Ranking Points*,1,2590,52
2025,2025njrob,Week 3,2,Ranking Score,2,1923,4.25
2025,2025njrob,Week 3,3,Avg Coop,2,1923,0.00
2025,2025njrob,Week 3,4,Avg Match,2,1923,105.00
2025,2025njrob,Week 3,5,Avg Auto,2,1923,31.08
2025,2025njrob,Week 3,6,Avg Barge,2,1923,5.83
2025,2025njrob,Week 3,7,Record (W-L-T),2,1923,11-1-0
2025,2025njrob,Week 3,8,DQ,2,1923,0
2025,2025njrob,Week 3,9,Played,2,1923,12
2025,2025njrob,Week 3,10,Total Ranking Points*,2,1923,51
2025,2025njrob,Week 3,2,Ranking Score,3,3314,4.25
2025,2025njrob,Week 3,3,Avg Coop,3,3314,0.00
2025,2025njrob,Week 3,4,Avg Match,3,3314,104.00
2025,2025njrob,Week 3,5,Avg Auto,3,3314,27.00
2025,2025njrob,Week 3,6,Avg Barge,3,3314,14.17
2025,2025njrob,Week 3,7,Record (W-L-T),3,3314,10-2-0
2025,2025njrob,Week 3,8,DQ,3,3314,0
2025,2025njrob,Week 3,9,Played,3,3314,12
2025,2025njrob,Week 3,10,Total Ranking Points*,3,3314,51
2025,2025njrob,Week 3,2,Ranking Score,4,834,3.75
2025,2025njrob,Week 3,3,Avg Coop,4,834,0.00
2025,2025njrob,Week 3,4,Avg Match,4,834,86.50
2025,2025njrob,Week 3,5,Avg Auto,4,834,21.75
2025,2025njrob,Week 3,6,Avg Barge,4,834,14.50
2025,2025njrob,Week 3,7,Record (W-L-T),4,834,8-4-0
2025,2025njrob,Week 3,8,DQ,4,834,0
2025,2025njrob,Week 3,9,Played,4,834,12
2025,2025njrob,Week 3,10,Total Ranking Points*,4,834,45
2025,2025njrob,Week 3,2,Ranking Score,5,1676,3.42
2025,2025njrob,Week 3,3,Avg Coop,5,1676,0.00
2025,2025njrob,Week 3,4,Avg Match,5,1676,89.00
2025,2025njrob,Week 3,5,Avg Auto,5,1676,22.00
2025,2025njrob,Week 3,6,Avg Barge,5,1676,9.17
2025,2025njrob,Week 3,7,Record (W-L-T),5,1676,8-4-0
2025,2025njrob,Week 3,8,DQ,5,1676,0
2025,2025njrob,Week 3,9,Played,5,1676,12
2025,2025njrob,Week 3,10,Total Ranking Points*,5,1676,41
2025,2025njrob,Week 3,2,Ranking Score,6,223,3.25
2025,2025njrob,Week 3,3,Avg Coop,6,223,0.00
2025,2025njrob,Week 3,4,Avg Match,6,223,78.42
2025,2025njrob,Week 3,5,Avg Auto,6,223,16.08
2025,2025njrob,Week 3,6,Avg Barge,6,223,8.33
2025,2025njrob,Week 3,7,Record (W-L-T),6,223,8-4-0
2025,2025njrob,Week 3,8,DQ,6,223,0
2025,2025njrob,Week 3,9,Played,6,223,12
2025,2025njrob,Week 3,10,Total Ranking Points*,6,223,39
2025,2025njrob,Week 3,2,Ranking Score,7,293,3.08
2025,2025njrob,Week 3,3,Avg Coop,7,293,0.00
2025,2025njrob,Week 3,4,Avg Match,7,293,73.42
2025,2025njrob,Week 3,5,Avg Auto,7,293,18.58
2025,2025njrob,Week 3,6,Avg Barge,7,293,9.33
2025,2025njrob,Week 3,7,Record (W-L-T),7,293,7-5-0
2025,2025njrob,Week 3,8,DQ,7,293,0
2025,2025njrob,Week 3,9,Played,7,293,12
2025,2025njrob,Week 3,10,Total Ranking Points*,7,293,37
2025,2025njrob,Week 3,2,Ranking Score,8,204,3.08
2025,2025njrob,Week 3,3,Avg Coop,8,204,0.00
2025,2025njrob,Week 3,4,Avg Match,8,204,65.00
2025,2025njrob,Week 3,5,Avg Auto,8,204,14.50
2025,2025njrob,Week 3,6,Avg Barge,8,204,13.83
2025,2025njrob,Week 3,7,Record (W-L-T),8,204,7-5-0
2025,2025njrob,Week 3,8,DQ,8,204,0
2025,2025njrob,Week 3,9,Played,8,204,12
2025,2025njrob,Week 3,10,Total Ranking Points*,8,204,37
2025,2025njrob,Week 3,2,Ranking Score,9,3340,3.08
2025,2025njrob,Week 3,3,Avg Coop,9,3340,0.00
2025,2025njrob,Week 3,4,Avg Match,9,3340,61.33
2025,2025njrob,Week 3,5,Avg Auto,9,3340,14.08
2025,2025njrob,Week 3,6,Avg Barge,9,3340,13.17
2025,2025njrob,Week 3,7,Record (W-L-T),9,3340,7-5-0
2025,2025njrob,Week 3,8,DQ,9,3340,0
2025,2025njrob,Week 3,9,Played,9,3340,12
2025,2025njrob,Week 3,10,Total Ranking Points*,9,3340,37
2025,2025njrob,Week 3,2,Ranking Score,10,5684,2.75
2025,2025njrob,Week 3,3,Avg Coop,10,5684,0.00
2025,2025njrob,Week 3,4,Avg Match,10,5684,68.25
2025,2025njrob,Week 3,5,Avg Auto,10,5684,16.42
2025,2025njrob,Week 3,6,Avg Barge,10,5684,12.50
2025,2025njrob,Week 3,7,Record (W-L-T),10,5684,6-6-0
2025,2025njrob,Week 3,8,DQ,10,5684,0
2025,2025njrob,Week 3,9,Played,10,5684,12
2025,2025njrob,Week 3,10,Total Ranking Points*,10,5684,33
2025,2025njrob,Week 3,2,Ranking Score,11,5666,2.75
2025,2025njrob,Week 3,3,Avg Coop,11,5666,0.00
2025,2025njrob,Week 3,4,Avg Match,11,5666,64.92
2025,2025njrob,Week 3,5,Avg Auto,11,5666,13.75
2025,2025njrob,Week 3,6,Avg Barge,11,5666,6.67
2025,2025njrob,Week 3,7,Record (W-L-T),11,5666,7-5-0
2025,2025njrob,Week 3,8,DQ,11,5666,0
2025,2025njrob,Week 3,9,Played,11,5666,12
2025,2025njrob,Week 3,10,Total Ranking Points*,11,5666,33
2025,2025njrob,Week 3,2,Ranking Score,12,10170,2.67
2025,2025njrob,Week 3,3,Avg Coop,12,10170,0.00
2025,2025njrob,Week 3,4,Avg Match,12,10170,54.33
2025,2025njrob,Week 3,5,Avg Auto,12,10170,13.42
2025,2025njrob,Week 3,6,Avg Barge,12,10170,7.83
2025,2025njrob,Week 3,7,Record (W-L-T),12,10170,7-5-0
2025,2025njrob,Week 3,8,DQ,12,10170,0
2025,2025njrob,Week 3,9,Played,12,10170,12
2025,2025njrob,Week 3,10,Total Ranking Points*,12,10170,32
2025,2025njrob,Week 3,2,Ranking Score,13,102,2.50
2025,2025njrob,Week 3,3,Avg Coop,13,102,0.00
2025,2025njrob,Week 3,4,Avg Match,13,102,63.58
2025,2025njrob,Week 3,5,Avg Auto,13,102,13.17
2025,2025njrob,Week 3,6,Avg Barge,13,102,6.17
2025,2025njrob,Week 3,7,Record (W-L-T),13,102,6-6-0
2025,2025njrob,Week 3,8,DQ,13,102,0
2025,2025njrob,Week 3,9,Played,13,102,12
2025,2025njrob,Week 3,10,Total Ranking Points*,13,102,30
2025,2025njrob,Week 3,2,Ranking Score,14,2495,2.33
2025,2025njrob,Week 3,3,Avg Coop,14,2495,0.00
2025,2025njrob,Week 3,4,Avg Match,14,2495,70.00
2025,2025njrob,Week 3,5,Avg Auto,14,2495,13.75
2025,2025njrob,Week 3,6,Avg Barge,14,2495,5.33
2025,2025njrob,Week 3,7,Record (W-L-T),14,2495,7-5-0
2025,2025njrob,Week 3,8,DQ,14,2495,0
2025,2025njrob,Week 3,9,Played,14,2495,12
2025,2025njrob,Week 3,10,Total Ranking Points*,14,2495,28
2025,2025njrob,Week 3,2,Ranking Score,15,25,2.33
2025,2025njrob,Week 3,3,Avg Coop,15,25,0.00
2025,2025njrob,Week 3,4,Avg Match,15,25,67.00
2025,2025njrob,Week 3,5,Avg Auto,15,25,13.92
2025,2025njrob,Week 3,6,Avg Barge,15,25,6.50
2025,2025njrob,Week 3,7,Record (W-L-T),15,25,6-6-0
2025,2025njrob,Week 3,8,DQ,15,25,0
2025,2025njrob,Week 3,9,Played,15,25,12
2025,2025njrob,Week 3,10,Total Ranking Points*,15,25,28
2025,2025njrob,Week 3,2,Ranking Score,16,752,2.25
2025,2025njrob,Week 3,3,Avg Coop,16,752,0.00
2025,2025njrob,Week 3,4,Avg Match,16,752,64.17
2025,2025njrob,Week 3,5,Avg Auto,16,752,17.67
2025,2025njrob,Week 3,6,Avg Barge,16,752,9.00
2025,2025njrob,Week 3,7,Record (W-L-T),16,752,4-8-0
2025,2025njrob,Week 3,8,DQ,16,752,0
2025,2025njrob,Week 3,9,Played,16,752,12
2025,2025njrob,Week 3,10,Total Ranking Points*,16,752,27
2025,2025njrob,Week 3,2,Ranking Score,17,5624,2.25
2025,2025njrob,Week 3,3,Avg Coop,17,5624,0.00
2025,2025njrob,Week 3,4,Avg Match,17,5624,60.33
2025,2025njrob,Week 3,5,Avg Auto,17,5624,13.67
2025,2025njrob,Week 3,6,Avg Barge,17,5624,6.83
2025,2025njrob,Week 3,7,Record (W-L-T),17,5624,6-6-0
2025,2025njrob,Week 3,8,DQ,17,5624,0
2025,2025njrob,Week 3,9,Played,17,5624,12
2025,2025njrob,Week 3,10,Total Ranking Points*,17,5624,27
2025,2025njrob,Week 3,2,Ranking Score,18,5438,2.25
2025,2025njrob,Week 3,3,Avg Coop,18,5438,0.00
2025,2025njrob,Week 3,4,Avg Match,18,5438,59.33
2025,2025njrob,Week 3,5,Avg Auto,18,5438,13.50
2025,2025njrob,Week 3,6,Avg Barge,18,5438,7.67
2025,2025njrob,Week 3,7,Record (W-L-T),18,5438,6-6-0
2025,2025njrob,Week 3,8,DQ,18,5438,0
2025,2025njrob,Week 3,9,Played,18,5438,12
2025,2025njrob,Week 3,10,Total Ranking Points*,18,5438,27
2025,2025njrob,Week 3,2,Ranking Score,19,6897,2.08
2025,2025njrob,Week 3,3,Avg Coop,19,6897,0.00
2025,2025njrob,Week 3,4,Avg Match,19,6897,62.83
2025,2025njrob,Week 3,5,Avg Auto,19,6897,16.67
2025,2025njrob,Week 3,6,Avg Barge,19,6897,5.83
2025,2025njrob,Week 3,7,Record (W-L-T),19,6897,4-8-0
2025,2025njrob,Week 3,8,DQ,19,6897,0
2025,2025njrob,Week 3,9,Played,19,6897,12
2025,2025njrob,Week 3,10,Total Ranking Points*,19,6897,25
2025,2025njrob,Week 3,2,Ranking Score,20,8714,2.08
2025,2025njrob,Week 3,3,Avg Coop,20,8714,0.00
2025,2025njrob,Week 3,4,Avg Match,20,8714,61.08
2025,2025njrob,Week 3,5,Avg Auto,20,8714,15.58
2025,2025njrob,Week 3,6,Avg Barge,20,8714,6.33
2025,2025njrob,Week 3,7,Record (W-L-T),20,8714,5-7-0
2025,2025njrob,Week 3,8,DQ,20,8714,0
2025,2025njrob,Week 3,9,Played,20,8714,12
2025,2025njrob,Week 3,10,Total Ranking Points*,20,8714,25
2025,2025njrob,Week 3,2,Ranking Score,21,9116,2.00
2025,2025njrob,Week 3,3,Avg Coop,21,9116,0.00
2025,2025njrob,Week 3,4,Avg Match,21,9116,59.25
2025,2025njrob,Week 3,5,Avg Auto,21,9116,13.58
2025,2025njrob,Week 3,6,Avg Barge,21,9116,6.67
2025,2025njrob,Week 3,7,Record (W-L-T),21,9116,5-7-0
2025,2025njrob,Week 3,8,DQ,21,9116,0
2025,2025njrob,Week 3,9,Played,21,9116,12
2025,2025njrob,Week 3,10,Total Ranking Points*,21,9116,24
2025,2025njrob,Week 3,2,Ranking Score,22,87,1.92
2025,2025njrob,Week 3,3,Avg Coop,22,87,0.00
2025,2025njrob,Week 3,4,Avg Match,22,87,62.50
2025,2025njrob,Week 3,5,Avg Auto,22,87,15.33
2025,2025njrob,Week 3,6,Avg Barge,22,87,9.83
2025,2025njrob,Week 3,7,Record (W-L-T),22,87,3-9-0
2025,2025njrob,Week 3,8,DQ,22,87,0
2025,2025njrob,Week 3,9,Played,22,87,12
2025,2025njrob,Week 3,10,Total Ranking Points*,22,87,23
2025,2025njrob,Week 3,2,Ranking Score,23,486,1.83
2025,2025njrob,Week 3,3,Avg Coop,23,486,0.00
2025,2025njrob,Week 3,4,Avg Match,23,486,62.42
2025,2025njrob,Week 3,5,Avg Auto,23,486,13.50
2025,2025njrob,Week 3,6,Avg Barge,23,486,7.17
2025,2025njrob,Week 3,7,Record (W-L-T),23,486,4-8-0
2025,2025njrob,Week 3,8,DQ,23,486,0
2025,2025njrob,Week 3,9,Played,23,486,12
2025,2025njrob,Week 3,10,Total Ranking Points*,23,486,22
2025,2025njrob,Week 3,2,Ranking Score,24,2191,1.67
2025,2025njrob,Week 3,3,Avg Coop,24,2191,0.00
2025,2025njrob,Week 3,4,Avg Match,24,2191,57.33
2025,2025njrob,Week 3,5,Avg Auto,24,2191,14.42
2025,2025njrob,Week 3,6,Avg Barge,24,2191,7.83
2025,2025njrob,Week 3,7,Record (W-L-T),24,2191,3-9-0
2025,2025njrob,Week 3,8,DQ,24,2191,0
2025,2025njrob,Week 3,9,Played,24,2191,12
2025,2025njrob,Week 3,10,Total Ranking Points*,24,2191,20
2025,2025njrob,Week 3,2,Ranking Score,25,9100,1.58
2025,2025njrob,Week 3,3,Avg Coop,25,9100,0.00
2025,2025njrob,Week 3,4,Avg Match,25,9100,60.50
2025,2025njrob,Week 3,5,Avg Auto,25,9100,11.08
2025,2025njrob,Week 3,6,Avg Barge,25,9100,8.50
2025,2025njrob,Week 3,7,Record (W-L-T),25,9100,4-8-0
2025,2025njrob,Week 3,8,DQ,25,9100,0
2025,2025njrob,Week 3,9,Played,25,9100,12
2025,2025njrob,Week 3,10,Total Ranking Points*,25,9100,19
2025,2025njrob,Week 3,2,Ranking Score,26,8707,1.58
2025,2025njrob,Week 3,3,Avg Coop,26,8707,0.00
2025,2025njrob,Week 3,4,Avg Match,26,8707,51.25
2025,2025njrob,Week 3,5,Avg Auto,26,8707,10.33
2025,2025njrob,Week 3,6,Avg Barge,26,8707,7.50
2025,2025njrob,Week 3,7,Record (W-L-T),26,8707,4-8-0
2025,2025njrob,Week 3,8,DQ,26,8707,0
2025,2025njrob,Week 3,9,Played,26,8707,12
2025,2025njrob,Week 3,10,Total Ranking Points*,26,8707,19
2025,2025njrob,Week 3,2,Ranking Score,27,5732,1.42
2025,2025njrob,Week 3,3,Avg Coop,27,5732,0.00
2025,2025njrob,Week 3,4,Avg Match,27,5732,56.92
2025,2025njrob,Week 3,5,Avg Auto,27,5732,11.58
2025,2025njrob,Week 3,6,Avg Barge,27,5732,7.67
2025,2025njrob,Week 3,7,Record (W-L-T),27,5732,3-9-0
2025,2025njrob,Week 3,8,DQ,27,5732,0
2025,2025njrob,Week 3,9,Played,27,5732,12
2025,2025njrob,Week 3,10,Total Ranking Points*,27,5732,17
2025,2025njrob,Week 3,2,Ranking Score,28,10366,1.25
2025,2025njrob,Week 3,3,Avg Coop,28,10366,0.00
2025,2025njrob,Week 3,4,Avg Match,28,10366,50.75
2025,2025njrob,Week 3,5,Avg Auto,28,10366,13.75
2025,2025njrob,Week 3,6,Avg Barge,28,10366,6.67
