year,event,week,red1,red2,red3,blue1,blue2,blue3,red_score,blue_score
2023,2023nyli,Week 3,9016,4122,2872,2027,3171,329,103,95
2023,2023nyli,Week 3,7539,8760,7636,3137,2869,1468,117,88
2023,2023nyli,Week 3,3950,28,8595,2161,2265,334,90,33
2023,2023nyli,Week 3,496,2347,810,6593,5016,6969,74,34
2023,2023nyli,Week 3,5659,6423,4458,527,7497,569,65,55
2023,2023nyli,Week 3,5736,2638,6401,3015,7673,369,80,127
2023,2023nyli,Week 3,1546,2875,7636,4122,8267,1155,94,87
2023,2023nyli,Week 3,870,2872,2869,2265,333,28,144,67
2023,2023nyli,Week 3,810,329,6969,334,3950,545,87,88
2023,2023nyli,Week 3,8760,496,9016,7004,7497,6423,59,38
2023,2023nyli,Week 3,3015,2161,7539,6593,369,527,124,82
2023,2023nyli,Week 3,7673,2638,2347,1546,569,2027,58,40
2023,2023nyli,Week 3,4458,3137,3171,8267,1468,8595,94,95
2023,2023nyli,Week 3,7759,2875,6401,5016,5659,5736,49,86
2023,2023nyli,Week 3,7497,2869,496,2872,329,6423,65,118
2023,2023nyli,Week 3,6593,7636,2161,9016,6969,333,63,52
2023,2023nyli,Week 3,870,28,7673,545,3015,4122,69,131
2023,2023nyli,Week 3,2027,2638,8760,4458,1546,7539,73,100
2023,2023nyli,Week 3,5016,527,334,5659,7759,8267,56,68
2023,2023nyli,Week 3,2347,3171,2875,3137,2265,3950,79,94
2023,2023nyli,Week 3,5736,569,369,8595,810,1155,93,99
2023,2023nyli,Week 3,6401,7004,3015,2161,1468,329,123,84
2023,2023nyli,Week 3,6423,7636,7673,28,9016,2027,60,28
2023,2023nyli,Week 3,4122,2869,7759,6969,4458,8760,79,34
2023,2023nyli,Week 3,3137,6593,7497,2638,334,870,64,120
2023,2023nyli,Week 3,2347,7539,569,2875,545,496,53,73
2023,2023nyli,Week 3,1155,369,5016,333,810,3171,101,121
2023,2023nyli,Week 3,1468,6401,1546,8595,2872,527,48,117
2023,2023nyli,Week 3,2265,5659,7004,8267,5736,3950,61,116
2023,2023nyli,Week 3,329,6593,2638,6423,6969,28,77,44
2023,2023nyli,Week 3,545,2161,8760,2875,4122,3137,38,86
2023,2023nyli,Week 3,1155,333,496,334,4458,3015,101,104
2023,2023nyli,Week 3,2872,2347,7497,369,3171,7759,100,131
2023,2023nyli,Week 3,7539,5736,527,2265,8595,1546,132,72
2023,2023nyli,Week 3,7004,3950,5016,7673,6401,2869,91,41
2023,2023nyli,Week 3,569,810,870,7636,9016,8267,91,76
2023,2023nyli,Week 3,1468,2027,6593,5659,329,2875,87,60
2023,2023nyli,Week 3,28,3015,2872,7759,3137,8760,139,44
2023,2023nyli,Week 3,4122,5736,2265,496,7539,3171,94,121
2023,2023nyli,Week 3,5016,1546,545,4458,7497,2161,48,95
2023,2023nyli,Week 3,810,8267,334,6423,569,6401,65,55
2023,2023nyli,Week 3,2347,5659,8595,7636,7004,2638,53,155
2023,2023nyli,Week 3,2869,6969,1155,2027,527,7673,53,72
2023,2023nyli,Week 3,369,333,3950,870,1468,9016,121,161
2023,2023nyli,Week 3,329,4458,545,5736,6593,2872,101,121
2023,2023nyli,Week 3,2265,7539,7497,28,6401,5016,65,38
2023,2023nyli,Week 3,3171,7004,1546,7636,334,569,79,71
2023,2023nyli,Week 3,2161,7673,3137,810,2027,5659,44,76
2023,2023nyli,Week 3,6423,7759,9016,3950,1155,1468,55,116
2023,2023nyli,Week 3,3015,870,8595,8760,2347,2869,144,36
2023,2023nyli,Week 3,8267,527,333,2638,496,4122,80,61
2023,2023nyli,Week 3,6969,369,7004,2875,28,4458,50,99
2023,2023nyli,Week 3,2872,3137,334,569,2161,5016,154,28
2023,2023nyli,Week 3,7759,1468,2265,1546,7673,810,96,77
2023,2023nyli,Week 3,7636,1155,5736,8760,3950,7497,98,87
2023,2023nyli,Week 3,7539,329,8267,333,3015,2347,93,133
2023,2023nyli,Week 3,5659,545,2638,3171,9016,2869,37,111
2023,2023nyli,Week 3,8595,6401,6593,6969,2027,4122,99,77
2023,2023nyli,Week 3,369,2875,870,527,6423,496,126,88
2023,2023iscmp,Week 4,7112,3339,7039,6104,2679,6738,138,80
2023,2023iscmp,Week 4,1577,3083,1690,1943,7845,4586,146,98
2023,2023iscmp,Week 4,4319,2231,7067,6168,4320,3316,130,105
2023,2023iscmp,Week 4,2630,5635,9303,8175,1574,3388,111,129
2023,2023iscmp,Week 4,2230,5135,5928,2212,5987,4590,154,127
2023,2023iscmp,Week 4,5715,4661,1657,2096,5990,5554,90,137
2023,2023iscmp,Week 4,3211,5654,3075,1937,5614,4338,158,60
2023,2023iscmp,Week 4,1942,3065,3083,4586,1576,6168,87,128
2023,2023iscmp,Week 4,2231,1577,2679,3388,2630,4320,129,137
2023,2023iscmp,Week 4,8175,7845,6104,4319,1574,5928,83,107
2023,2023iscmp,Week 4,2096,1657,3316,5715,7039,5635,64,122
2023,2023iscmp,Week 4,5990,6738,2212,3211,1937,1943,132,92
2023,2023iscmp,Week 4,3339,5614,3065,4338,1690,9303,129,111
2023,2023iscmp,Week 4,5654,1942,4590,5987,7112,5135,139,133
2023,2023iscmp,Week 4,1576,5554,4661,7067,3075,2230,83,151
2023,2023iscmp,Week 4,4320,4586,4319,2096,8175,2679,87,97
2023,2023iscmp,Week 4,2231,2630,5928,1657,5990,5635,113,112
2023,2023iscmp,Week 4,2212,1937,3339,7845,5715,5614,102,111
2023,2023iscmp,Week 4,3083,3211,6168,1690,4590,5135,92,135
2023,2023iscmp,Week 4,1576,3065,7112,3316,3075,5554,120,97
2023,2023iscmp,Week 4,1577,1943,5987,7039,4338,1574,150,118
2023,2023iscmp,Week 4,6104,7067,5654,3388,2230,9303,77,83
2023,2023iscmp,Week 4,6738,4661,2096,4320,2679,1942,93,102
2023,2023iscmp,Week 4,4319,8175,2212,3339,1657,4590,113,134
2023,2023iscmp,Week 4,4586,3211,3316,7845,2630,5554,105,127
2023,2023iscmp,Week 4,5987,3083,5635,3075,5715,1577,129,170
2023,2023iscmp,Week 4,5135,6168,3065,6104,7112,5990,113,125
2023,2023iscmp,Week 4,7039,3388,5614,1943,1942,2230,159,79
2023,2023iscmp,Week 4,5654,1690,1574,4338,7067,1576,162,91
2023,2023iscmp,Week 4,5928,6738,1937,9303,4661,2231,76,92
2023,2023iscmp,Week 4,3075,4319,5987,2212,1577,2630,84,154
2023,2023iscmp,Week 4,4320,3211,4590,5635,6104,3339,132,131
2023,2023iscmp,Week 4,3083,2679,1657,2230,7845,3065,95,144
2023,2023iscmp,Week 4,5990,8175,1576,7067,6168,5614,128,129
2023,2023iscmp,Week 4,4586,1574,1942,5928,9303,5654,143,83
2023,2023iscmp,Week 4,1690,7039,2096,1937,2231,7112,132,125
2023,2023iscmp,Week 4,3388,5554,5715,6738,5135,4338,98,133
2023,2023iscmp,Week 4,4661,3339,2230,1943,3316,2630,126,145
2023,2023iscmp,Week 4,4320,3075,7845,5614,4590,5990,126,142
2023,2023iscmp,Week 4,5928,1577,8175,3211,2679,3065,139,112
2023,2023iscmp,Week 4,1942,1576,5987,1937,1657,4319,131,96
2023,2023iscmp,Week 4,1574,9303,7067,3083,5135,5715,107,106
2023,2023iscmp,Week 4,5654,2212,7039,4661,1690,4586,143,124
2023,2023iscmp,Week 4,2096,3388,1943,3316,6738,7112,124,84
2023,2023iscmp,Week 4,5554,4338,6104,2231,5635,6168,111,143
2023,2023iscmp,Week 4,5990,5987,1937,8175,3339,4320,116,106
2023,2023iscmp,Week 4,3065,5715,1574,5614,1942,4319,159,103
2023,2023iscmp,Week 4,2630,3083,7067,2679,7039,5928,128,110
2023,2023iscmp,Week 4,2230,3316,1690,9303,1577,6738,145,131
2023,2023iscmp,Week 4,1657,7112,4586,4338,2231,3211,115,150
2023,2023iscmp,Week 4,4590,6168,6104,3075,1943,4661,113,108
2023,2023iscmp,Week 4,5135,3388,2212,5635,2096,1576,136,121
2023,2023iscmp,Week 4,7845,5654,1937,5554,8175,3083,143,105
2023,2023iscmp,Week 4,2679,5987,1690,5990,3316,1942,151,151
2023,2023iscmp,Week 4,3065,4320,4338,3211,7039,2630,113,145
2023,2023iscmp,Week 4,3075,1657,6738,4590,5928,7067,122,102
2023,2023iscmp,Week 4,5715,4586,2212,1576,3388,6104,113,98
2023,2023iscmp,Week 4,2231,1943,3339,4661,5654,5135,126,112
2023,2023iscmp,Week 4,5554,5614,9303,7112,4319,1577,124,126
2023,2023iscmp,Week 4,5635,7845,1574,6168,2230,2096,150,138
2023,2023iscmp,Week 4,1942,1690,6738,2630,8175,3075,156,144
2023,2023iscmp,Week 4,1937,4590,7039,3065,5990,3388,99,149
2023,2023iscmp,Week 4,5928,4320,1943,3339,1576,5715,67,130
2023,2023iscmp,Week 4,5614,4661,1577,1657,6104,5135,133,117
2023,2023iscmp,Week 4,7845,9303,3211,5987,2096,2231,118,162
2023,2023iscmp,Week 4,6168,5554,7112,1574,2212,2679,95,118
2023,2023iscmp,Week 4,4319,4338,3316,3083,2230,5654,118,124
2023,2023iscmp,Week 4,7067,5635,1943,4586,3065,1937,89,111
2023,2023iscmp,Week 4,1657,5928,3388,4320,6104,1690,110,122
2023,2023iscmp,Week 4,5135,3075,1576,7039,9303,8175,142,109
2023,2023iscmp,Week 4,1574,2231,5554,3339,1942,3211,141,149
2023,2023iscmp,Week 4,2679,4590,4338,2212,3316,5614,89,130
2023,2023iscmp,Week 4,2630,2096,5715,1577,5654,6168,155,151
2023,2023iscmp,Week 4,7112,5635,4661,7067,5987,7845,82,157
2023,2023iscmp,Week 4,2230,4319,5990,6738,4586,3083,113,110
2023,2023iscmp,Week 4,1574,5135,4320,1690,1937,3075,143,131
2023,2023iscmp,Week 4,3316,1576,2231,4590,3065,8175,113,125
2023,2023iscmp,Week 4,9303,6168,2679,5654,1943,1657,112,127
2023,2023iscmp,Week 4,7039,7067,1942,1577,3339,7845,107,172
2023,2023iscmp,Week 4,5614,6738,5987,5635,5554,4586,148,106
2023,2023iscmp,Week 4,4338,2630,5990,6104,5928,2096,136,123
2023,2023iscmp,Week 4,4661,2212,3211,3388,4319,3083,122,95
2023,2023iscmp,Week 4,7112,2230,8175,5715,4320,2231,95,130
2023,2023iacf,Week 4,8770,9082,4260,9061,3102,2846,50,90
2023,2023iacf,Week 4,525,8024,8737,6732,4329,7048,72,110
2023,2023iacf,Week 4,5690,3928,7541,6424,8822,5935,124,108
2023,2023iacf,Week 4,9092,1625,8766,4096,1785,171,113,96
2023,2023iacf,Week 4,167,4624,8821,2264,4674,2667,69,51
2023,2023iacf,Week 4,5914,5041,4646,2847,6217,5125,56,107
2023,2023iacf,Week 4,6420,6419,6455,3058,5006,7848,70,81
2023,2023iacf,Week 4,2526,2040,8824,5837,8298,6317,61,84
2023,2023iacf,Week 4,7531,3277,7309,4021,967,5275,51,69
2023,2023iacf,Week 4,4859,9092,171,2957,8822,5690,64,59
2023,2023iacf,Week 4,4329,3102,4096,1785,167,3928,132,110
2023,2023iacf,Week 4,4624,2846,5041,6424,8737,1625,107,115
2023,2023iacf,Week 4,9061,5935,8821,6420,3058,2847,56,95
2023,2023iacf,Week 4,6419,2667,8824,6455,5914,2040,76,71
2023,2023iacf,Week 4,9082,7309,5125,525,5275,7531,61,82
2023,2023iacf,Week 4,5006,4859,6217,6317,8770,2264,84,109
2023,2023iacf,Week 4,3277,5837,4646,6732,7848,8766,112,58
2023,2023iacf,Week 4,2526,2957,4674,8024,967,4260,118,81
2023,2023iacf,Week 4,1625,7048,8298,4021,7541,3102,92,101
2023,2023iacf,Week 4,2847,4624,9061,171,5690,6455,92,51
2023,2023iacf,Week 4,525,2040,5125,4096,6419,2846,103,119
2023,2023iacf,Week 4,8824,1785,5275,4859,8737,2264,61,94
2023,2023iacf,Week 4,8770,6424,6732,5935,167,5837,100,106
2023,2023iacf,Week 4,9082,9092,3928,6217,967,7309,100,72
2023,2023iacf,Week 4,6420,7848,7048,4260,8822,2526,85,43
2023,2023iacf,Week 4,4674,4021,6317,7541,5041,3058,48,107
2023,2023iacf,Week 4,5006,2667,7531,4646,8766,2957,65,69
2023,2023iacf,Week 4,5914,8298,4329,8024,8821,3277,57,45
2023,2023iacf,Week 4,171,2847,2040,4624,6732,3102,105,84
2023,2023iacf,Week 4,8737,6419,5837,2264,2846,7309,93,130
2023,2023iacf,Week 4,7848,8822,967,167,7048,8770,79,88
2023,2023iacf,Week 4,4674,6217,4096,525,2526,6424,96,137
2023,2023iacf,Week 4,5690,1625,5275,8766,6317,3058,73,72
2023,2023iacf,Week 4,8821,6455,7541,5041,3277,2957,101,75
2023,2023iacf,Week 4,8824,4260,9092,4646,3928,4021,66,97
2023,2023iacf,Week 4,1785,8298,9082,5914,5935,6420,59,95
2023,2023iacf,Week 4,8024,4329,4859,5125,9061,5006,107,92
2023,2023iacf,Week 4,7048,6424,2667,2847,7531,8770,99,76
2023,2023iacf,Week 4,3058,6217,6419,3102,8766,8822,78,85
2023,2023iacf,Week 4,171,525,6317,8821,8737,967,92,65
2023,2023iacf,Week 4,5275,5041,6455,3928,2526,5837,51,90
2023,2023iacf,Week 4,4646,7848,2846,5690,3277,4674,103,54
2023,2023iacf,Week 4,9061,6732,8298,9092,5125,2264,19,133
2023,2023iacf,Week 4,2667,7309,167,8024,5006,1625,77,100
2023,2023iacf,Week 4,7531,7541,4260,1785,5914,4624,75,101
2023,2023iacf,Week 4,4859,4021,2040,4329,6420,9082,68,119
2023,2023iacf,Week 4,5935,4096,8766,2957,8824,7048,76,63
2023,2023iacf,Week 4,8770,8821,171,5275,6419,6424,60,77
2023,2023iacf,Week 4,8737,3102,2526,967,4646,5690,106,127
2023,2023iacf,Week 4,5041,6317,7848,7309,3058,9092,101,92
2023,2023iacf,Week 4,5006,2846,525,7541,1785,2667,128,102
2023,2023iacf,Week 4,7531,6420,4674,3928,5125,4329,107,132
2023,2023iacf,Week 4,5935,1625,6732,4260,5914,4859,88,55
2023,2023iacf,Week 4,2957,9082,8024,8824,5837,4624,67,78
2023,2023iacf,Week 4,2040,167,4096,3277,9061,6217,129,82
2023,2023iacf,Week 4,8822,2264,8298,4021,6455,2847,80,80
2023,2023iacf,Week 4,8766,5690,2846,7309,525,5041,88,82
2023,2023iacf,Week 4,6420,6317,6424,3102,4646,6419,114,83
2023,2023iacf,Week 4,3928,4260,7848,2667,4859,8821,74,73
2023,2023iacf,Week 4,5125,7048,7541,8824,171,3058,115,76
2023,2023iacf,Week 4,9092,4674,967,2040,5935,5006,95,83
2023,2023iacf,Week 4,8298,3277,2526,1625,2264,9082,85,106
2023,2023iacf,Week 4,8822,5837,9061,8737,7531,4624,42,83
2023,2023iacf,Week 4,2847,8024,1785,4021,8770,4096,97,81
2023,2023iacf,Week 4,4329,6455,2957,5275,6732,6217,84,51
2023,2023iacf,Week 4,5914,3058,3928,2846,171,167,67,100
2023,2023iacf,Week 4,2040,2667,6420,7048,5690,5041,115,101
2023,2023iacf,Week 4,6424,2264,8824,4260,525,1625,122,118
2023,2023iacf,Week 4,8822,4624,3277,6317,5125,5935,75,85
2023,2023iacf,Week 4,3102,8024,7531,5006,8821,9092,99,102
2023,2023iacf,Week 4,967,5837,6732,6419,4329,1785,103,65
2023,2023iacf,Week 4,6217,8298,4021,8737,5275,7848,60,64
2023,2023iacf,Week 4,7309,2957,5914,8770,9061,4674,36,62
2023,2023iacf,Week 4,7541,8766,2847,167,4859,2526,127,121
2023,2023iacf,Week 4,6455,4646,8822,9082,4096,525,59,101
2023,2023iacf,Week 4,5041,2264,8024,171,7531,5935,91,88
2023,2023iacf,Week 4,4624,5006,6419,3277,3928,7048,113,67
2023,2023iacf,Week 4,5837,5125,5690,8821,4260,4021,112,47
2023,2023iacf,Week 4,7848,6424,1785,2040,9061,4329,134,88
2023,2023iacf,Week 4,2526,9092,5275,3102,2667,5914,107,71
2023,2023iacf,Week 4,2846,9082,6317,167,2847,2957,91,119
2023,2023iacf,Week 4,967,3058,4859,8298,4096,4646,88,103
2023,2023iacf,Week 4,8766,4674,8737,6455,8770,1625,60,99
2023,2023iacf,Week 4,6732,6420,7309,7541,8824,6217,89,104
2023,2023iacf,Week 4,4329,4260,5006,5041,171,8822,104,79
2023,2023iacf,Week 4,6419,4021,5935,2667,2526,9061,60,75
2023,2023iacf,Week 4,2264,3928,2847,6317,2040,8024,143,89
2023,2023iacf,Week 4,3058,2957,3102,7848,525,3277,109,146
2023,2023iacf,Week 4,5125,6424,5914,8766,967,6455,103,65
2023,2023iacf,Week 4,4096,6732,8737,4674,7541,9082,81,109
2023,2023iacf,Week 4,2846,5275,8770,9092,4624,6420,76,130
2023,2023iacf,Week 4,6217,5690,167,8298,8824,7531,110,27
2023,2023iacf,Week 4,4859,4646,1785,7048,7309,8821,120,78
2023,2023iacf,Week 4,5837,2847,525,1625,171,6419,114,114
2023,2023mose,Week 4,1939,5918,4522,1986,3284,1723,107,75
2023,2023mose,Week 4,4187,4766,3061,5454,5809,1997,122,75
2023,2023mose,Week 4,5968,7662,9031,6391,5098,8825,44,105
2023,2023mose,Week 4,3313,1810,4480,6817,4455,3184,104,89
2023,2023mose,Week 4,31,1706,4766,5454,4187,8112,131,83
2023,2023mose,Week 4,5968,3284,1997,3061,1986,5809,75,116
2023,2023mose,Week 4,5918,5098,4522,9031,6391,4455,136,115
2023,2023mose,Week 4,8825,1706,6817,1810,31,7662,103,57
2023,2023mose,Week 4,3184,3313,1939,1723,8112,4480,132,61
2023,2023mose,Week 4,3284,4187,5918,4522,3061,9031,76,145
2023,2023mose,Week 4,4455,5454,1986,5968,31,8825,114,50
2023,2023mose,Week 4,1810,5809,3184,7662,1706,3313,114,126
2023,2023mose,Week 4,6391,4766,1723,8112,6817,1939,109,83
2023,2023mose,Week 4,3284,5098,1997,4480,5968,31,91,50
2023,2023mose,Week 4,1810,5454,1706,8825,3184,3313,138,138
2023,2023mose,Week 4,4522,6817,9031,4766,1986,6391,145,122
2023,2023mose,Week 4,5809,1939,4455,5098,1723,3061,104,94
2023,2023mose,Week 4,7662,4480,4187,5918,1997,8112,76,34
2023,2023mose,Week 4,6817,1810,6391,8825,31,3284,84,78
2023,2023mose,Week 4,5098,1939,1706,5454,9031,5968,139,96
2023,2023mose,Week 4,3184,3061,8112,4522,4480,5809,125,107
2023,2023mose,Week 4,4187,1723,3313,4455,1997,7662,69,80
2023,2023mose,Week 4,1986,5918,6817,5454,4766,5098,60,96
2023,2023mose,Week 4,5809,9031,3284,5968,1810,1939,54,81
2023,2023mose,Week 4,31,3061,3184,4455,1723,1706,118,131
2023,2023mose,Week 4,8112,4187,1986,6391,5918,7662,102,70
2023,2023mose,Week 4,3313,4522,8825,1997,4480,4766,136,94
2023,2023mose,Week 4,6817,3284,5454,1723,5968,3184,89,91
2023,2023mose,Week 4,3061,1986,1939,1810,4187,4455,169,80
2023,2023mose,Week 4,9031,1706,4480,5809,4766,8825,99,118
2023,2023mose,Week 4,8112,7662,4522,1997,31,5918,124,46
2023,2023mose,Week 4,3313,6391,5454,5098,3061,1810,136,99
2023,2023mose,Week 4,4480,8825,4455,6817,5968,4187,75,75
2023,2023mose,Week 4,5918,9031,4766,3284,7662,3184,97,104
2023,2023mose,Week 4,31,8112,6391,5098,5809,3313,83,92
2023,2023mose,Week 4,1723,1939,1997,1986,4522,1706,83,181
2023,2023mose,Week 4,7662,1810,4766,3061,5968,4480,113,82
2023,2023mose,Week 4,3284,3313,8112,4187,9031,5098,113,67
2023,2023mose,Week 4,3184,1997,1986,1939,8825,5454,120,100
2023,2023mose,Week 4,1706,6391,5809,5918,4455,6817,149,62
2023,2023mose,Week 4,1810,31,1723,4522,4766,3284,56,110
2023,2023mose,Week 4,4480,3184,5098,1986,8825,7662,117,75
2023,2023mose,Week 4,9031,1997,1706,4455,3061,8112,134,66
2023,2023mose,Week 4,5968,3313,5918,5809,6817,1723,72,63
2023,2023mose,Week 4,31,5454,4522,6391,1939,4187,134,104
2023,2023mose,Week 4,3284,4455,1810,1706,8112,5098,71,108
2023,2023mose,Week 4,3061,7662,6817,9031,1986,3313,97,66
2023,2023mose,Week 4,31,4187,5809,4480,5454,5918,57,80
2023,2023mose,Week 4,4766,1723,5968,3184,4522,6391,88,141
2023,2023mose,Week 4,1939,8825,9031,3313,6817,1997,115,74
2023,2023mose,Week 4,7662,4480,5454,1706,3061,3284,59,121
2023,2023mose,Week 4,8112,5809,5968,4187,1986,4522,79,121
2023,2023mose,Week 4,5098,4455,31,4766,3184,1939,58,188
2023,2023mose,Week 4,1997,8825,1810,5918,1723,6391,91,63
2023,2023mose,Week 4,5454,5809,3061,3284,6817,4480,133,37
2023,2023mose,Week 4,7662,5098,1986,4766,3313,31,86,102
2023,2023mose,Week 4,1997,6391,5968,1706,3184,4187,84,147
2023,2023mose,Week 4,1723,4522,4455,9031,8112,1810,110,74
2023,2023mose,Week 4,8825,5918,3061,1939,3284,31,108,74
2023,2023wimi,Week 4,1259,2830,1792,537,1306,6160,93,96
2023,2023wimi,Week 4,2062,1732,1714,3596,3067,5148,132,61
2023,2023wimi,Week 4,6381,7417,8029,6643,6223,4786,89,74
2023,2023wimi,Week 4,3197,2512,7900,930,8122,2358,91,131
2023,2023wimi,Week 4,8701,2202,6421,5822,2194,1675,103,90
2023,2023wimi,Week 4,5096,8188,8531,4787,6017,706,65,79
2023,2023wimi,Week 4,93,2077,1091,2506,3418,6574,48,107
2023,2023wimi,Week 4,8096,8803,8802,8847,7915,3067,79,88
2023,2023wimi,Week 4,8029,1792,930,1714,3596,6381,125,72
2023,2023wimi,Week 4,1732,5148,6643,2512,2358,8701,110,92
2023,2023wimi,Week 4,1306,6223,2194,3197,5096,4787,71,80
2023,2023wimi,Week 4,6574,537,6017,1675,2062,6421,120,104
2023,2023wimi,Week 4,8531,93,8802,6160,2077,8847,113,90
2023,2023wimi,Week 4,7915,4786,8122,7900,2202,706,124,114
2023,2023wimi,Week 4,8188,2506,1259,3418,5822,8803,78,76
2023,2023wimi,Week 4,7417,1091,3197,2194,8096,2830,81,86
2023,2023wimi,Week 4,8029,3067,6421,5096,6643,6574,57,51
2023,2023wimi,Week 4,1675,1792,8847,2358,1732,6381,66,102
2023,2023wimi,Week 4,2077,537,8531,1714,7900,8122,96,105
2023,2023wimi,Week 4,6223,6160,1259,2512,8803,2506,96,105
2023,2023wimi,Week 4,4786,3596,2830,7915,3418,8096,117,115
2023,2023wimi,Week 4,5822,8802,7417,6017,1306,1091,101,41
2023,2023wimi,Week 4,8188,5148,2062,93,930,2202,67,156
2023,2023wimi,Week 4,706,8701,6643,8847,1714,4787,92,85
2023,2023wimi,Week 4,2512,8122,6223,1792,6574,3067,113,104
2023,2023wimi,Week 4,3197,8096,3596,7900,6421,1732,105,128
2023,2023wimi,Week 4,6017,8029,5096,2506,2830,1091,91,85
2023,2023wimi,Week 4,6160,8188,930,8802,2194,4786,124,119
2023,2023wimi,Week 4,706,7417,8803,537,1675,93,51,139
2023,2023wimi,Week 4,6381,8531,3418,2077,1306,8701,86,56
2023,2023wimi,Week 4,2062,2358,5822,2202,1259,4787,47,78
2023,2023wimi,Week 4,7915,1091,5096,5148,2512,1792,36,110
2023,2023wimi,Week 4,3067,6160,1732,930,6017,1714,87,148
2023,2023wimi,Week 4,3596,8122,706,2506,6643,1675,122,83
2023,2023wimi,Week 4,93,6574,3197,8803,6223,8531,118,47
2023,2023wimi,Week 4,3418,8847,7900,7417,2062,2194,85,93
2023,2023wimi,Week 4,4787,5822,5148,2830,8029,537,86,107
2023,2023wimi,Week 4,8188,8802,2358,6381,8701,8096,58,146
2023,2023wimi,Week 4,2077,2202,7915,6421,1259,1306,64,67
2023,2023wimi,Week 4,4786,6160,8531,3596,5096,1675,141,56
2023,2023wimi,Week 4,6643,2194,3197,1792,93,6017,71,101
2023,2023wimi,Week 4,3418,537,2512,8029,1732,8847,101,123
2023,2023wimi,Week 4,2062,8802,2506,8122,7417,8188,103,56
2023,2023wimi,Week 4,2830,8803,1306,8096,1714,2202,89,129
2023,2023wimi,Week 4,6574,7900,7915,5822,6223,8701,91,88
2023,2023wimi,Week 4,2358,706,3067,1091,6421,6381,122,101
2023,2023wimi,Week 4,930,4787,4786,5148,1259,2077,135,74
2023,2023wimi,Week 4,2194,8122,6017,8029,3418,3596,103,82
2023,2023wimi,Week 4,2202,5096,2830,2512,8531,1732,116,122
2023,2023wimi,Week 4,5822,8096,93,8802,537,1792,97,107
2023,2023wimi,Week 4,6381,8803,6643,1091,7900,2062,63,66
2023,2023wimi,Week 4,3197,8701,5148,3067,4786,1259,114,113
2023,2023wimi,Week 4,706,8188,2077,6223,7417,7915,95,87
2023,2023wimi,Week 4,4787,1675,1306,8847,930,2506,92,108
2023,2023wimi,Week 4,2358,6574,6421,6160,1714,3418,125,110
2023,2023wimi,Week 4,8802,6017,6643,537,2202,8803,67,106
2023,2023wimi,Week 4,1732,1091,4786,8122,8531,2062,126,122
2023,2023wimi,Week 4,2077,3596,2512,3067,3197,5822,51,108
2023,2023wimi,Week 4,1792,6381,5096,1259,7900,7417,105,92
2023,2023wimi,Week 4,1714,8029,2358,2194,930,7915,97,114
2023,2023wimi,Week 4,4787,2506,6223,5148,6421,8096,86,117
2023,2023wimi,Week 4,6574,1306,8847,8188,2830,93,89,99
2023,2023wimi,Week 4,8701,3418,1675,706,6160,3197,118,128
2023,2023wimi,Week 4,3067,6643,8122,6017,6381,5822,81,114
2023,2023wimi,Week 4,8803,8029,2077,8531,1792,2358,63,77
2023,2023wimi,Week 4,6421,1714,2506,4786,2512,2062,119,131
2023,2023wimi,Week 4,537,3596,1259,1091,8847,8188,119,90
2023,2023wimi,Week 4,5096,8096,7417,8701,6574,930,76,141
2023,2023wimi,Week 4,7900,1675,6223,2830,8802,5148,93,106
2023,2023wimi,Week 4,1732,7915,706,2194,4787,6160,135,87
2023,2023wimi,Week 4,93,3067,2512,1306,6381,2202,106,113
2023,2023wimi,Week 4,1091,8531,1714,6421,3197,8188,90,124
2023,2023wimi,Week 4,8096,6643,537,5096,2077,3418,138,93
2023,2023wimi,Week 4,8701,1792,7900,2506,4786,6017,111,112
2023,2023wimi,Week 4,1259,2194,8029,6574,1675,8802,86,115
2023,2023wimi,Week 4,2358,2830,4787,7417,93,3596,80,79
2023,2023wimi,Week 4,930,5822,1306,2062,706,6223,89,110
2023,2023wimi,Week 4,8122,8847,2202,8803,5148,6160,118,84
2023,2023wimi,Week 4,7915,2506,6381,1732,3197,537,121,150
2023,2023wimi,Week 4,1675,1091,2512,7900,8188,2194,78,75
2023,2023wimi,Week 4,1792,4786,3418,8802,4787,3067,106,88
2023,2023wimi,Week 4,8096,1259,6574,8531,706,8029,121,117
2023,2023wimi,Week 4,6160,6421,5822,1306,5148,7417,121,77
2023,2023wimi,Week 4,6017,8847,3596,6223,2358,2077,94,50
2023,2023wimi,Week 4,1714,93,8803,8122,5096,1732,77,81
2023,2023wimi,Week 4,2830,7915,8701,6643,2062,930,89,119
2023,2023wimi,Week 4,2202,2512,8802,3418,706,1091,116,106
2023,2023wimi,Week 4,8531,3067,2194,7417,2506,537,94,103
2023,2023wimi,Week 4,5148,6381,7900,3596,4787,6574,123,116
2023,2023wimi,Week 4,8847,2358,93,4786,5822,5096,113,96
2023,2023wimi,Week 4,6421,930,2830,8803,8701,8122,132,85
2023,2023wimi,Week 4,1675,6017,8096,1259,7915,1714,119,114
2023,2023wimi,Week 4,1306,1732,8188,6643,2077,1792,105,31
2023,2023wimi,Week 4,2202,2062,6160,6223,3197,8029,116,104
2023,2023code,Week 4,6920,7485,3807,1011,1339,662,10,81
2023,2023code,Week 4,5763,4499,4388,3200,1138,2083,102,46
2023,2023code,Week 4,7479,3298,4418,3648,159,7737,59,53
